,closesocket,cocreateinstance,coinitializeex,connect,couninitialize,createdirectoryw,createprocessinternalw,createthread,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findresourcew,findwindowa,findwindowexa,getcursorpos,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getnativesysteminfo,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,globalmemorystatusex,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntterminateprocess,ntunmapviewofsection,ntwritefile,process32nextw,regclosekey,regcreatekeyexa,regcreatekeyexw,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,seterrormode,setfileattributesw,setfilepointer,setunhandledexceptionfilter,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,timegettime,writeconsolew,writeprocessmemory,wsastartup
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-acccc12d2e4e67038e22aa8c0f1ca5696c302aeef0521dfd7827218a16bc918a.json,0.0,0.006530721929296586,0.007061028192044121,0.0,0.004538096641035963,0.0012965990402959895,0.004864355647460835,0.003241497600739974,0.009038821835833535,0.009166531346238425,0.03595632749429658,0.001362477755330027,0.036304773128287705,0.0,0.0,0.0,0.0,0.01702355821444279,0.0,0.0019448985604439844,0.0,0.0151545412629092,0.0013095044780340609,0.015472694906713949,0.0,0.0013095044780340609,0.002593198080591979,0.0012965990402959895,0.07446175184337436,0.006269910977118477,0.011554409768799472,0.0013095044780340609,0.003967626844635072,0.010580338252360193,0.0013490260456889124,0.0,0.0387708283139783,0.9381269277283929,0.0775416566279566,0.010804984939961165,0.02852517888651177,0.06611790211457608,0.12317690882811902,0.031027599050844987,0.04004200301279726,0.23707408132973615,0.006355873494094803,0.06290734207457489,0.0058346956813319535,0.0013095044780340609,0.07767131011248533,0.010270586461155085,0.013095044780340608,0.006355873494094803,0.007131294721627942,0.0026190089560681217,0.01652527108464649,0.006571846909558683,0.0012403861298521527,0.0015996611012188055,0.004181729008789763,0.005892770151153274,0.0016838756439310823,0.0013095044780340609,0.00133571519423386,0.028601430723426614,0.0,0.0019448985604439844,0.006949079496372621,0.021824996229954555,0.0,0.0,0.07499930723031868,0.023144489927037923,0.0,0.0,0.0,0.0,0.037386167311268335,0.012196321422621663,0.031453671037287446,0.0,0.005777204884399736,0.03979852253697595,0.009687686182857147,0.0,0.006419116538221928,0.0015206807530830215,0.0,0.005613453281522163,0.0021912745862159443,0.0012838233076443856,0.0034745397481863107,0.0,0.00133571519423386,0.012943538675635257,0.0,0.004654866027315952,0.02721703841090673,0.00267143038846772
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-b1d402f53143783dc9f961bcd32bad5d7a3fc71863de7456769d0150f35ae343.json,0.0,0.0,0.0048074112416132365,0.0,0.0034680366533020447,0.0013872146613208177,0.0007434730907907645,0.0027744293226416353,0.0,0.0028020440468310478,0.0,0.0014576974524721446,0.030518722549057988,0.0,0.0,0.0,0.0,0.012609198210739716,0.0,0.0020808219919812264,0.0,0.0,0.0014010220234155239,0.24187288225533113,0.0,0.0014010220234155239,0.0027744293226416353,0.0013872146613208177,0.028844467449679417,0.0,0.009614822483226473,0.0014010220234155239,0.004244913005852122,0.01131976801560566,0.0014433056410840034,0.0,0.019040188788500584,0.9180091023027067,0.05576055288060885,0.003400033712232247,0.022195434581133083,0.07002416207094608,0.0013872146613208177,0.033196029744932076,0.012240121364036089,0.1006409978820745,0.003400033712232247,0.003433865172580883,0.0034680366533020447,0.0014010220234155239,0.18199485414678682,0.008928049448710297,0.014010220234155239,0.004080040454678697,0.0034680366533020447,0.0014010220234155239,0.008840087651803842,0.0,0.0,0.0,0.004473978161621559,0.0056040880936620956,0.0,0.0014010220234155239,0.0014290645320601241,0.0061200606820180446,0.0,0.0020808219919812264,0.0022304192723722935,0.00618095731064559,0.0,0.0,0.06120060682018044,0.026884449037063447,0.0,0.0,0.0,0.0,0.0,0.009614822483226473,0.02472382924258236,0.0,0.00618095731064559,0.01648255282838824,0.005581009016448898,0.0,0.0027470921380647064,0.0016269568080071902,0.0,0.0,0.0007814721792699932,0.0006867730345161766,0.0037173654539538227,0.0,0.0014290645320601241,0.19241606372632308,0.0,0.0,0.0,0.0028581290641202482
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-bfc45cb86e43fcf5ae998161fbf0dd8df40d91dd83e20bf0a1b03e0fa55b9713.json,0.00445794379785137,0.0,0.002895971540937038,0.00445794379785137,0.0014623951358201852,0.0014623951358201852,0.0015675316328482302,0.08043173247011019,0.0,0.005907803166581395,0.0,0.1475229850500946,0.06434538597608815,0.0,0.39768334860881677,0.0,0.0,0.007384753958226744,0.0,0.0014623951358201852,0.0,0.0,0.005907803166581395,0.0,0.0,0.0029539015832906975,0.005849580543280741,0.011699161086561482,0.0608154023596778,0.00353582218943742,0.002895971540937038,0.007384753958226744,0.0,0.0,0.0030430519628640925,0.1337653850017513,0.1433719784264356,0.23513004461935436,0.12329990144673461,0.005734879137057424,0.18426178711334337,0.1476382810212433,0.005849580543280741,0.06999019514587412,0.3899717813199048,0.17778125324878014,0.012903478058379204,0.002895971540937038,0.0029247902716403704,0.0029539015832906975,0.6327697816947428,0.007239928852342595,0.029539015832906974,0.14767313777922866,0.0029247902716403704,0.005907803166581395,0.018638357195436626,0.0,0.0,0.0,0.03301512634363362,0.01329255712480814,0.0,0.0029539015832906975,0.027117235289616116,0.012903478058379204,0.0019799871117005203,0.005849580543280741,0.004702594898544691,0.026063743868433343,0.0,0.008975699100345787,0.0358429946066089,0.0074582786942617935,0.0,0.0,0.0,0.0,0.0,0.03330367272077594,0.026063743868433343,0.0,0.01592784347515371,0.020271800786559265,0.0,0.0,0.005791943081874076,0.003430260346230591,0.0,0.0,0.0,0.007239928852342595,0.0,0.004507813569069055,0.1446252548779526,0.004610093282815456,0.019601220116100736,0.0,0.0037208824986416185,0.006026052286581359
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-caf11e50754e773b14969463fa5dd56d09c1126e1a9620d1fcb35b99ae9697f4.json,0.0,0.0065402559363102785,0.0070713363774232655,0.0,0.0038954757201965728,0.001298491906732191,0.004871456975822703,0.003246229766830478,0.009052017343422333,0.009179913293149107,0.036008819069076305,0.001364466796146027,0.036357773388501345,0.0,0.0,0.0,0.0,0.01704841040156263,0.0,0.0019477378600982864,0.0,0.015176664927682267,0.0013114161847355868,0.016356132092018645,0.0,0.0013114161847355868,0.002596983813464382,0.001298491906732191,0.07457045634373625,0.006279064233967911,0.011571277708510798,0.0013114161847355868,0.003973419065246208,0.010595784173989889,0.0013509954487534582,0.0,0.038827428694927606,0.9401329865968536,0.07765485738985521,0.008911213143098139,0.0285668219481082,0.0655455930939001,0.12335673113955814,0.03107289532132954,0.03946394391943461,0.22787245037350953,0.0057286370205630885,0.06557057368156119,0.00584321358029486,0.0013114161847355868,0.08099894395957559,0.010285580185342931,0.013114161847355869,0.0019095456735210297,0.00714170548702705,0.0026228323694711736,0.016549395837182256,0.006581440953709848,0.001242196932729649,0.001601996398958269,0.004187833790792548,0.005245664738942347,0.0016863338839806865,0.0013114161847355868,0.0013376651651816345,0.028643185102815445,0.0,0.0019477378600982864,0.006959224251175291,0.01221412647009473,0.0,0.0,0.07510879649182717,0.02317827788060288,0.0,0.0,0.0,0.0,0.037440746266737525,0.01221412647009473,0.03149958931761273,0.0,0.005785638854255399,0.03985662321820386,0.009701828948238029,0.0,0.006428487615839332,0.0015229007497575763,0.0,0.005621648195275417,0.002194473562914093,0.0012856975231678664,0.0034796121255876453,0.0,0.0013376651651816345,0.013644667961460272,0.0,0.0046616615280022,0.02725677175706828,0.002675330330363269
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cb5c8cf4152508d61f9ef4cdebf68dd172927d55ba6e40ea56c9488557b2a91e.json,0.002027233277839643,0.006699144781860265,0.006584661164070432,0.002027233277839643,0.003990112328622514,0.0013300374428741714,0.004989804053150011,0.003325093607185429,0.018543853739677093,0.006044740663617925,0.07376723318373477,0.0013976151249181943,0.03325093607185428,0.0,0.0,0.0,0.0,0.01007456777269654,0.0,0.001995056164311257,0.0,0.01554536651874245,0.0013432757030262055,0.003527050028323015,0.0,0.0006716378515131028,0.001995056164311257,0.0013300374428741714,0.05201882319615642,0.005627656731881979,0.007243127280477476,0.0013432757030262055,0.004069949227721691,0.010853197940591178,0.0013838165048843019,0.0,0.0573741267007359,0.9590606860998012,0.06715380738836134,0.009127701975117074,0.025270711414609258,0.06782303759580188,0.06317677853652315,0.031827779612338944,0.043030595025551927,0.1890738266274251,0.0058678084125752625,0.00197539834922113,0.005320149771496686,0.0013432757030262055,0.01580318679376904,0.010535457862512693,0.013432757030262055,0.0058678084125752625,0.005985168492933772,0.002686551406052411,0.016951446525217424,0.015729770810227285,0.0012723748399108314,0.0008204576335505568,0.004289572940277521,0.020820773396906186,0.0017273016452803577,0.0013432757030262055,0.001370162375672765,0.02933904206287631,0.0,0.001995056164311257,0.007841120654950018,0.01185239009532678,0.0,0.0,0.07497755193846169,0.023741370495043202,0.0,0.0,0.0,0.0,0.038350330999931924,0.009218525629698606,0.026338644656281728,0.0,0.00592619504766339,0.03819103475160851,0.00993752498465012,0.0,0.021070915725025386,0.001559898069797119,0.0,0.004798517002440086,0.002247786059305189,0.0013169322328140866,0.003564145752250008,0.0020499113698827657,0.001370162375672765,0.004192845374754582,0.0,0.004774911838959743,0.027918947219324468,0.00274032475134553
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-cdb18f3e8c57eef8767a8d9b6b9def758d0ab89ef7544145c07ad43bdf333841.json,0.0030053851290522964,0.003724320418287053,0.008785618637382961,0.0030053851290522964,0.006901258865752197,0.004929470618394427,0.002113546725713209,0.0798574240179897,0.0,0.0059742421351642256,0.0,0.14918202389966756,0.06506901216280643,0.0,0.27927477988766414,0.0,0.0,0.007965656180218968,0.009876898417972433,0.0009858941236788852,0.009994061461548019,0.0,0.004978535112636855,0.0,0.0,0.0059742421351642256,0.008873047113109968,0.011830729484146624,0.06149933046168072,0.05363378901842081,0.02049977682056024,0.0059742421351642256,0.012067446818974524,0.02413489363794905,0.003077274029519986,0.09017980420928176,0.15175027082810524,0.29770116824876697,0.13918496177864428,0.011598746814887024,0.18633398937530932,0.14929861648568118,0.008873047113109968,0.07077730267895968,0.4049895762864719,0.2996342927179148,0.03286311597551324,0.0078094387887848535,0.008873047113109968,0.0029871210675821128,0.49687554293643627,0.018547417123364024,0.029871210675821127,0.1498171463589574,0.011830729484146624,0.006969949157691596,0.019331244691478372,0.0,0.0,0.014595998582963253,0.033386413416011174,0.012944191292855824,0.011523306324373105,0.0029871210675821128,0.02742219486471695,0.01353187128403486,0.009343851927567176,0.004929470618394427,0.0063406401771396274,0.0292853954579432,0.0,0.009076639530099795,0.17494776445787927,0.006033723409487262,0.0,0.0,0.0,0.009762055587833454,0.0,0.033190114852335625,0.22256900548036831,0.0,0.017571237274765922,0.21378338684298534,0.002266529016508074,0.0,0.005857079091588641,0.002312557964124185,0.0,0.0,0.0011107853035913654,0.004880899242990533,0.0031703200885698137,0.0030390055324497345,0.14625170594515707,0.003107958831243074,0.01982165482097469,0.0,0.002508484950787912,0.006093821081048212
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-d8753ca5561d7724e341d18f808f99bc3beca6eef589818f69f164dd8d288db2.json,0.0004527627489490902,0.005610707041338826,0.00823547058147718,0.0004527627489490902,0.006832170009610971,0.0014852543499154285,0.0025472548361694107,0.002673457829847771,0.006508210627876543,0.004800120097055943,0.016959755352146465,0.0012485747404563713,0.023169967858680682,0.0,0.03982899595376832,0.08637881819520048,0.0,0.010800270218375872,0.0079357845765296,0.001782305219898514,0.008029921484170012,0.0069438115044634,0.02190054794281774,0.0007877321687449198,0.0,0.0009000225181979893,0.001782305219898514,0.000891152609949257,0.040589105008708964,0.044888648412763466,0.007353098733461768,0.0015000375303299823,0.0036359336058062906,0.007271867211612581,0.0009271856943768543,0.0,0.02533667529058633,0.6430273453059151,0.05067335058117266,0.005533296902541842,0.018120103068968225,0.044983820117369545,0.05673671616676936,0.021325270970667647,0.03232610295695497,0.1773567270341043,0.02475422298505561,0.022941668048400716,0.007129220879594056,0.0009000225181979893,0.04647158399547838,0.0064707268854463556,0.009000225181979892,0.0014561307638268006,0.00891152609949257,0.0024000600485279714,0.018638473776983046,0.0030112205565637545,0.006251794799936992,0.0062302007170030186,0.003353119742660214,0.00420010508492395,0.017745693644434644,0.0018000450363959786,0.0012240495270032527,0.016017438402094804,0.007239373158615733,0.0014852543499154285,0.004139289108775292,0.010294338226846474,0.0007935180983197695,0.0,0.170658525520501,0.02787549097784823,0.0008882896120220146,0.0,0.0,0.05735568068930551,0.02268613069164608,0.007647222682800239,0.20559264058759102,0.005621640782413243,0.0035294873920616488,0.6700143565930362,0.007853435374336007,0.0008667074324024438,0.0064707268854463556,0.0006967759910831435,0.0008882896120220146,0.002572084552067709,0.0013387228217366348,0.0017647436960308244,0.001910441127127058,0.0004578276792689529,0.0012240495270032527,0.0012485747404563713,0.0,0.002132859828051795,0.013226657238135897,0.001836074290504879
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-daff2ff7139c9765e1c19855ca445709d88fe0fdc69cb479e3a5a8fefa02a20d.json,0.0006523506024595893,0.005928289433190567,0.0067804848696267515,0.0006523506024595893,0.0042799747648055815,0.0021399873824027907,0.003670141218221253,0.003851977288325023,0.007672233356603643,0.006916119412343538,0.023737820178479183,0.0013492306169894143,0.03338380316548353,0.0,0.06789388735852586,0.1472443282154257,0.0,0.014264496287958547,0.0021438851783459273,0.0025679848588833487,0.002169316655105325,0.010004797498947662,0.03717414184134652,0.002837454914578943,0.0,0.0012967723898144135,0.0025679848588833487,0.0012839924294416744,0.05805790169617906,0.0972735453679941,0.010594507608791798,0.0012967723898144135,0.005238733715961035,0.01047746743192207,0.0013359096960219763,0.0,0.0344076177760956,0.9214527882476334,0.07217207631083468,0.0075528917069478145,0.025679848588833484,0.06481368492132612,0.0817475180077866,0.030725923008505455,0.046995770621008626,0.20728491684623446,0.013007757939743458,0.03856400769600215,0.007703954576650046,0.0012967723898144135,0.07755179569635597,0.009323166695736783,0.012967723898144132,0.01007052227593042,0.009843941959052837,0.0073483768756150095,0.013846968129404327,0.00433863331021065,0.0008188840450121213,0.0073925033921454445,0.004141070772377695,0.005187089559257654,0.0061141798991272,0.006483861949072066,0.001322728263700533,0.02098025474152171,0.009271688249116831,0.0021399873824027907,0.0059639794796095364,0.012289628826198487,0.0,0.0,0.10616008899209985,0.040163625155701266,0.0,0.0,0.0,0.004237914656864824,0.02468177866435873,0.010594507608791798,0.09577434878347785,0.0,0.005085363652220063,0.10509751547921464,0.011807377804207835,0.0,0.005085363652220063,0.0010039302893568567,0.0,0.003705916423144255,0.0014466461319642921,0.0025426818261100317,0.0027526059136659398,0.0006596482663094697,0.001322728263700533,0.0022487176949823576,0.0,0.003073071707027501,0.019057260867533607,0.002645456527401066
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-dc8ee33477d236031ad4b21d32bb79a28ac57465568baa3c0b21c561e4a6b764.json,0.0,0.003474369424134695,0.0034149949227370905,0.0,0.0013795914478483967,0.0003448978619620992,0.0011090811822704037,0.001724489309810496,0.0,0.019158190340041587,0.002250459510545364,0.001449686912237644,0.030351011852664728,0.0024813764387518235,0.0,0.0,0.6179641120553007,0.008011606869471936,0.0,0.002069387171772595,0.0,0.0,0.01950652107349689,0.10060763494676739,0.0023910731804809857,0.0010449922003659049,0.002069387171772595,0.0013795914478483967,0.13728279589403106,0.0,0.0054639918763793455,0.002786645867642413,0.0021107928870064256,0.005628781032017136,0.0010765306415383674,0.0,0.019273691452883348,0.7428824582804336,0.0486914310388632,0.002366944564389183,0.024142850337346942,0.05222951672301734,0.023797952475384843,0.02476020475538245,0.013863532448565216,0.09366337776225768,0.0037194843154687166,0.0020489969536422546,0.0031040807576588926,0.0010449922003659049,0.07581288728476342,0.0058054913686530546,0.013933229338212064,0.0040576192532385995,0.00413877434354519,0.0010449922003659049,0.00912964331978685,0.0,0.0,0.0012765388756149835,0.0033370441044917798,0.0041799688014636195,0.0,0.0010449922003659049,0.0010659085045513742,0.005410159004318133,0.00046696908708946186,0.001724489309810496,0.0022181623645408073,0.00717148933774789,0.0009213327520444664,0.0,0.03516603352806787,0.0021107928870064256,0.0,0.0,0.05662979150961521,0.0,0.019889586174103933,0.006829989845474181,0.03346695024282349,0.0,0.004097993907284509,0.023563464966885928,0.0007929056407717345,0.0,0.0027319959381896727,0.0008090080652003567,0.0,0.0,0.00077717772549046,0.0017074974613685452,0.0011090811822704037,0.0,0.00177651417425229,0.07973278017307042,0.0,0.0,0.0008775497038794062,0.0021318170091027483
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-e389ab6f42e98edd3a5dcb9ac24a481f10e0b41b5809c01f4f6c9b1c6f5c6617.json,0.00145497713085628,0.0018030304948961715,0.00567109755718077,0.00145497713085628,0.004772943705390279,0.0023864718526951396,0.0010232173311773179,0.0023864718526951396,0.0,0.002892270144293605,0.0,0.001504635455665355,0.03150142845557584,0.0,0.0,0.0,0.0,0.012051125601223355,0.004781637196185912,0.002863766223234167,0.004838358561889133,0.000796939532697652,0.0009640900480978684,0.0,0.0,0.0014461350721468025,0.002863766223234167,0.0014318831116170835,0.02977326217519904,0.02423434520744492,0.009924420725066347,0.0014461350721468025,0.005842132836721963,0.011684265673443927,0.0014897802265167266,0.0,0.0229288322251049,0.968158242321266,0.061767466402323404,0.0056152242183930366,0.022910129785873336,0.07227894706581167,0.0014318831116170835,0.03426494520988471,0.01076251308525332,0.14412408827208795,0.014505995897515344,0.00378073170478718,0.006682121187546389,0.0014461350721468025,0.00189036585239359,0.008979237798869551,0.014461350721468024,0.0046793535153275305,0.008114004299163473,0.0014461350721468025,0.009358707030655061,0.0,0.0,0.0070662637992485585,0.004618040704147379,0.006266585312636144,0.005578701715044874,0.0014461350721468025,0.0014750805523635034,0.006551094921458543,0.004523576941037377,0.0023864718526951396,0.0030696519935319534,0.01654070120844391,0.0012750062683554056,0.0,0.077677268354437,0.0029210664183609816,0.0,0.0,0.0,0.004726039099995253,0.0,0.008979237798869551,0.10066198163995865,0.0,0.00567109755718077,0.09924420725066346,0.0010972796310073309,0.0,0.002835548778590385,0.0016793449793111508,0.0,0.0,0.0005377571075312802,0.0023629573154919873,0.0030696519935319534,0.0014712535533355712,0.0014750805523635034,0.001504635455665355,0.0,0.0,0.001214416149601585,0.0029501611047270068
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fc68a12586c831fc539a61595af9cde18d9a8269be59c57ad8643db8c8b5a7ce.json,0.0024565175929793827,0.0030441551536855567,0.007181118499359969,0.0024565175929793827,0.005640895622176419,0.004029211158697443,0.005182661614755188,0.06688490523437754,0.0,0.004883178121792809,0.044694043868095716,0.12193720622466925,0.05318558729480624,0.0,0.36219058919308716,0.2970370435587562,0.0,0.009766356243585617,0.004036550007065221,0.0008058422317394885,0.004084432901508303,0.020182750035326102,0.07731698692838615,0.0,0.0,0.004883178121792809,0.007252580085655397,0.009670106780873862,0.050267829495519785,0.18412277651831377,0.018351747276142142,0.004883178121792809,0.009863592897493896,0.019727185794987792,0.002515277565879931,0.07116870561770322,0.13035674639931702,0.25281308392594815,0.11534596954121384,0.01580081774537176,0.15230418179876332,0.1228626588377839,0.007252580085655397,0.057851384015238407,0.3428777450745672,0.2986354553875263,0.02844147194166917,0.006383216443875527,0.008864264549134372,0.0024415890608964043,0.4787412332906646,0.015160139054204377,0.02441589060896404,0.1319368281738542,0.011281791244352838,0.01709112342627483,0.025281308392594817,0.008168865803016605,0.0,0.011930360258839043,0.027289118832093357,0.01058021926388442,0.011511900527276115,0.01220794530448202,0.02241413370689301,0.0395020443634294,0.02618538085352646,0.004029211158697443,0.010365323229510375,0.02473496372001767,0.015068640489706768,0.0074189908226015835,0.16985879076274643,0.03781043944039327,0.0,0.0,0.0,0.007979230702694505,0.0,0.02712866988647099,0.18192166865045253,0.0,0.014362236998719939,0.17474055015109255,0.009262986547428041,0.0,0.009574824665813293,0.002835330122289691,0.0,0.0046517158397346246,0.002723774348170389,0.003989510277422205,0.002591330807377594,0.002483997968665847,0.11954204643676271,0.0025403584630139427,0.016201665243829596,0.005786041037087779,0.0020503653105110246,0.00498091860153178
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe4b25fabba21b5e2f35cb28a19f636e57f4c1527414d9aa3569bdfccc59ec85.json,0.026272546477565897,0.004823311394821271,0.004266795991441589,0.026272546477565897,0.0019152249914421236,0.0009576124957210618,0.0015396877105430388,0.003351643735023716,0.004768347515079939,0.005319291444909687,0.0,0.0015094015379050866,0.03447404984595823,0.0,0.0,0.0,0.0,0.013056442637505595,0.0,0.0028728374871631853,0.0,0.0,0.0009671438990744886,0.046979596828378226,0.0,0.0009671438990744886,0.002394031239302655,0.0014364187435815926,0.04740884434935098,0.0005788359500652444,0.007585415095896157,0.002901431697223466,0.0029303191863488728,0.007814184496930327,0.0014944992533427726,0.0,0.02534854949453104,0.9749803203729809,0.06571846165248788,0.003285923082624394,0.02585553738446867,0.09075818501272132,0.045965399794610964,0.03437348282688377,0.022532043995138702,0.12298740680679875,0.004694175832320563,0.002844530660961059,0.004309256230744778,0.001450715848611733,0.03982342925345483,0.008533591982883178,0.014507158486117328,0.005163593415552619,0.00478806247860531,0.001450715848611733,0.009857769247873183,0.0,0.0009160960486245263,0.0005907205743019632,0.004632668806721673,0.005802863394446932,0.0,0.001450715848611733,0.0014797530165117606,0.006571846165248788,0.0006482722600371838,0.002394031239302655,0.0035926046579337575,0.009007680426376686,0.0,0.0,0.04694175832320563,0.0029303191863488728,0.0,0.0,0.0,0.0,0.02761182128919056,0.012800387974324765,0.023230333731181982,0.0,0.005689061321922118,0.03034166038358463,0.004953399179470346,0.0,0.002844530660961059,0.0011231096475456184,0.0,0.0006909760123048388,0.0005394605065771049,0.002370442217467549,0.0015396877105430388,0.026566450111517877,0.0014797530165117606,0.03723190460165881,0.0,0.0,0.009746103466928228,0.002959506033023521
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe886cbca8fdd9fdb8532abe7e12709f40e6f426085582c9f8d119b0bb0c23c0.json,0.004567448642519783,0.0,0.005934216258986494,0.004567448642519783,0.00449495214440485,0.0014983173814682835,0.0,0.00449495214440485,0.0,0.0030264611642795676,0.0,0.0015744451748235533,0.032962982392302234,0.0,0.0,0.0,0.0,0.013619075239258056,0.0,0.0014983173814682835,0.0,0.0,0.0030264611642795676,0.007946603896089758,0.0,0.0015132305821397838,0.002996634762936567,0.0014983173814682835,0.031154635359679092,0.0,0.010384878453226365,0.0015132305821397838,0.004584890224151184,0.012226373931069824,0.0015589007160206642,0.0,0.019096189438755712,0.9885950378678918,0.06022644361453724,0.0014689376491350548,0.023973078103492536,0.07563243244110034,0.0014983173814682835,0.03585471646847528,0.010282563543945383,0.07050900715848263,0.0029378752982701095,0.004450662194239871,0.002996634762936567,0.0015132305821397838,0.010384878453226365,0.010384878453226365,0.015132305821397837,0.0014689376491350548,0.002996634762936567,0.0015132305821397838,0.008813625894810329,0.0,0.0,0.0,0.004832301323491283,0.006052922328559135,0.0,0.0015132305821397838,0.001543519029410211,0.005875750596540219,0.0,0.002996634762936567,0.0,0.0014835540647466234,0.0,0.0,0.03378556593010626,0.007641483706918641,0.0,0.0,0.0,0.0,0.0,0.011868432517972987,0.026703973165439224,0.0,0.005934216258986494,0.017802648776959484,0.0,0.0,0.002967108129493247,0.0,0.0,0.0,0.0,0.0014835540647466234,0.004818109348087955,0.004618543413826853,0.001543519029410211,0.011021116223764872,0.0,0.0,0.0,0.003087038058820422
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut-65a7187a76a416bebecca86ca97f8602ecf9fe18cd03b8c79134efe0f5a2cbf2.json,0.0,0.012704753452980359,0.012987143786315833,0.0,0.008071620289541018,0.004035810144770509,0.007570426654531774,0.006053715217155763,0.016076770393987336,0.014265929192366507,0.05595905394047118,0.002120432522350866,0.05650134202678712,0.0,0.18482156854634083,0.4008303068083166,0.0,0.026493868500109225,0.006738601687670355,0.0030268576085778817,0.006818537214974596,0.023585105906846243,0.10088049928887743,0.3157188383452081,0.0,0.0020379898846237866,0.004035810144770509,0.0020179050723852544,0.11588528301635667,0.04391055482008845,0.017982199088745,0.0020379898846237866,0.008233122794119736,0.016466245588239472,0.002099497543785046,0.0,0.0642959529274315,0.30070722599906424,0.05935011039455215,0.01384835909206217,0.0443939115924756,0.10186030740040647,0.19170098187659917,0.048288443507056064,0.06825262695373498,0.385775717564589,0.022750875651244992,0.10289813923004083,0.013116382970504154,0.0020379898846237866,0.4415628887347383,0.015984176967773333,0.020379898846237865,0.002967505519727608,0.01715219311527466,0.004075979769247573,0.0257183811709726,0.010227805822461893,0.001930420573636696,0.012447812122049408,0.0,0.008151959538495146,0.010482504143698392,0.0020379898846237866,0.0020787817836817645,0.044512582795914114,0.0054642222722069865,0.0030268576085778817,0.010814895220759678,0.0209792322702025,0.0,0.0,0.17013698313104952,0.05042787711398339,0.0,0.0,0.0,0.006660249146594993,0.05818432245424939,0.01898121014923083,0.15484671437530417,0.0,0.0089910995443725,0.17782396876647835,0.017396545009011843,0.0,0.009990110604858334,0.0023666448221528495,0.0,0.008736251916240341,0.0034102941349583617,0.0019980221209716666,0.005407447610379839,0.0,0.0020787817836817645,0.25127125389857763,0.0,0.007244396668418319,0.04235804451323322,0.004157563567363529
