,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findfirstfileexw getfileattributesw setfileattributesw,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,getasynckeystate getasynckeystate getasynckeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw findresourceexw loadresource,getfileattributesw ntqueryvaluekey getfileattributesw,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadresource ntqueryvaluekey getfileattributesw,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile ntreadfile,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerykey ntopenkeyex,ntclose process32nextw ntopenprocess,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution ntfreevirtualmemory ntallocatevirtualmemory,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntdelayexecution,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntqueryvaluekey getfileattributesw findresourceexw,ntqueryvaluekey getfileattributesw ntqueryvaluekey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory ntreadfile,ntreadfile ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntclose process32nextw,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ntopenprocess ntreadvirtualmemory,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,searchpathw searchpathw searchpathw,sendto sendto sendto,setfileattributesw findfirstfileexw getfileattributesw,setfilepointer ntreadfile ntreadfile,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
Backdoor.Graybird-5e73532a8544c28bf2076391c5b7c0c39fa3ad1ba60441f722a4649aca25d20b.json,0.0,0.0,0.0,0.0,0.0,0.028882058118434296,0.007703280904306195,0.020221158069449033,0.0,0.1879545555263992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134636665570997,0.0,0.23137990515486626,0.0,0.0,0.0,0.08871006682938536,0.09228992147596775,0.5220793765701017,0.06416091846579748,0.0,0.0,0.03519599773202082,0.1879545555263992,0.0,0.6087120971893938,0.0,0.0,0.011371349521585312,0.0,0.0,0.300839905898931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473230757118302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591081760629204,0.035066543527603,0.017936759286299928,0.018317150713241775,0.007337930938916544,0.0780447134119319,0.07758999985272678,0.0,0.02079742523287141,0.023263649072545533,0.018803217263693207,0.04219548923679232,0.019397499963181696,0.0,0.17938315266522115,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,15,0,0,1,0,1,11,0,0,4,0,0,0,6,1,0,33,56,4,1,0,0,1
Backdoor.Graybird-5e906a24c568f2c1132a8a0154207773b8c0ff6986ab56ceab00a8cfc9c2d5b6.json,0.0,0.0,0.0,0.0,0.0,0.0063323462229264845,0.0016889323308781367,0.0036945478227117558,0.0,0.032280182273124895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022139159297440082,0.0,0.04422587796206729,0.0,0.0,0.0,0.020945662636398688,0.02090890214212849,0.983959519600038,0.06564684636352092,0.0,0.0,0.049055958577677236,0.032280182273124895,0.0,0.13345917848654595,0.0,0.0,0.001246575328830672,0.0,0.0,0.026383472175187585,0.0,0.0018708424822559584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009807488709067187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020372752073022554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029265275249813393,0.004612971005339315,0.0013108688382753911,0.003012005056689661,0.0,0.00855559088218153,0.008505743262643153,0.0,0.0037998358871544685,0.0012751296993097287,0.0034354800631577606,0.005286454424848737,0.00354405969276798,0.0,0.0020342832729644093,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,2,15,0,31,0,0,1,0,1,14,0,0,6,1,0,0,0,1,0,42,40,8,1,0,0,1
Backdoor.Graybird-5fcb64cfd38ba0a62f85708679fde53986d09f5038c72f149819ecab6dc8507e.json,0.0,0.0,0.0,0.0,0.0,0.01923715873559278,0.005130840639310795,0.01346848711419294,0.0,0.12518884924725499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008967598142069643,0.0,0.1541127001904897,0.5591454445498171,0.0,0.0,0.0727214161835102,0.07376465465923641,0.3577665781950878,0.0534187075626106,0.0,0.0,0.026791561042678696,0.12518884924725499,0.0,0.40543825477707135,0.0,0.0,0.0037869956304295094,0.0,0.0,0.22375450473043915,0.0,0.0056834690545103685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641533160715153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061890782928241295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18304084528464726,0.06539789691828916,0.027876199002672554,0.012200305615668865,0.024437479781376344,0.07797359181724597,0.08613254737254163,0.196276290234134,0.06002669887218736,0.0581061226846978,0.05427090362763106,0.08029911768808273,0.047372901054897894,0.0,0.39963929104915713,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,3,15,0,17,0,0,1,0,0,14,0,0,10,2,1,1,8,2,0,72,126,6,1,0,0,1
Backdoor.Graybird-60b1b1bee471d35c2e07afcaf3c8005576c2cb29eccec1ee68bf23cc76af078b.json,0.0,0.0,0.0,0.0,0.0,0.02383192284825536,0.006356333590807695,0.022247217841949277,0.0,0.2222956702743249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016664241585261554,0.0,0.2398766960319722,0.0,0.0,0.0,0.10135215933845468,0.10661375969035192,0.6254766371344198,0.07058952435591317,0.0,0.0,0.04563718757680307,0.2222956702743249,0.0,0.5022765232841296,0.0,0.0,0.014074540154013321,0.0,0.0,0.30615887980630113,0.0,0.014081912810432938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07382139447884015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15334659177448598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10366164746313801,0.0347220335813157,0.014800450220893081,0.022671493188320686,0.006054866425549773,0.05903177961534785,0.06402309983256037,0.0,0.02288122411774163,0.023994891897607243,0.020687206398277373,0.03481745102485576,0.02134103327752012,0.0,0.15312138757434784,0.0,0.0,0.0,0.0,0.0,0.0,11,0,3,2,15,0,16,0,0,1,0,0,16,0,0,6,1,0,0,6,2,0,36,73,4,1,0,0,1
Backdoor.Graybird-60d764cb2a5e9e67977f7d978aa66df908db656bba989d480f3b6ff68202e4e2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02418790026951139,0.0,0.2922727688125818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02415720871376062,0.0,0.21289939710420583,0.0,0.0,0.0,0.040812359509804955,0.05887692904300131,0.8106420207017947,0.019186807844053,0.0,0.0,0.03608599101019022,0.2922727688125818,0.0,0.0,0.0,0.0,0.020403064988652936,0.0,0.0,0.2638936958202903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083233656488647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12209634821726244,0.05033456865699198,0.014303583843061803,0.03286558167083059,0.0,0.09335458128001481,0.09281066751486478,0.0,0.024877212554672443,0.013913615178197714,0.02249180498753494,0.057683302776370904,0.023202666878716194,0.0,0.022197141701580145,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,0,0,7,0,0,1,0,0,13,0,0,5,1,0,0,0,1,0,21,21,2,1,0,0,1
Backdoor.Graybird-61add8504bacaafb7dc19c8a24bde60b28dfcf574d101e5533c12d95895958e8.json,0.0,0.0,0.0,0.0,0.0,0.01804733649235654,0.004813497085459607,0.016847277870480737,0.0,0.16833911337239713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012619425515686102,0.0,0.18165279728071326,0.048174078053998586,0.0,0.0,0.07675152925992003,0.08073601144558397,0.47679507937161075,0.05345573275803986,0.0,0.0,0.02827630963755018,0.16833911337239713,0.0,0.38036181493358756,0.0,0.0,0.010658307504266572,0.0,0.0,0.266310382115065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04348022740964974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134484331221707,0.09202953521871347,0.03736007190517628,0.017168571288142854,0.03209642324950622,0.10972636357466756,0.12120784727684471,0.27620484168274695,0.08230512828471379,0.07631714578428418,0.07441311564892898,0.11299890099738621,0.06464418521431717,0.0,0.5102024785257991,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,3,0,0,17,0,0,1,0,0,14,0,0,11,3,0,0,8,2,0,68,109,5,1,0,0,1
Backdoor.Graybird-61f39838e948a57120a57619fe6b93fb9c9b2a150636f0a3a1cb870b52b288e8.json,0.0,0.0,0.0,0.0,0.0,0.02330352022536803,0.0062154006345072135,0.02175395138021716,0.0,0.21736691920470447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629476116112008,0.0,0.23455813755224303,0.0,0.0,0.0,0.09910497403281517,0.10424991391026266,0.6035077615446081,0.06902440978015983,0.0,0.0,0.03651162340861183,0.21736691920470447,0.0,0.49114002229728243,0.0,0.0,0.013762478723608931,0.0,0.0,0.34387176071506603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05614359544265745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21539691914375805,0.050928262292146496,0.019296391833381228,0.02216881967172033,0.005920617614790169,0.094455693740045,0.09390536454015383,0.0,0.022373900436154077,0.023462875916550063,0.02022852859075579,0.05836367435055474,0.02086785878670085,0.0,0.1497263722694726,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1,0,0,15,0,0,1,0,0,12,0,0,5,1,0,0,6,2,0,36,56,5,1,0,0,1
Backdoor.Graybird-61fb0d0c3ed4f269fb8497a0abfef6dc543c509650b2af81aabeb605fb11e7ac.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024930536550460628,0.0,0.30124636137891564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024898902677990945,0.0,0.21943600485932768,0.0,0.0,0.0,0.02523924794957703,0.04551346174523912,0.8355310010898106,0.019775896581059067,0.0,0.0,0.03719393199967556,0.30124636137891564,0.0,0.0,0.0,0.0,0.021029496226350648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07353356816061662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02904116493712421,0.07781997132900516,0.02211411589030215,0.03387464707424736,0.0,0.14433124257304772,0.1434903224114413,0.0,0.025641012653322293,0.021511203197720288,0.023182366393099882,0.08918151258649859,0.023915053735240218,0.0,0.022878656119007402,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,1,0,0,1
Backdoor.Graybird-62a7401d04f88017eaf9a90cbe104e71cf86c982e930cdaa41f630cb40eeef87.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01895478057274828,0.0,0.510932573777678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893072922069994,0.0,0.16683801864634284,0.0,0.0,0.0,0.019189495008946383,0.034604055903130614,0.6352573581932575,0.01503568844435527,0.0,0.0,0.02827868619131444,0.510932573777678,0.0,0.0,0.0,0.0674736150333037,0.01598880496290601,0.0,0.0,0.014099969903444434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055907848047897904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02208010677371522,0.05916681647558048,0.016813445366993456,0.025755021396031075,0.0,0.10973558580365482,0.10909623104648032,0.0,0.019494958222140885,0.016355048582420324,0.01762564023637684,0.06780503896502127,0.018182705174413387,0.0,0.017394728174317517,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,1,0,0,1
Backdoor.Graybird-63e2eb4bc7fc4ce5504efdadfe434d52ad8b3699d5670c575b0d6749eb9da2a1.json,0.0,0.0,0.0,0.0,0.0,0.023045053355469348,0.0061464636184842625,0.016134503459170186,0.0,0.14996932499574248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010742687134563205,0.0,0.1846185004480002,0.027339810246610235,0.0,0.0,0.08711623889309474,0.08836598095043437,0.4325900583821458,0.06399266039651161,0.0,0.0,0.03610666120006661,0.14996932499574248,0.0,0.4856926296708689,0.0,0.0,0.009073223084519931,0.0,0.0,0.25204281624216296,0.0,0.013616963856831681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051555110927468756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482834772428406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192728200558213,0.07834306742133446,0.03339414630787862,0.014615292088114991,0.029274750662271736,0.09340805513141447,0.10318203312270735,0.23512815187672914,0.07190866890872091,0.06960792474362491,0.06501354420048945,0.09619390664460083,0.05675011821748904,0.0,0.47874579150453633,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,15,0,17,0,0,1,0,0,13,0,0,11,2,0,0,8,2,0,60,126,2,1,0,0,1
Backdoor.Graybird-65991ce74d589f9fe4d0cefbe5eda390986221c041faed595ca5b635a48460cb.json,0.0,0.0,0.0,0.0,0.0,0.030336671012334983,0.008091248121974483,0.021239574317238892,0.0,0.19742067870969032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014141749223259724,0.0,0.2430330980141718,0.0,0.0,0.0,0.11468043221104408,0.11632560148268707,0.5589189674916287,0.07862436413841019,0.0,0.0,0.04753106383762383,0.19742067870969032,0.0,0.6393692083140292,0.0,0.0,0.011944054955779836,0.0,0.0,0.1790617790678547,0.0,0.017925467402466144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786751217652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952014168200436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989664991273275,0.04419915742185837,0.01256008287831863,0.019239673737665632,0.0,0.08197534903229725,0.08149773432790577,0.0,0.02184486453860293,0.01221764850631919,0.019750220492009776,0.05065213526313549,0.020374433581976444,0.0,0.012994316319256587,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,2,15,0,12,0,0,1,0,0,13,0,0,5,0,0,0,0,2,0,25,40,2,1,0,0,1
Backdoor.Graybird-65d264ba371d426165a67d137b3a7da59ee4c7d2f919832a3ab028825e0177be.json,0.0,0.0,0.0,0.0,0.0,0.021506664831434617,0.005736152175580658,0.015057433487592305,0.0,0.13995801866583416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025551602256644,0.0,0.1722941643732348,0.408235555949759,0.0,0.0,0.0813007339297097,0.08246704858901475,0.3962360569123222,0.05972078595743242,0.0,0.0,0.026208261320109102,0.13995801866583416,0.0,0.45326988123246775,0.0,0.0,0.00846753378304909,0.0,0.0,0.21281585431618172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00572838296200708,0.0333093556603587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20463511083452546,0.07311322160585249,0.031164896904219294,0.01363963812555059,0.027320494372727128,0.08717253561015169,0.09629404492002992,0.21943200898024035,0.06710835582975229,0.06496119943751702,0.06067351995484713,0.08977241567291683,0.052961724706016455,0.0,0.4467867840672327,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,17,0,0,1,0,0,13,0,0,10,2,0,0,8,2,0,72,109,5,1,0,0,1
Backdoor.Graybird-66786bb835a1674bc9295a67c584c9da1aff48441df00a21451727cf3b1e6a9e.json,0.0,0.0,0.0,0.0,0.0,0.02343626007684307,0.006250804356739026,0.01640839851603526,0.0,0.1525151645315963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092505214573636,0.0,0.1877525352081347,0.041705885434999035,0.0,0.0,0.08859510108838183,0.08986605843584353,0.43178667424281086,0.06507898284842989,0.0,0.0,0.028559687579367516,0.1525151645315963,0.0,0.49393761909736666,0.0,0.0,0.009227247716202765,0.0,0.0,0.24004705192550796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036297897808274804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357377166441192,0.07967299858163646,0.03396103648984814,0.014863397415167913,0.029771711074945393,0.08971629633627673,0.10493362398517887,0.23911962510005005,0.07312937142427628,0.07078957043567619,0.06611719690544283,0.09782686892306015,0.05771349319184838,0.0,0.48687285324646573,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,17,0,0,1,0,0,12,0,0,10,2,0,0,8,2,0,68,109,5,1,0,0,1
Backdoor.Graybird-66c23272f29f90036382aa571ce861ef2d542d96de626fda2ee58ae67bf5b9d6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01573461214722054,0.0,0.19012806433045246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015714646804195626,0.0,0.13849442913547436,0.059989943345307696,0.0,0.0,0.023894177522231566,0.035906601257317566,0.5331947542141888,0.01248132233081682,0.0,0.0,0.023474508583497648,0.19012806433045246,0.0,0.0,0.0,0.0,0.013272516863137938,0.0,0.0,0.17556855132141477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05221106830272057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32075726285007183,0.11460201890479924,0.04187118505953238,0.021379581312196555,0.03425901629087684,0.13663942518946817,0.15093702225072653,0.3439508024559352,0.0970981242249789,0.08145924299329015,0.08778765184902056,0.14071463207488563,0.07546851112536326,0.0,0.5053857261104453,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,0,0,10,0,0,1,0,0,11,0,0,10,2,0,0,2,1,0,54,74,2,0,0,0,1
Backdoor.Graybird-66ef45fab44825af0fcd0f58e3ccab4792697337741dae14ea4faa1d4664e20d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02501026106092871,0.0,0.30220970681845777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024978526027579807,0.0,0.22013773175682433,0.0,0.0,0.0,0.025319959677673608,0.045659007688464315,0.8382029171116725,0.019839137244604402,0.0,0.0,0.03731287320316933,0.30220970681845777,0.0,0.0,0.0,0.0,0.02109674573334151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376871864414956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029134034685569004,0.07806882915467961,0.022184833865433583,0.03398297364996333,0.0,0.12066066209919632,0.14394918520759512,0.0,0.025723009171028776,0.021579993138965494,0.023256500489991085,0.08946670309651311,0.02399153086793252,0.0,0.02295181899119684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,0,0,0,1
Backdoor.Graybird-67425cd076901418623f3637faf1494475f22b93e177b42592d3330628cb1290.json,0.0,0.0,0.0,0.0,0.0,0.01407614669349863,0.0037543208169445695,0.013140152553339729,0.0,0.13129727231976443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009842609452187515,0.0,0.141681373475284,0.6137039316977546,0.0,0.0,0.05986289363366978,0.06297061846424472,0.37677282023014014,0.04169317373947725,0.0,0.0,0.02695526295129898,0.13129727231976443,0.0,0.296665865673758,0.0,0.0,0.008313021702566125,0.0,0.0,0.21748526946504085,0.0,0.008317376306848125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01499694341670198,0.04360205361603265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09057301563577916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14924075276415405,0.07177908155154916,0.02913925015138067,0.013390747608215717,0.02503383045958137,0.08241214892960437,0.09453691071780225,0.21542790375895776,0.06419446214977607,0.056689612566463474,0.0580390315345548,0.08813428548400967,0.05041968571616119,0.0,0.39793600203317214,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,3,15,0,17,0,0,1,0,0,16,0,0,12,3,0,0,8,2,0,60,126,2,1,0,0,1
Backdoor.Graybird-69c8069ecc84dde235d404175eb4bb9f290b5d1a4ea6e38ec5546db7e8297763.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022637813445467495,0.0,0.027354240516318833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022609088764709946,0.0,0.019925569316045773,0.004315457964100922,0.0,0.0,0.0034377201555407326,0.005165980153298727,0.9896713705365809,0.061054538175835886,0.0,0.0,0.04559410682881102,0.027354240516318833,0.0,0.0,0.0,0.0,0.0019095530152779352,0.0,0.0,0.025259523873343466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007511748068314067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614821776183011,0.016488103425536707,0.006024121009463699,0.003075938375597032,0.004928937633553932,0.019658684864891935,0.02171571894976708,0.049485135239203996,0.013969770602182812,0.011719762324213717,0.012630247678045435,0.020244995937326354,0.01085785947488354,0.0,0.0727112157493591,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,0,0,31,0,0,1,0,0,11,0,0,10,2,0,0,2,1,0,54,74,2,0,0,0,1
