,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport638.json,0.0,0.0,0.0,0.0,0.007009124319664854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783941328324088,0.0,0.0,0.06798140805148781,0.16640586109367067,0.16647604989370124,0.0,0.0,0.1353136291797779,0.0,0.13457195366935468,0.3736672985427517,0.009514977208104618,0.0,0.0,0.0008652359833242753,0.00030152266036632345,0.0,0.00026052558715595786,0.011166328295088538,0.0008070537077831777,0.0009446753663597564,0.0,0.0,0.0,0.002420102623700946,0.0,0.0,0.0009085064656455911,0.0,0.0028282073843069696,0.000778784870394672,0.024064830103747156,0.0,0.0,0.032667729712145904,0.04718269946601487,0.08839435171078762,0.03562204977540351,0.0,0.0,0.0,0.0010165835990535188,0.001948942384098507,0.027891172519012502,0.0390537443623989,0.037024632866867496,0.0,0.06951065723243982,0.8329660685459485,0.0,0.0,0.0008308095528204314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018604797986745542,0.00440594649154131,0.0,0.000307451373400035,0.12685659878201894,0.001940678439923492,0.0006404364326692567,0.0,0.005445821808443702,0.004763462857483781,0.00029440335592646,0.0,0.0005591811679373015,0.0,0.0,0.0007136241000961502,0.0022210820538149296,0.0,0.0,0.0,0.0009404167522537354,0.0,0.0,0.0,0.0,0,0,0,3,0,1,22,0,0,0,23,5,12,3,0,36,19,0,3,19,11,0,61,2396,8,0,0,0,3,0,0
benreport639.json,0.0,0.0,0.0,0.0,0.015573915819333733,0.000524978857927582,0.004650588420231684,0.004144434316298919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005276428698546439,0.0,0.0036604524446345755,0.0,0.046377191138417574,0.0,0.0,0.0,0.002366166289467499,0.009070335088250243,0.0,0.008549531555593487,0.030237249561887475,0.0014713699028939679,0.0019375572526897662,0.0,0.0,0.0,0.00571577853045727,0.004144434316298919,0.0,0.004968996699639568,0.0,0.019687351179612483,0.001419831924538721,0.0017948247913869004,0.0,0.0,0.0,0.0,0.005255056304026867,0.1489070754144484,0.0,0.0,0.0007357007564116261,0.00370674342239644,0.0032570908361488566,0.0,0.0037010081366764067,0.0,0.08490116542545012,0.0,0.0005855829178441017,0.0032158226317146638,0.0,0.0,0.9813137375059338,0.0,0.0,0.0,0.0,0.0,0.0,0.0004988103740644238,0.0044179555206705625,0.015027216391128154,0.0016815784119255709,0.0,0.0,0.00043785138584581944,0.00040197736142606386,0.0007838275355803973,0.006079113533738378,0.0068434070388457575,0.008315750430074272,0.015291962594930897,0.016645184122276512,0.01590110584797048,0.0024394403976814418,0.04897168202002767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,42,0,0,0,0,0,18,9,0,33,2,0,0,2,2,0,97,252,0,0,0,0,2,1,0
benreport64.json,0.0,0.0,0.0,0.0,0.009067628215768533,0.0013245238829812066,0.003911151429874928,0.005228212670368186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005275609674735777,0.0035111512356704212,0.005748902572637164,0.0013298959255456282,0.0004437483987870273,0.0036186827177955307,0.0019240285474601923,0.00885975974039144,0.18047281910706475,0.0018236182157600005,0.0,0.0,0.0004974872978499149,0.0277387804367246,0.0,0.026363949749703484,0.0939131629355151,0.004330984582704041,0.00977693031663024,0.0,0.0,0.0,0.006071971979421544,0.005228212670368186,0.0,0.0006964888737624481,0.0,0.0008869869722323742,0.0014926008173727614,0.01308190159947626,0.032962316746372414,0.0,0.0,0.01853799731547576,0.0,0.0,0.0,0.033323211547980264,0.0012374507504820424,0.016755898438181184,0.014443149420244106,0.0,0.0,0.0,0.0,0.0,0.0,0.36060151670379714,0.00883901954778617,0.009076167590231787,0.0,0.0,0.0,0.0018645993363644899,0.0,0.0,0.0,0.0004195002291046273,0.04188389520582578,0.01109670164717183,0.038537217580817566,0.07154979813002774,0.0,0.037191597025385964,0.04868114813416298,0.04713280461145684,0.015337629203920209,0.00812515056741425,0.04196134714081759,0.1427522397606923,0.018353750622811475,0.1422088702406574,0.04431397290982806,0.8728719669914216,0.004076542682790805,0.0,0.0,0.04379785079887187,0.0012103147268946607,0.0,0.0,0.0,2,1,0,15,109,0,78,0,0,0,80,3,309,6,0,42,24,4,77,20,1,2,839,3981,15,5,0,3,2,2,0
benreport640.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410872994541772,0.0,0.0,0.0,0.5203032999118594,0.01682340693464578,0.014769145432458143,0.0,0.0,0.0,0.055034351880374005,0.0,0.0,0.0,0.0,0.0,0.0,0.027362317508786243,0.0,0.0,0.16824061049023836,0.0,0.09012820347884737,0.0,0.0,0.0,0.0,0.0,0.06771100548341007,0.19745808482811414,0.09672395900955633,0.22406967762205776,0.0,0.7461174549285425,0.1606910626864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0
benreport641.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872920806377042,0.0,0.5074398519643432,0.035538014346562584,0.0,0.0,0.0,0.0,0.0,0.035710344479063134,0.0,0.0,0.0,0.0,0.0,0.0,0.603659414899227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03514871345943612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043507780750073485,0.0,0.0,0.0,0.10395107192539588,0.0,0.0,0.0,0.0,0.0,0.09076229714994419,0.0,0.09207584544076339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
benreport644.json,0.0,0.0,0.0,0.0,0.00039259423219785677,0.004358364972788201,0.1327949863691631,0.003983970580660551,0.0,0.0,0.0,0.0,0.0,0.04349044405273165,0.0,0.0,0.0,0.0,0.04198666033874851,0.00851310074465577,0.005824397620195923,0.004376041756458121,0.1310686190561787,0.0028201565755001834,0.11815726881813622,0.004449693975496017,0.9730321399412974,0.004263614113295746,0.0,0.0,0.0,0.000270221618423072,0.0,0.0003113072639001645,0.010072558923279384,0.000401818628023511,0.000493855072811682,0.0,0.0,0.0,0.0013801912564603048,0.003983970580660551,0.020695483821250697,9.04660540074678e-05,0.0,0.0013825153168708776,0.0009305857049053586,0.0007188887373407189,0.0,0.0,0.0,0.0,0.00028702225186436287,0.0015201965615456732,0.0,0.0,0.0009643854250243652,0.0018221042827418236,0.000646897347989737,0.0,0.0004620406396540696,0.0,0.0,0.0,0.0016631443197696074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003509836051410374,0.0008007424799949702,9.184495741892035e-05,0.0,0.0001449347312287609,0.0,8.78212835790875e-05,0.0,0.0,0.0003517884911689244,0.002952249090384519,8.352210300885545e-05,0.0013737990013127474,8.473086831226838e-05,0.0,0.00016587597609389728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,27,0,0,0,0,0,0,1,0,5,0,0,0,3,1,0,32,48,0,0,0,0,2,1,0
benreport646.json,0.0,0.0,0.0,0.0,0.0,0.0002557447726556254,0.001246050223085567,0.002321817355885571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002567820297575826,0.00012852127638724085,0.0,0.0010030492272688814,0.0,0.008807349243765642,0.9999542214793768,0.0,0.0,0.0,0.0,0.0,0.0,0.0002916861835316287,0.0,0.0,0.0,0.0,0.0,0.00014655031077594804,0.002321817355885571,0.0,0.00010086080230390069,0.0,0.00025689489386725763,0.00017291867437471356,0.0002185883542253248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014424545481142467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017854990992409366,0.00010239814474582049,0.0,0.0,0.0,9.791214194457908e-05,9.546088945351401e-05,0.0,0.0,0.0003375865635801838,0.0,0.00018019429692283596,0.0,0.0,9.246774503059496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,11,0,0,0,0,2,0,0
benreport647.json,0.0,0.0,0.0,0.0,0.2537106881380799,0.029003440641818094,0.09420783934106218,0.06869011172823516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019414049094402346,0.0291506189722001,0.0,0.06740951792437187,0.0,0.93368116316882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372518023749035,0.013548097857123485,0.01784066346035078,0.0,0.0,0.0,0.04431984482543659,0.06869011172823516,0.0,0.007625598136588119,0.0,0.11653549322782261,0.0,0.08814085200383334,0.0,0.0,0.0,0.0,0.060484464946253126,0.025628194341301595,0.0,0.0,0.0,0.008532749398893808,0.016358553267904644,0.0,0.03894650075577754,0.0,0.0,0.0,0.010783875161246263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,4,0,0,0,2,0,0
benreport648.json,0.0,0.0,0.0,0.0,0.033112340718085886,0.0007637014662238446,0.005412273110357526,0.006029024819248076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007675768790790715,0.0,0.003993722113942307,0.0,0.05831824108472976,0.0007886040730011799,0.0,0.0,0.0017210642269760077,0.01259510395082257,0.0,0.012437243302156852,0.04180940184585718,0.002675553822856914,0.0037581584919773084,0.0,0.0,0.0,0.008314903311636097,0.006029024819248076,0.0,0.006626160604150184,0.003726108078887329,0.019434110533548692,0.001032734657965237,0.003481309273312142,0.0,0.0,0.0,0.0,0.00860026249029682,0.21965601743216992,0.0,0.0,0.0,0.0,0.005599668898379864,0.0,0.006153097509801696,0.0,0.03776694155472026,0.0,0.000851863891659553,0.0038984561344231833,0.0,0.0,0.9703445134348989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006426923785401777,0.007464565442418355,0.0024462392710966545,0.0,0.0,0.0006369546893347875,0.0005847677400224467,0.0005701279481543875,0.0031583774748735016,0.00995529612404701,0.012097155343111624,0.007785976382843143,0.011838061209993565,0.008462848017101291,0.003548722353942845,0.02706033702683001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,38,0,0,0,0,0,13,8,0,22,2,0,0,2,2,0,43,113,0,0,0,0,2,1,0
benreport649.json,0.0,0.0,0.0,0.0,0.0,0.005563235742262396,0.029569556180740673,0.013175653517311823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005585799275911995,0.016774399359508207,0.0,0.024243785684570286,0.0,0.9954191357074351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06662325623088942,0.0038980510882773633,0.006844140862735694,0.0,0.0,0.0,0.009563760601819866,0.013175653517311823,0.0,0.0043880656057505504,0.0,0.022353017670339415,0.011284539736201088,0.012679918158938678,0.0,0.0,0.0,0.0,0.03480511240677955,0.0,0.0,0.0,0.0,0.0,0.00627556498248655,0.0,0.016808497907604466,0.0,0.0,0.0,0.0062054609807886746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004109879811445654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,9,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,4,28,0,0,0,0,2,0,0
benreport652.json,0.0,0.0,0.0,0.0,0.0,0.016272662853472477,0.07928433871087998,0.0256928374653888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916647892042573,0.01078421103231038,0.021188735335921267,0.012253996495273726,0.040888096722971695,0.0,0.05673114985796655,0.005442404061966028,0.7918676550439746,0.008401639104004335,0.0,0.0,0.0,0.0,0.0,0.005521001880140168,0.05103879506287607,0.0028504845958295354,0.012512097493787006,0.0,0.0,0.0,0.013987170335284826,0.032116046831736,0.0,0.0032088120785017625,0.0,0.08990213853834127,0.016503840488803108,0.020862682089658066,0.0,0.0,0.11402381704451796,0.004166189831001394,0.20361238890890845,0.0,0.0,0.0,0.0,0.0,0.03441797113659132,0.055760725845747754,0.10652515366182298,0.12655129188662834,0.0,0.15390124879872003,0.39025068323246753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030370178315655815,0.0,0.0,0.0,0.0,0.0,0.0030053862373604296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,24,0,0,0,1,1,3,3,0,12,3,0,1,6,1,0,6,192,1,0,0,0,2,0,0
benreport653.json,0.0,0.0,0.0,0.0,0.12360678307384285,0.04062476954987154,0.13195578449764453,0.042761516067871395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040789536674115855,0.04083092046239063,0.0,0.08261723649770897,0.0,0.9732434945788236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054056359293067215,0.0,0.01665946811033547,0.0,0.0,0.0,0.015519568046725407,0.042761516067871395,0.0,0.0,0.0,0.009068325558004752,0.00915597899212493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030550971055929903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010109236628912626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,2,0,0
benreport656.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999057969605333,0.0,0.5183385215609542,0.0363012911664329,0.0,0.0,0.0,0.0,0.0,0.03647732256356293,0.0,0.0,0.0,0.0,0.0,0.0,0.5803526257340714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359036289696339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444223027239867,0.0,0.0,0.0,0.10618370773975452,0.0,0.0,0.0,0.0,0.0,0.09271166767068165,0.0,0.09405342803188793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
benreport657.json,0.0,0.0,0.0,0.0,0.02097269603819939,0.0007208276229419976,0.003192769142619085,0.0028452790922383125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003622427359656478,0.0,0.00251301094769243,0.0,0.034537588890432715,0.003349494940575923,0.0,0.0,0.000812222242937268,0.029437003646166693,0.0,0.030570370514608942,0.037612448998512245,0.0053032339123438065,0.006872655885419578,0.0,0.0,0.0,0.007641579355192774,0.0028452790922383125,0.0,0.05031764886668366,0.0017584630566507792,0.005551197882034958,0.001218446771340728,0.007393207946011723,0.012893392789136881,0.004715391702165188,0.010462568921496398,0.0,0.0,0.01719743485463954,0.0,0.01246783884256281,0.0005050807469983638,0.001590494437105556,0.004878744096259574,0.0,0.009437456424803543,0.0,0.00048171247448593006,0.0,0.011658589439932901,0.002943678903658152,0.0,0.00038995257447159095,0.0,0.0,0.0,0.995465378067104,0.0,0.0,0.0,0.0,0.0019301288645828694,0.004026004701817276,0.0014430678387743938,0.0,0.0,0.0009017945262796818,0.0005519391524776721,0.0002690606158404769,0.009241309683943818,0.0027636501334599465,0.006184764461196536,0.003149517989429926,0.005332796312445845,0.003195099074327826,0.0016747493700136386,0.013552464107745694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,13,0,75,0,0,0,2,2,22,8,0,14,6,3,2,2,2,0,91,201,1,1,0,0,2,1,0
benreport659.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12178834009394313,0.0,0.0,0.0,0.0,0.0,0.0,0.13451769360186827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688185949489148,0.0,0.0,0.0,0.0,0.14757605367718948,0.0,0.0,0.0,0.0,0.0,0.199566180943377,0.0,0.11878196515379309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49405402309443364,0.0,0.0,0.0,0.09836831559075772,0.0,0.08804790492983496,0.09755302140174664,0.09043820978781855,0.23352854105375884,0.42943926043376573,0.1662013670225265,0.522785132746096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport66.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124076365772249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006709381035915457,0.0,0.006763315910197871,0.017863812307989207,0.001995365358605466,0.0052551497957486005,0.0,0.0,0.0,0.005711502714001239,0.001124076365772249,0.0,0.0,0.0,0.0009535200221341451,0.0,0.034076160515707526,0.0,0.0,0.421893650344857,0.001458185544717057,0.11936932686994962,0.0,0.0,0.0,0.0,0.0,0.009637158175829568,0.07611438796332047,0.283934225578605,0.5492398024455692,0.0,0.6329271777408433,0.04923576031197975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642873436093147,0.0,0.0,0.07675006578613965,0.07001559420679099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,12,0,0,0,0,0,3,0,0,8,0,0,0,17,1,0,31,485,0,0,0,0,2,1,0
benreport661.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48997893771918527,0.05473003085315209,0.048047092264557625,0.0,0.0,0.0,0.04475953931473269,0.0,0.0,0.0,0.0,0.0,0.0,0.7566299823775698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22027793975388435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10906577639548855,0.06254908312700018,0.0,0.0,0.06514641847520242,0.0,0.05831151652822241,0.0646064733099453,0.0,0.30931805571795445,0.0,0.05503511848391109,0.0,0.07259120794407178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,2,0,0
benreport664.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999057969605333,0.0,0.5183385215609542,0.0363012911664329,0.0,0.0,0.0,0.0,0.0,0.03647732256356293,0.0,0.0,0.0,0.0,0.0,0.0,0.5803526257340714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359036289696339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444223027239867,0.0,0.0,0.0,0.10618370773975452,0.0,0.0,0.0,0.0,0.0,0.09271166767068165,0.0,0.09405342803188793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
