,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport336.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055472477547112336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03363037345744271,0.005178173542006564,0.013584997880402938,0.0,0.0,0.0,0.025331471983583334,0.0,0.0,0.011578955827541515,0.0,0.009856887066849764,0.00496923083180983,0.1429675010634806,0.0,0.0,0.24544498060653616,0.04579001658030277,0.23047020061596768,0.0,0.0,0.0,0.0,0.004142140387923591,0.06027053443400312,0.12516581135680477,0.33514674831036295,0.0,0.0,0.47623124551694607,0.7093983462953726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006110260164455123,0.005677117140076804,0.004881375361906663,0.005389457322562534,0.0,0.0,0.0,0.005375827357214232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,15,0,0,0,0,1,1,1,0,9,4,0,0,4,1,0,6,160,0,0,0,0,2,0,0
benreport337.json,0.0,0.0,0.0,0.0,0.10683878712860743,0.011072632292728824,0.008561497767658868,0.0,0.0,0.0,0.0,0.0,0.0,0.016745659583014015,0.0,0.3609818554420528,0.0,0.0,0.14806827558570188,0.3217009566354087,0.32992319160620026,0.007399251681213172,0.0,0.2414256381645526,0.0064668696202854325,0.2473912605128305,0.6869448991885159,0.0015193852984348724,0.0,0.0,0.0016580697095578793,0.0,0.0,0.0,0.029783285892470333,0.0015501381853903716,0.003163070842647752,0.0,0.0,0.0,0.005476777370755183,0.0,0.0,0.008665691401424704,0.0,0.014261997025146035,0.0004958630298192385,0.03524603383103143,0.006948926629905672,0.0,0.05937488217139395,0.0007615389291113743,0.0386363970183457,0.05702030595700962,0.0,0.004678730961170028,0.0010231276537178648,0.0053732955016051855,0.06615615958943757,0.045551328282695466,0.04151567194434235,0.0,0.0,0.11385367345766914,0.005829641451661654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005892471535158456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048709622445903926,0.0016133881042153277,0.000519885088183974,0.0005438972760134981,0.0,0.0075101032411238515,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,28,0,0,0,2,0,4,5,0,10,3,2,0,22,17,1,12,135,21,0,0,0,3,1,0
benreport338.json,0.0,0.0,0.0,0.0,0.023118239868897206,0.01136984415985459,0.015157423621336376,0.0004155843335720939,0.0,0.0,0.0,0.0,0.0,0.05717598136262721,0.0,0.034071280502760544,0.0,0.0,0.00467605780012195,0.029345455429356796,0.030400615871594306,0.013361758323342496,0.003949979987314512,0.028256490107345475,0.014998265647939445,0.029082254691263767,0.9768632950927791,0.004841902787024828,0.0,0.0,0.0002935475271209149,0.0007176153934713601,0.0,0.0007966475617971543,0.005718480276319884,9.147971451260258e-05,0.0007199942514510628,0.0,0.0,0.0,0.0007458601011996416,0.0004155843335720939,0.0,0.00010227926554264091,0.0,0.0002612036486060777,8.778844782885216e-05,0.0020057203116220523,0.0006151249904014597,0.0,0.0,0.013212768485857628,0.0,0.0030798224292890456,0.0,0.00041416530794768133,0.0,0.0008049440575772801,0.003194291136913927,0.0,0.0,0.0031451706341998915,0.0,0.0,0.0,0.0,0.0,0.0,0.003228089729137579,0.00295906327670239,0.0,0.0,0.008200007079993169,0.0,0.0,0.0,0.0,0.00012303471003917622,0.01187017743087695,0.0018245176792022005,0.01105806145588182,0.04273922254551396,0.0,0.010801048580170473,0.015478881517061826,0.01593565622589586,0.0017271413587285262,0.0015044138179682812,0.004398054230240181,0.0013329727529308665,0.0039577782461015605,0.0015406802207285917,0.012539041387627816,0.18244034178260898,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,10,0,27,0,0,0,2,1,7,3,0,31,13,1,2,8,0,0,300,2224,2,0,0,0,3,0,0
benreport339.json,0.0,0.0,0.0,0.0,0.0002894343600245239,3.0236571662645877e-05,0.00019782480689767144,7.211369006456356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001639204823799379,0.0005490527101015021,0.0004083194867964072,5.051373462836673e-05,0.005930106883800365,0.0005241079626732254,0.002631249577251629,0.00032427036517937153,0.008820082589870442,5.186323500675755e-05,0.0,0.0,0.0,7.906235376537485e-06,0.0,6.826526104698412e-06,0.00013746026522232146,0.0,1.233935754896584e-05,0.0,0.0,0.0,3.4513154819620916e-05,8.012632229395952e-05,0.0,0.00026818998207195187,0.0,1.3429628945296771e-05,6.770385595587712e-06,5.156145348059741e-05,0.0,0.0,0.0006181505827200746,0.0,0.000514971103982019,0.0,0.0,0.0,0.0,7.336558742474846e-05,0.00034215117320760094,0.0005316635659872953,0.000677063965476521,0.3158677943441223,0.0,0.0012301052547547073,0.0010802370882785088,0.0,0.0,0.0,0.32425063786159536,0.8916074669626659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4938006829269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,21,0,0,0,0,1,2,4,0,10,1,0,0,6,0,0,2,212,0,0,0,0,2,0,0
benreport34.json,0.0,0.0,0.0,0.0,0.025235637152956097,0.0033798866243943708,0.011307853593356268,0.008732717478843263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003910478367547086,0.0,0.0,0.013742447028427697,0.03031271213000558,0.03754466021517442,0.004234872373846454,0.016174621371816144,0.03006362582038488,0.014064692077584408,0.03171647390822825,0.6165176072724469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012004298681800038,0.0,0.0005172415460822434,0.0,0.0,0.0,0.0009644822802827742,0.009404464977215823,0.0,0.026451753914051856,0.0,0.03546544515943413,0.0005676024378316576,0.0024015049955864436,0.0,0.0,0.0,0.0,0.009477032315890824,0.0,0.0,0.0,0.0,0.001892517422999337,0.0,0.0109328963496813,0.0,0.0,0.0,0.0,0.0057197569847127275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059377846072602,0.14774451266593486,0.0,0.0,0.18890577485516769,0.736854330159325,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,240,1,0,46,0,0,0,0,0,0,671,2136,0,0,0,0,2,0,0
benreport340.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400652768356125,0.0,0.0,0.020508673959700633,0.998002788924981,0.02119525566826314,0.0185353323903455,0.0,0.0,0.0,0.01728109408944992,0.0,0.0,0.0,0.0,0.0,0.020340013153365987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030136919345060995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport342.json,0.0,0.0,0.0,0.0,0.0008136015711286031,0.12380962883349052,0.11260753965603952,0.0005630888269588882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12381910344180547,0.0007135943033753041,0.0,0.11020224481481736,0.0,0.7587769717742401,0.0,0.0,0.0,0.0,0.00011112235471141729,0.0,9.594701133034882e-05,0.0009660038958674355,9.915908945398087e-05,0.00017343000823581483,0.0,0.0,0.0,0.0003233888907024154,0.0005630888269588882,0.0,0.00011086522181737906,0.0,9.437690128291801e-05,0.0,0.0024961807619369347,0.0,0.0,0.0,0.0002922842911921184,0.0,0.0,0.0,0.0,0.0,0.0002379589246624027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072582415945298,0.0003509763594640008,0.00030354256387784753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011307871470426443,0.0,0.0,0.0,0.00010824693477748963,0.00010532557379913922,0.0,0.0,0.0002804267173993919,0.0,0.00019953575410585692,0.0,0.0,0.00010294404802752126,0.0,0.0,0.0005187955760481217,0.0,0.0,0.0,1,0,0,5,7,0,8,0,0,0,2,0,0,2,0,4,1,0,2,0,0,0,28,10,0,0,0,0,2,1,0
benreport345.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325972222383616,0.0,0.0,0.026089095215232557,0.941225433123329,0.026962496177328973,0.023578806339596543,0.0,0.0,0.0,0.043966578239915864,0.0,0.0,0.0,0.0,0.0,0.0,0.32842269715222866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02156792225470148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport346.json,0.0,0.0,0.0,0.0,0.0,0.0,0.012117233550208937,0.20515127458489596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01189847187379812,0.018207127267894137,0.3462789738056809,0.0,0.0,0.0,0.0,0.010654060253523452,0.0,0.009199096280075543,0.07718116769001936,0.0,0.0,0.0,0.0,0.0,0.015502752510110575,0.20515127458489596,0.887106416651526,0.01062940716411259,0.0,0.018097118179691226,0.0,0.023160573310349757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015209833207733517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010841629868075858,0.0,0.0,0.0,0.010378374075797954,0.0,0.0,0.0,0.017924285061752417,0.0,0.009565428812667236,0.0,0.0,0.009869950049880788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,7,0,0,0,0,2,0,0
benreport347.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438302674905631,0.0,0.0,0.02643317994400684,0.9314614450423817,0.02731810004583098,0.023889783286755846,0.0,0.0,0.0,0.04454644611283397,0.0,0.0,0.0,0.0,0.0,0.0,0.3549378233279004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021852377986799877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
benreport348.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12648205025860923,0.0,0.0,0.0,0.0,0.0,0.0,0.1396803227770281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13971786350281828,0.0,0.0,0.0,0.0,0.1531575118700937,0.0,0.0,0.0,0.0,0.13763165778818015,0.0,0.12232080449251576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514736141358184,0.0,0.0,0.0,0.10157369501274269,0.0,0.09137795535531694,0.10151336714743793,0.0943173058214651,0.24329153061940534,0.4476912154194057,0.17311246046706566,0.543324272028623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,6,0,0,0,0,2,0,0
benreport349.json,0.0,0.0,0.0,0.0,0.11776691073942937,0.003417458448340663,0.021342636100205432,0.11682495302242091,0.0,0.0,0.8506502236157263,0.0,0.0,0.0,0.0,0.08962283055774431,0.0,0.009981707681279924,0.029643119259182605,0.0,0.0,0.013702235114932538,0.0068860729552746615,0.0,0.017963418156139204,0.0,0.19220071947815923,0.0,0.0,0.0,0.0,0.0670195794274619,0.0,0.06018178338567965,0.41948036464857985,0.01913739279949385,0.018827688844473705,0.0,0.0,0.0,0.0214544825412872,0.11682495302242091,0.0,0.0026745799469886883,0.0,0.004553611375910399,0.0068869449021147534,0.005827682012762037,0.0,0.0,0.0,0.0,0.0,0.04474259364495812,0.0,0.0,0.0,0.003827110417953673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004771072975378491,0.002727979593794227,0.0,0.0,0.0,0.0026114148001775096,0.0,0.0,0.0,0.027060737809797265,0.0,0.00962744344692472,0.0,0.0,0.0024834847394233795,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,27,13,0,0,0,0,2,0,0
benreport35.json,0.0,0.0,0.0,0.0,0.0211478333042984,0.0031742351730662897,0.01189419808070303,0.002018798639091551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009636688089991019,0.014339595695738252,0.015763397108599017,0.003818110795690404,0.019187956760275862,0.013900004675380828,0.013904122659584593,0.014467808200722115,0.5374691483833849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006132995691286355,0.0,0.0007772314238923405,0.0,0.0,0.0,0.0010869572567705898,0.0025234982988644387,0.0,0.009936911736300921,0.0,0.0012688581540098419,0.00042645303176256933,0.009382396714820994,0.0,0.0,0.35042460688312155,0.0,0.055380241632661434,0.0,0.0,0.0,0.0,0.00568757101033394,0.10517091633972683,0.0890918434582597,0.4810173993118525,0.0,0.0,0.5730252350956138,0.06016342711549505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004720194995601543,0.0,0.0,0.0,0.022663300244056106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,20,0,0,0,0,1,200,6,0,33,1,0,0,8,0,0,385,1112,0,0,0,0,2,0,0
benreport350.json,0.0,0.0,0.0,0.0,0.010565555662240381,0.004123242821195624,0.039898948331575985,0.028745133316020795,0.0,0.0,0.0,0.0,0.0,0.08222997264018417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676410554500621,0.03642829053252327,0.0,0.034732821036706316,0.0004251873011564728,0.793674210575758,0.0016320891174550012,0.0,0.0,0.0,0.006717656145878454,0.0,0.006659562749711257,0.04109462758666474,0.0013320985351290152,0.002135696345047921,0.0,0.0,0.0,0.0034393096357926366,0.028745133316020795,0.024953862113242346,0.02159569340236058,0.05353411744025165,0.0025357096891724957,0.0006391737412885863,0.028305221680950867,0.0,0.0,0.0,0.014724500230470767,0.0,0.0,0.0,0.0,0.0,0.03924872804159647,0.0,0.0,0.0,0.0,0.0008424465501830567,0.0,0.0,0.0,0.0,0.0010194441248843906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026873885301199386,0.059069102927576896,0.18486932499286424,0.02658414718431105,0.10523640006168299,0.0020142041038699455,0.04639802403306012,0.03683933359779636,0.05164526602638709,0.014932862177915878,0.029209061321346298,0.21159327442195627,0.026804735458978438,0.19590381551386957,0.026407741959954274,0.031022494051367953,0.45475857537731734,0.0,0.0,0.0,0.001285889674031932,0.0,0.0,0,0,0,9,15,0,62,0,0,0,4,2,41,13,0,44,20,3,3,43,2,2,591,2787,131,0,0,0,2,0,0
benreport351.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003372330821706,0.0,0.5183526163943599,0.03624183922568681,0.0,0.0,0.0,0.0,0.0,0.0363980152699669,0.0,0.0,0.0,0.0,0.0,0.0,0.5800252743239923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035710286995014766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044518283147948444,0.0,0.0,0.0,0.10541835674555534,0.0,0.0,0.0,0.0,0.0,0.09292735142304995,0.0,0.09398160276642338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
benreport352.json,0.0,0.0,0.0,0.0,0.07712785063223628,0.011849083962523342,0.05638067636535288,0.02825985624150707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802772487637602,0.0,0.0,0.0856493732410248,0.02099144828670809,0.030970049010670308,0.01187716959879236,0.04775107457925539,0.0162147644922833,0.058822967491123784,0.02117913601690525,0.9448104933995353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03591188053774847,0.0,0.0,0.0,0.0,0.0,0.004508329337421427,0.02825985624150707,0.0,0.0030911199882803575,0.0,0.010525584893272953,0.002653173391343317,0.006735287301945372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004423145968626611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011028243187377091,0.003152836115253327,0.0,0.0,0.0,0.003018117478824422,0.0,0.0,0.0,0.028668921263450317,0.0028775408601406133,0.008345118709668994,0.00291018626831118,0.0,0.00574052708894651,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,27,15,0,0,0,0,2,0,0
benreport353.json,0.0,0.0,0.0,0.0,0.009928882293727034,0.0028812458834344633,0.12338669636998392,0.030922742740214764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014440376201910986,0.1175638301153952,0.0,0.1110625102189812,0.0,0.9052840069204074,0.0,0.0,0.0,0.0048538321319305435,0.003390236754954128,0.0,0.005854503086888374,0.15145258763419175,0.0030252489746793497,0.006173047611976913,0.0,0.0,0.0,0.005755333346856625,0.030922742740214764,0.3293346222637078,0.0,0.0,0.014396744938448988,0.0,0.026204245153608818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005990206385238985,0.00564658825608586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017644636300307784,0.007138635348185806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013562592624281086,0.012095337789986694,0.0030168547571988763,0.0034499234270994102,0.0,0.0018297351852991364,0.0,0.011008368143590158,0.01071127504625575,0.007139605556896379,0.0066334944813366175,0.014259251538053658,0.004198249983163594,0.01521911251012351,0.00424587870190775,0.00402590416961085,0.05653303992877435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,11,0,22,0,0,0,2,3,4,4,0,12,5,0,2,3,0,0,48,92,0,0,0,0,2,0,0
benreport355.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12648205025860923,0.0,0.0,0.0,0.0,0.0,0.0,0.1396803227770281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13971786350281828,0.0,0.0,0.0,0.0,0.1531575118700937,0.0,0.0,0.0,0.0,0.13763165778818015,0.0,0.12232080449251576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514736141358184,0.0,0.0,0.0,0.10157369501274269,0.0,0.09137795535531694,0.10151336714743793,0.0943173058214651,0.24329153061940534,0.4476912154194057,0.17311246046706566,0.543324272028623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,6,0,0,0,0,2,0,0
