,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1313.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547013244612132,0.0,0.0,0.0,0.7237968423841058,0.02349435882147946,0.02053433114282675,0.0,0.0,0.0,0.07649689005594981,0.0,0.0,0.0,0.0,0.0,0.0,0.038094570651795036,0.0,0.0,0.16910771778435876,0.0,0.12684079335156848,0.0,0.0,0.0,0.0,0.0,0.0,0.09399098055142358,0.04627543867380335,0.20355256292330348,0.10647949582899291,0.0,0.5496364169771288,0.22718346862439542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0
benreport1314.json,0.0,0.0,0.006614582906766547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031289684181084854,0.03290834908304855,0.0,0.0,0.01435212061230035,0.21005582693437944,0.0,0.19670332709923177,0.3930101701283402,0.024573513166336845,0.033192537172952105,0.0,0.0,0.0,0.036368446594838844,0.0,0.0,0.4160739677722034,0.0,0.07049283623909469,0.012891111085019122,0.14307743520801325,0.2508762146080486,0.0,0.0032159137442148494,0.0,0.494485742473614,0.0,0.0,0.23897361309263274,0.0,0.0,0.0,0.04468555459026944,0.0,0.1258058682000738,0.0,0.16616596056156008,0.00435517109754201,0.2592202587013465,0.026108990232232458,0.0,0.006869866337307382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024192960238406416,0.07749675666951797,0.002537269431342007,0.0,0.0,0.0026245147557427337,0.00242552805008626,0.0023495250792445943,0.002622959313646161,0.02921483524444547,0.03560456978609481,0.0761276202650631,0.08705164218569643,0.08436815708843319,0.0,0.22685052499099967,0.0,0.0,0.0,0.0038798461716153683,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69,0,0,0,2,5,15,10,0,30,5,3,2,0,1,0,76,345,1,1,0,0,2,0,0
benreport1315.json,0.0,0.0,0.0,0.0,0.11455986957634635,0.3106321477554174,0.3355062987241323,0.05492864136926429,0.0,0.0,0.0,0.0,0.0,0.01608869615556589,0.0,0.0,0.06895015556779154,0.09811285932925441,0.11708328380553648,0.3137968413350352,0.06410577943726649,0.09386328238240292,0.3116509501673318,0.10615600826889689,0.710961034589603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05710388099865784,0.0,0.003240108089183236,0.0,0.0,0.0,0.012070429299287297,0.05917120294916909,0.0,0.0998255398648208,0.0,0.010634578192682063,0.0,0.02404373936785593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372930945949545,0.0,0.0,0.0,0.0,0.0,0.011949078339402527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01469749914533623,0.0042105085797921864,0.0,0.0,0.0,0.00402507772302807,0.0,0.0,0.0,0.048657840033316274,0.0038282146741157445,0.014816319072425305,0.003889054518544349,0.0,0.0076050585020055765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,10,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,29,25,0,0,0,0,2,0,0
benreport1317.json,0.0,0.0,0.0,0.0,0.16234336668032417,0.02100130361450992,0.07068470708996104,0.021067712519384947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069885933621202335,0.006868119572030138,0.0371267104036034,0.010654616170198895,0.0,0.06494019115917765,0.0,0.4978834431023736,0.0,0.0,0.0,0.005937668236210597,0.03310589079611667,0.0,0.035770923897225436,0.23377523471066547,0.007393743913409673,0.03554217967013639,0.0,0.0,0.0,0.030092245735647383,0.021073867329230486,0.0,0.004147842911275219,0.0,0.028280095746656155,0.007110971531587214,0.01798271036235888,0.0,0.0,0.0,0.07603070282551742,0.0,0.0,0.0,0.0,0.0,0.018820004565020795,0.0,0.0029579238388584964,0.0,0.0,0.0,0.0,0.0,0.0,0.08101234279375172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009907107027359903,0.09208241304105806,0.04763417841394853,0.033590496102772927,0.0,0.0,0.03040233238034181,0.10837519937246963,0.1127555497872225,0.08681232619052426,0.06446173967570129,0.1455680134924278,0.04581096118956601,0.13297644119628999,0.04266076027108799,0.03870430759629106,0.7356414095765218,0.0,0.0,0.0,0.07704697583382351,0.0,0.0,0.0,0.0,0,0,0,8,12,0,26,0,0,0,1,1,14,5,0,22,10,0,0,10,4,0,109,295,0,0,0,0,2,0,0
benreport132.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.710824072253066e-06,0.0,1.7402513310124814e-05,0.00019927293541878693,1.1990159683364734e-05,1.5719299551717547e-05,0.0,0.0,0.0,1.4639842919650434e-05,0.0,0.0,0.0,0.0,0.0001318497428398602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035112247663067505,0.0,0.0,0.0,0.0,0.0,0.00030917675026305484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999937588121499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,92013,718,0,0,0,0,2,0,0
benreport1324.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006249771375980361,0.0,0.0,0.0,0.0,0.0,0.0,0.006224628401643956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012286452731262115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010287891848001978,0.0,0.01522000704025363,0.0,0.0,0.0,0.00902024624752973,0.0,0.0,0.0,0.8200071627879034,0.0,0.2854303761146699,0.27617492000067556,0.2980212011545424,0.0,0.2835152797567341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,198,798,0,0,0,0,2,0,0
benreport1326.json,0.0,0.0,0.008451500352217697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997905546042805,0.03784251176647825,0.0,0.0,0.009168904080546306,0.5208041081639947,0.0,0.5054203833732218,0.23834861326208642,0.03425209663521451,0.039915618325682065,0.0,0.0,0.0,0.04414481553279625,0.0,0.0,0.5348232480365848,0.0,0.046399287929261464,0.010980710490862479,0.11570321032140117,0.15084534178735312,0.060181216958456546,0.11916089029737079,0.0,0.0,0.0,0.0,0.14630794086871488,0.005726912541733699,0.0036327142614624637,0.0,0.03197323126519839,0.0,0.10304042718077577,0.0,0.005443883279574092,0.0,0.13340305978153916,0.03335964538565711,0.0,0.004388838917571603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012364608009790992,0.033949085382316134,0.003241887477246945,0.0,0.0,0.01006008437502669,0.0030991147073910924,0.003002005162633428,0.016756870293708155,0.015553335828743332,0.02676012703598702,0.03831801614971123,0.03422354213240532,0.041921368082500333,0.0,0.08490513202509319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0,57,0,0,0,2,5,21,8,0,13,5,3,2,0,1,0,46,168,1,0,0,0,2,0,0
benreport1328.json,0.0,0.0,0.0,0.0,0.025858550418118454,0.06109822085723521,0.07033486940157656,0.003197813297092382,0.0,0.0,0.0,0.0,0.0,0.22018966814052046,0.0,0.0,0.011596323863080828,0.015911706190785874,0.028668585258810962,0.06239156127445344,0.017520061881052082,0.01275048690568913,0.0727548059395589,0.021424510649946493,0.15970974193264104,0.0,0.0,0.0,0.0,0.0,0.0,0.00045246462639048226,0.08226556927103507,0.003740923871040743,0.0049044136593648915,0.0,0.0,0.0,0.0049482590363321,0.003731872106285586,0.0,0.008919195762364997,0.0,0.0017885675797837505,0.00044973161534171696,0.0018955200292865224,0.0,0.0,0.0,0.02541658325106107,0.0,0.0,0.0,0.0,0.0,0.0011902664799272628,0.0,0.006360487205826725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003132862525877206,0.0617821703639677,0.005098265946505268,0.055766091192994464,0.10853260197047503,0.0,0.05218995741315204,0.0700647708801297,0.06934473871693742,0.0148241443933062,0.009172949844118409,0.016220822185973233,0.008209024539018861,0.017287349158113915,0.012263950498055051,0.06364395050165708,0.9281109183789323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,29,0,0,0,0,0,5,3,0,26,15,0,0,7,0,0,372,2281,0,0,0,0,2,0,0
benreport133.json,0.0,0.0,0.005829247075585232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027574724299243222,0.049302054356198804,0.0,0.0,0.006324061417547146,0.3834552558409977,0.0,0.37146245448871557,0.1835489459001443,0.0236246732322616,0.027530969851300203,0.0,0.0,0.0,0.03205049569182523,0.0,0.0,0.34900330734891905,0.0,0.03012042021904978,0.007573717310431392,0.11332152312095868,0.45085059854628967,0.07056486850597148,0.1700456949715308,0.0,0.0,0.0,0.0,0.4255890505022462,0.0,0.0,0.0,0.028353693997520343,0.0038776759336681026,0.16488239417453376,0.0,0.003754805580639607,0.007676181171771077,0.17133267769100347,0.06039894916961949,0.0,0.006054221229194106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008528231920728588,0.06829572605719426,0.0022360246475241893,0.0,0.0,0.006938734541716845,0.0021375500907625552,0.0020705707964125894,0.004623081492503414,0.010727590796527214,0.018457242591948076,0.07318815753115662,0.06491369047954228,0.07641661309713048,0.0,0.1999170284865598,0.0,0.0,0.0,0.003419200011307329,0.0,0.0,0.0,0.0,0,0,0,0,21,0,62,0,0,0,2,5,18,11,0,17,9,3,2,0,1,2,79,310,3,0,0,0,2,0,0
benreport1330.json,0.0,0.0,0.0,0.0,0.04110198001286915,0.09228958371703684,0.14879166475244704,0.03977571929906005,0.0,0.0,0.0,0.0,0.8010859720487888,0.3159662995299727,0.0,0.0,0.05222477470002473,0.07507172172591732,0.10060580172486054,0.09495630023704422,0.08150388983587996,0.04453182824855029,0.16156302265392142,0.07810822650664083,0.33580727482897255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000019775456657,0.00962713497542305,0.008414223135184827,0.0,0.0,0.0,0.01175461774725214,0.04115931677009492,0.028142614311179745,0.001350190242972704,0.0,0.001150703816545026,0.0011573683701842417,0.00292683216226195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019257045129779321,0.0,0.0,0.0,0.0,0.0,0.009697034851937729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007156476377530055,0.001366781513449152,0.0,0.0,0.0,0.0013065884364739373,0.0,0.0,0.0,0.019179542849024723,0.0012426843330062554,0.008416720590430516,0.0012624336751748547,0.0,0.002468693074068869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,19,0,0,1,1,1,4,3,0,2,1,0,0,0,0,0,30,20,0,0,0,0,2,0,0
benreport1331.json,0.0,0.0,0.0,0.0,0.22500117965416386,0.0898156901968046,0.14107114837957888,0.01801993986210533,0.0,0.0,0.0,0.0,0.0,0.017153734779464715,0.0,0.0,0.07351451417668513,0.12702367092737757,0.15420665226094998,0.10774273560081103,0.06265366277620107,0.12317149389659958,0.1339045264364925,0.13581998144415358,0.7026638035049784,0.0,0.0,0.0,0.0,0.004424470032331263,0.0,0.007649025693307294,0.09613269564422366,0.0,0.013818386345600673,0.0,0.0,0.0,0.019304200372006936,0.022531505353589172,0.0,0.10199904440544436,0.0,0.01889760902570489,0.0038014117349724243,0.019226539128844734,0.0,0.0,0.0,0.0058063998037653506,0.0,0.0,0.0,0.0,0.0,0.005030436831866762,0.0,0.08222545819466133,0.0,0.0,0.0,0.0,0.0,0.0063700413853066545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015888543251569257,0.11129308223475466,0.03917610846502422,0.022446177976774465,0.0,0.0,0.04179240259164916,0.07724753274466203,0.09976934877439542,0.09745781255282716,0.07322795861498295,0.1296972226342244,0.04081634618720703,0.11057990263671447,0.041465019358271384,0.020690704278165294,0.454075873818576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,5,0,23,0,0,0,0,1,4,4,0,11,3,0,0,17,0,0,121,205,0,0,0,2,2,0,0
benreport1332.json,0.0,0.0,0.0,0.0,0.06399312286064132,0.011943607371497498,0.03330770279828449,0.003765574887055979,0.0,0.0,0.0,0.0,0.0,0.08146742063496891,0.0,0.0,0.013500041428096448,0.017033435514630588,0.025667696991634875,0.013357997223967554,0.025535892980178214,0.012869396007074561,0.03617828574899518,0.018347901411085867,0.9918348744482777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036524676887027406,0.0,0.0002625080327722521,0.0,0.0,0.0,0.0004889628004464499,0.00376667497788775,0.01979484051639955,0.0003369872929268525,0.0,0.0011487938566178638,0.00028886183707627024,0.0012174892295675804,0.0,0.0,0.0,0.0,0.00594555520979896,0.0,0.0,0.0,0.0,0.000764506097132731,0.0,0.0009612540961289934,0.0,0.005638073237221589,0.0,0.0,0.0,0.000968093953035002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004024464341225734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,39,1,0,13,0,0,0,0,0,0,220,318,0,0,0,0,2,0,0
benreport1333.json,0.0,0.0,0.0,0.0,0.24053824486843317,0.072308453926104,0.13906896936934673,0.011053272813544361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348014426263965,0.04541869842531024,0.0,0.1308089625712073,0.0,0.9429928327731872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029483475510691498,0.004848952426206862,0.0063570575965993656,0.0,0.0,0.0,0.007894017952406492,0.013820627453745536,0.0,0.0027202312094790695,0.0,0.011591627368528312,0.006995257693110319,0.0176900853064149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007759442113733544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048060561572409784,0.005507315356149531,0.0,0.0,0.0,0.005264773110810753,0.0025499017543710815,0.0,0.0,0.01363802349021913,0.0,0.004844910062694043,0.0,0.0,0.00497368128799515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,33,0,5,3,0,0,0,0,0,32,32,1,0,0,0,2,0,0
benreport1334.json,0.0,0.0,0.0,0.0,0.01861171673291553,0.010292817169379043,0.04473180533827946,0.008695043723075191,0.0,0.0,0.0,0.0,0.5519283502975588,0.0,0.0,0.0,0.0,0.0007210811898837618,0.003543253682570064,0.009303186925179308,0.03243054299716938,0.0,0.04546775672426949,0.0,0.2552135136674893,0.0011238033708018099,0.0,0.0,0.0,0.0025618927039900707,0.0,0.0036908343396914105,0.02133768920376049,0.0007628845151694125,0.0023336934546881933,0.0,0.0,0.0,0.0024839278792723506,0.008697583929595713,0.07136350236432638,0.00042797331979920177,0.0,0.0021884495242157176,0.0003668540683035843,0.0015462093625913402,0.0,0.0,0.0,0.02409482743905611,0.0,0.0,0.0,0.0,0.0,0.00048546075662806424,0.0,0.004883164621642919,0.0,0.0,0.0,0.0029099912689890092,0.0,0.0,0.06519888815655496,0.0027175704424779686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005111063237929705,0.047092104840264104,0.007183288727476311,0.04548939129394807,0.17534487569951487,0.0,0.044812921513921536,0.06957766058385825,0.0726127524186469,0.006717954410397507,0.006235448457599646,0.010370723566917149,0.006302350261849975,0.01219597649749372,0.00720282405272323,0.05091712606459942,0.7508164997833019,0.0,0.0,0.0,0.0006624738595744121,0.0007483588131068445,0.0,0.0,0.0,1,0,0,4,5,0,24,0,0,0,4,1,5,4,0,33,18,0,4,4,0,0,299,2278,0,0,0,0,2,1,0
benreport134.json,0.0,0.0,0.0,0.0,0.07425846474553888,0.05403562740052618,0.1260960515579023,0.09540343157757801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550336526479345,0.032896750413381824,0.0,0.1145752213331635,0.0,0.9510417713024177,0.0,0.0,0.0,0.0,0.008518031131103262,0.0,0.007362987940034721,0.0,0.0,0.0,0.0,0.0,0.0,0.012388209098357611,0.09543130313598434,0.0,0.025613415035595555,0.0,0.014552741531356383,0.014637026927075825,0.0431842986663903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01826552561149723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008240864766111916,0.0829644318908852,0.00864271839941504,0.0,0.0,0.0,0.008262092960182797,0.0,0.0,0.016585782533515333,0.12841421519719967,0.0,0.08363514652408793,0.0,0.0,0.007805277889631501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,32,19,2,0,0,0,2,0,0
benreport1340.json,0.0,0.0,0.0,0.0,0.18676817573563145,0.006913273840244419,0.015624275748909273,0.0014037380731764298,0.0,0.0,0.0,0.0,0.0774050842452752,0.0,0.0,0.0,0.036541917871867946,0.0782733421304638,0.07790463455737573,0.00420705161384253,0.010226160130391125,0.08018641123501793,0.011921199253585618,0.08027563617655666,0.140846852119413,0.0002591830519613014,0.0,0.0,0.00018839324599284488,6.564999487645525e-05,0.0,0.00011349573935545675,0.006086018582183016,5.864808206158942e-05,0.0005638498423407371,0.0,0.0,0.0,0.00033417352902489757,0.0014041481671012166,0.0,0.008093694674151853,0.0,0.0003364817734053696,0.0013537223257054794,0.00028528212103982886,0.0,0.0,0.0,0.003618509067178343,0.0,0.03609854780120319,0.0,0.0,0.002706426807048832,0.0,0.0,0.0007977288786584936,0.0,0.0,0.0,0.00011185533547254972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047150631620856813,0.00914599064899096,0.003197108841664437,0.0071939860596881115,0.02722420093494778,0.0,0.008199270785732054,0.013499615892120303,0.014742028121757829,0.0033053088059349337,0.0017896144428492524,0.006268172239966018,0.0018774537934042764,0.0045121376048091084,0.0021533932900115248,0.007905438157133193,0.11700473814277419,0.0,0.0,0.0,0.0,0.0,0.0,0.9464170238500393,0.0,0,0,0,2,5,0,43,0,0,0,0,1,13,8,0,32,18,0,1,11,0,0,394,2339,0,0,0,0,2,0,0
benreport1341.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10712374367855365,0.0,0.0,0.0,0.0,0.0,0.10755644573951814,0.0,0.0,0.0,0.0,0.0,0.12708104779072654,0.6427424620713219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400598957267446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,8,0,0,0,0,2,0,0
benreport1343.json,0.0,0.0,0.0,0.0,0.0,0.00013875286157361222,0.0027397603156008128,0.0020043592777124145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014016646378236155,0.0018302349822044597,0.0,0.001838791436107626,0.0,0.018210398965782453,0.0,0.0,0.0,0.0,0.0002187262832451505,0.0,0.0003781340924716886,0.008950308994121034,9.76989947442375e-05,0.00017078001793054525,0.0,0.0,0.0,0.00031810484024335383,0.0020049448396335353,0.0,0.0070154892033608895,0.0,9.342144379345114e-05,9.396251458357316e-05,0.00047523764570554165,0.0,0.0,0.0,0.0021528209686682985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004690227667675169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989816471400638,0.0,0.0,0.0,0.0,0.0,0.0011638505792021725,0.021981476981493428,0.0,0.0,0.0,0.0,0.001166848619658607,0.0011302858754704305,0.0013765383977944845,0.0005323628360287344,0.01950976125162469,0.003329337207099911,0.023037741159429612,0.0033822486488484355,0.0,0.011123542106165197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,14,0,0,0,0,0,8,1,0,10,6,0,0,0,1,0,70,190,1,1,0,0,2,0,0
