,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport621.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832996604200483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040441016077235346,0.0,0.0,0.0,0.0,0.0,0.0,0.12336158558185223,0.01268017257061589,0.033212144841716196,0.0,0.0,0.0,0.04131992672885388,0.5834688250947051,0.0,0.0,0.0,0.31681504892632634,0.012115045441623442,0.017791758111956376,0.205934412234399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604775626257866,0.04778804661213946,0.010170251049277431,0.0,0.036172967281171475,0.0,0.0,0.0,0.0,0.3650349723238701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04148004257421116,0.0,0.0,0.0,0.0,0.029970929604539783,0.06866039324429583,0.10750693092405911,0.0,0.0,0.0,0.0,0.01274028500019898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,11,0,0,0,0,0,2,2,0,7,1,0,1,10,1,0,5,26,0,0,0,0,2,0,0
benreport622.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896618889197682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44280307986046685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport627.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09088629476776747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041077126331048125,0.0,0.059977238298557216,0.9371957100748776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409808830927323,0.26849464430318765,0.1714230732287059,0.0,0.060970778293426654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,2,0,0
benreport628.json,0.0,0.0,0.013237604094528385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46122309458687555,0.0,0.0,0.0,0.0,0.0,0.002668955528193116,0.0,0.0,0.0,0.0,0.0,0.8868141405330857,0.0,0.0,0.0,0.0,0.016872281913412918,0.0,0.00615885873323811,0.013366311369600026,0.0,0.0,0.0,0.0016008288297489413,0.0,0.0,0.0,0.0,0.0027775744022801125,0.0055141604775561185,0.00528085581255512,0.0,0.0,0.0,0.0,0.0020876122397545604,0.0,0.0017550251928505232,0.0,0.0,0.0,0.0,0.004127125383939148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002186793359600691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007245103394265678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,1,6,0,0,0,8,6,518,1,1,1703,1200,1,9,0,3,3,7,18,9,0,0,0,2,0,0
benreport629.json,0.0,0.0,0.0,0.0,0.00851982005247895,0.00026653642024555753,0.001896188495913963,0.0021064871854958585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027090326155378825,0.0,0.001398314433165964,0.0,0.02035878848461047,0.00027210881823394497,0.0,0.0,0.016144954245886453,0.0,0.014686569894903153,0.018417684184768475,0.0007509933823286525,0.0009835079471579341,0.0,0.0,0.0,0.003059007217652447,0.002107098094851003,0.0,0.0027376394917640657,0.0,0.014794396766157136,0.0012556657316414855,0.0010537311324164713,0.0039639049448390385,0.0,0.0,0.0,0.0,0.008583234837881648,0.0,0.0,0.0,0.0009504412252517474,0.001179285565721694,0.0018070238063623,0.0,0.0021423729760825473,0.0,0.0,0.02321628678412988,0.0,0.00030027067740673904,0.0005542593426563285,0.0,0.0005768990444620465,0.99864535455427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022519646997644217,0.005425069639231592,0.0008584444064833924,0.0,0.0,0.0004437630810996534,0.00020332334070136633,0.0,0.0011094077027491334,0.003694550854673822,0.004249984616465795,0.005852419749781866,0.006413705507728632,0.006098838519206318,0.0012481538185157794,0.01812209758406553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,48,0,0,0,5,4,18,10,0,25,3,1,1,8,14,0,68,195,1,0,0,0,2,1,0
benreport630.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004959588554565586,0.004056838855102337,0.0,0.0,0.0,0.0,0.0,0.0018910958702061964,0.0004665197231768633,0.0016292228970208472,0.0,0.0,0.0,0.0015202128103448127,0.0,0.0,0.0,0.0,0.00044830883716069707,0.0004457279752484291,0.0,0.009849566619783803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018708825442734726,0.0,0.0006654248035079461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999365880776317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0
benreport631.json,0.0,0.0,0.0,0.0,8.055017931755511e-05,1.2451538470146666e-05,4.4291252921026983e-05,1.9681367524114044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58391081402809e-05,0.00022593112216993589,7.050250594296254e-05,1.2565536365243657e-05,3.79666206196234e-05,0.00021529403224882022,3.992008658511374e-05,6.11239777045524e-05,0.0022906801152621885,0.0,0.0,0.0,3.265060950157669e-06,0.0,2.823452962797423e-06,4.7405075920565635e-05,0.0,7.657607059509096e-06,0.0,0.0,0.0,1.190873715493377e-05,1.9687075382972772e-05,0.0,0.00020331517458882834,0.0,1.6856983400169537e-05,2.793323284063315e-06,0.0,4.273341377962184e-05,0.0,0.0,0.0004472613562694459,8.530012367211072e-06,0.0,0.0,0.0,0.0,0.0,1.1018321305091578e-05,2.3449189025005564e-05,0.00042087543255278057,0.00029190957051264583,0.00047987007706381586,0.0,0.0,0.0010035716326314988,0.000467582364884376,0.0,0.0,0.0,0.9999963307984543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098436720639734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,21,0,0,0,0,1,2,6,0,526,1,0,0,6,0,0,2,219,0,0,0,0,2,0,0
benreport632.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016916983320187336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010524227082836823,0.0,0.009828861831107283,0.006112005766300451,0.0011308408327173989,0.0013164086361330785,0.0,0.0,0.0,0.0015354108973957984,0.001692188947078834,0.0,0.010147247535227789,0.0,0.001086697761194492,0.00108044176838432,0.0015867013202529349,0.9957218906273402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024329857123053387,0.00189414437290825,0.0009070014703239387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009014106180609152,0.0004308799563848635,0.0,0.0,0.005791200927187113,0.001224651728337043,0.0007989719554420725,0.0,0.0,0.08426138059468469,0.009400036987786313,0.006059742764939243,0.00829485586109871,0.0005011897882466631,0.012910514930399438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,37,52,0,0,0,0,2,0,0
benreport635.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165496820522938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593829611702701,0.40816412479264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06954266968289816,0.0,0.1321923804588739,0.0,0.13331458081544761,0.0,0.4621529942998376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8,18,0,0,0,0,2,0,0
benreport637.json,0.0,0.0,0.0,0.0,0.08272848592681126,0.016305036073451382,0.07249811723538746,0.011454377776508847,0.0,0.0,0.0,0.0,0.0,0.5000347710105548,0.0,0.0,0.039440197947548224,0.07215907409761552,0.0946888162825314,0.021939085327624817,0.05708192644300735,0.05935224234815667,0.08078792620004037,0.07518965841965088,0.7936523721079575,0.0,0.0,0.0,0.0,0.0,0.0,0.24416552762193075,0.011485272986812423,0.011141645012244473,0.0,0.0,0.0,0.013515015630439678,0.011457699698706717,0.09542747958298432,0.001431382155784383,0.0,0.0012263264722414925,0.0,0.0,0.0031088075086241457,0.0,0.0,0.0,0.0018616462494148956,0.0,0.0,0.0,0.0,0.05329689495486405,0.0,0.004094164737019761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003921231778476114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005086159844815499,0.0014587298761677878,0.0,0.0,0.0,0.0013820060069740252,0.0,0.0,0.0,0.013240107018223665,0.0013259797951433799,0.0038465735999040815,0.001337236230603231,0.0,0.0026489771112564097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,20,0,0,0,0,0,3,2,0,4,3,0,0,0,0,0,28,17,0,0,0,0,2,0,0
benreport638.json,0.0,0.0,0.0,0.0,0.006990393881053017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17781029734753231,0.0,0.0,0.06790211073572544,0.16615140945040907,0.16652119138478444,0.0,0.0,0.13478208658146215,0.0,0.13424072505090942,0.3725669999149632,0.009376983065646636,0.0,0.0,0.00030106160126716327,0.0,0.00026034223650289306,0.011146258253946764,0.0008087357608223112,0.0009414470269329232,0.0,0.0,0.0,0.002415752651990825,0.0,0.0,0.0009071172660009513,0.0,0.0028496096202116107,0.00077269220415289,0.0007565002738413408,0.02407974272345571,0.0,0.0,0.032761260181660645,0.047191630808189236,0.034507881670254835,0.0,0.0,0.0,0.001705864582182784,0.0010159667785763031,0.0019459622511332573,0.02779468778274059,0.03883611174972236,0.03757998249905034,0.0,0.0,0.06927303551021666,0.8385747920792475,0.0,0.0,0.000828340876886716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018403499570426515,0.004409297744618831,0.0,0.00030814949307466353,0.12635371038118223,0.0019236015364770954,0.0006371775152978622,0.0,0.005428255815383442,0.004778831364733966,0.0002947124057340077,0.0,0.0005602133861467306,0.0,0.0,0.0007168649963585664,0.002238333408634891,0.0,0.0,0.0,0.0009378113937386045,0.0,0.0,0.0,0.0,0,0,0,3,0,1,22,0,0,0,23,5,12,3,0,36,19,0,3,19,11,0,61,2396,8,0,0,0,3,0,0
benreport639.json,0.0,0.0,0.0,0.0,0.01559856697752369,0.0005255275931756545,0.0046733734152867535,0.004153342870100499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005341376570475269,0.0,0.0036760595688322835,0.0,0.04643791681036533,0.0,0.0,0.0,0.009095105425747894,0.0,0.008579965916256841,0.03031167867452619,0.001480727265498715,0.0019391742556715474,0.0,0.0,0.0,0.005729847591420513,0.004154547394880872,0.0,0.004982566620053449,0.0,0.019920966248509198,0.0014147345399492803,0.0020776327128686828,0.001803599462478269,0.0,0.0,0.0,0.0,0.14486508414235377,0.0,0.0,0.0007311293157364825,0.0023424711016101552,0.0037202997140851194,0.0032659856827545156,0.0,0.0036960862559494495,0.0,0.0,0.08521258433493369,0.0,0.0005920411411446389,0.0032784852975021018,0.0,0.0,0.9818566100396655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004955185632757819,0.004440179647844794,0.015122727951406388,0.0016925875360623989,0.0,0.0,0.00043748194662414163,0.00040089090180164057,0.0007846326763438192,0.006124747252737983,0.006879819251647443,0.008379658526467555,0.01538555500231701,0.01673715256876861,0.015904069348343795,0.0024609742696825045,0.04956261241759008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,42,0,0,0,0,0,18,9,0,33,2,0,0,2,2,0,97,252,0,0,0,0,2,1,0
benreport64.json,0.0,0.0,0.0,0.0,0.008746111875206101,0.0012768737173225629,0.003784963125757383,0.005045685915190177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005096232274390174,0.0033905362036555074,0.005561425636727659,0.0012885639125886686,0.00043259785947990284,0.0034859774908096164,0.001860774418138386,0.008547421394364301,0.17402615855595407,0.0017380919172172952,0.0,0.0,0.026785898129508524,0.0,0.02547933929822308,0.09066269312665454,0.0041973413216014315,0.009423218390543872,0.0,0.0,0.0,0.0058618119260728406,0.0050471492313451174,0.0,0.0006725630949599156,0.0,0.0008643204656446634,0.0014322411218328681,0.0029446792262238417,0.01265969840661146,0.03229711743270131,0.0,0.0,0.017931988632405426,0.0,0.0,0.03270188526852941,0.0011842826388196992,0.0060709322914331305,0.016195246647375434,0.013946998496290441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35403251161265,0.008549969145071909,0.008751722877824952,0.0,0.2238246300711566,0.0,0.0,0.0018143172651425559,0.0,0.0,0.0,0.0004013202719885869,0.04053784996271594,0.010754245655430402,0.03735500631766017,0.06892341507834655,0.0,0.035785960545074214,0.04675411721140908,0.04543636727851915,0.014881290523694229,0.007866300229853847,0.0407200910914225,0.13831437385354906,0.017772652194755732,0.13697523759125935,0.04305186733169962,0.8507347224801081,0.004069817770559262,0.0,0.0,0.04224072723994035,0.0011423234257927292,0.0,0.0,0.0,2,1,0,15,109,0,78,0,0,0,80,3,309,6,0,42,24,4,77,20,1,2,839,3981,15,5,0,3,2,2,0
benreport640.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230931417059433,0.01697938268917756,0.01482423876214127,0.0,0.0,0.0,0.055329440093251823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027575643586283425,0.0,0.0,0.16993241026854752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06809236374702732,0.1981863252084663,0.09687481003111888,0.22906178391306645,0.0,0.0,0.7488998791771925,0.16293333694798667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0
benreport641.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867219877316509,0.0,0.5073663125704674,0.03549397800590953,0.0,0.0,0.0,0.0,0.0,0.03566609241285935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043712954330426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03511459409556121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04362268006485856,0.0,0.0,0.0,0.10347994583720967,0.0,0.0,0.0,0.0,0.0,0.0909806913519913,0.0,0.0917530396819186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
benreport644.json,0.0,0.0,0.0,0.0,0.00039258577726943505,0.004355931820177131,0.1332318395469161,0.00398613877462347,0.0,0.0,0.0,0.0,0.043396660616875665,0.0,0.0,0.0,0.04204914925403175,0.00852267537305997,0.005841461590806019,0.004395811796444863,0.13246941388180838,0.0028165444990192255,0.11847098050778451,0.0044505392782265615,0.9727455231188531,0.004212947365094312,0.0,0.0,0.0002705255348996632,0.0,0.00031191500339901356,0.010081178127479449,0.0004037262978888429,0.0004934754815075827,0.0,0.0,0.0,0.0013813722173018955,0.003987294807987968,0.020629765267469066,9.056780058328031e-05,0.0,0.0013966797314780277,0.000925759472309295,0.00169942497126245,0.0007212461118799864,0.0,0.0,0.0,0.0,0.0014765627315707081,0.0,0.0,0.0009568577996976419,0.0007153263620763299,0.0018258386659595531,0.0006476249091814158,0.0,0.00046068704768021225,0.0,0.0,0.0,0.0,0.0016787931648775001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035218414537070637,0.0008045411015821814,9.229817208196248e-05,0.0,0.0001440412118314534,0.0,8.744362498771667e-05,0.0,0.0,0.0003530937671545775,0.0029701722736368875,8.389868015239845e-05,0.0013791767764213866,8.461090825855904e-05,0.0,0.0001676086499977884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,27,0,0,0,0,0,0,1,0,5,0,0,0,3,1,0,32,48,0,0,0,0,2,1,0
benreport646.json,0.0,0.0,0.0,0.0,0.0,0.00025867569386029223,0.0012651827793843634,0.002351016753680561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610439541908151,0.00013145687386151945,0.0,0.0010178063730488318,0.0,0.0089106349598857,0.9999531192634391,0.0,0.0,0.0,0.0,0.0,0.00029544640453030806,0.0,0.0,0.0,0.0,0.0,0.00014843952916844904,0.0023516985798691156,0.0,0.0001021884875301448,0.0,0.00026264777769539275,0.0001740904966274446,0.0,0.00022194236252342495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014614423565523503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018155423405898048,0.00010414088170530205,0.0,0.0,0.0,9.866345129394216e-05,9.655316134411593e-05,0.0,0.0,0.0003437202936303602,0.0,0.00018307504941249416,0.0,0.0,9.455719543776433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,11,0,0,0,0,2,0,0
benreport647.json,0.0,0.0,0.0,0.0,0.2541612494910047,0.029039352289462323,0.0946876450916091,0.06885102990784062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019536811352868506,0.029515123079154243,0.0,0.06770998024499478,0.0,0.9350838988386918,0.0,0.0,0.0,0.0,0.0,0.0,0.09397399347691439,0.013636886456520505,0.017858993860759363,0.0,0.0,0.0,0.04443749846897853,0.0688709976240326,0.0,0.007647896728732744,0.0,0.11794105941256645,0.0,0.009567069528567238,0.08858883209960554,0.0,0.0,0.0,0.0,0.02493733802040242,0.0,0.0,0.0,0.008629276487207608,0.008565605896389921,0.0164063885590993,0.0,0.038902203015113004,0.0,0.0,0.0,0.0,0.010904908699251984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,4,0,0,0,2,0,0
