,cryptcreatehash cryptcreatehash crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeyboardstate getkeyboardstate getkeyboardstate,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport694.json,0.0,0.0,0.0,0.00484530672532313,0.0,0.008064972272015827,0.004734568205196001,0.012620390188245479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564067791106531,0.0062285847414530774,0.009199650913969485,0.0023632888221568403,0.002392335772436574,0.003204658678742699,0.006168134418809072,0.006289381436810546,0.13064149153735063,0.002443952372413554,0.0,0.0,0.39020151642288425,0.0,0.3883961390817831,0.3560606115790382,0.007236743894850733,0.0,0.0,0.0,0.0,0.014847553455148195,0.0,0.0,0.003685785113174909,0.0,0.15264023931101325,0.014255054202112184,0.059183079248580926,0.0,0.013736948190356897,0.02610188271961295,0.0,0.0,0.0,0.0,0.009768983972432867,0.0020878485965608274,0.03319032138899474,0.021211163267891946,0.009669624681979865,0.04490248762097997,0.0,0.0,0.0031894025124191198,0.01908200959575564,0.18012341850030866,0.021851217898520618,0.0,0.020349697178124727,0.0,0.08108337246128491,0.0,0.0,0.6034495129549641,0.0,0.0,0.0,0.0,0.007173165161079481,0.09524825754876823,0.0018906109379913615,0.0,0.0,0.005870781484020272,0.001788179678851949,0.003500953542945119,0.009726729979126693,0.01084627704090095,0.017115033718142963,0.10661760240029554,0.08282035636141338,0.10428904931069333,0.002195252006989553,0.27702024911845113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0,64,0,0,0,2,3,22,17,0,26,3,0,1,10,3,0,121,410,0,2,0,1,2,0,0
benreport695.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666062326571974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996397130499604,0.0,0.02168332952274006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01068551842417666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport697.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463583911529517,0.0,0.0,0.0,0.0,0.0,0.0,0.04331834052011903,0.0,0.0,0.0,0.0,0.0,0.006216671566706005,0.0,0.0,0.0,0.0,0.7249844826815891,0.0,0.006194989752119551,0.0,0.0,0.0218577198769739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495190151308883,0.0,0.03265380289600763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862982872576917,0.14866853288162343,0.0,0.043537940533976846,0.0,0.0,0.0,0.09059402424181412,0.1773677857376516,0.23295171641503057,0.04995470568085137,0.02866426278247252,0.04752084824831332,0.03051566181329234,0.00800540244424541,0.07077471582520681,0.4095392738878243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,66,107,0,0,0,0,2,0,0
benreport698.json,0.0,0.0,0.0,0.0,0.0,0.0,0.01159368829810418,0.10301317438155778,0.10205982727759677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023148243113203522,0.058581889726701544,0.0,0.10069405097878395,0.0,0.9424257560526719,0.0,0.0,0.0,0.018113723394180277,0.0,0.023483407997967526,0.13160709215493413,0.03544169156462052,0.0,0.0,0.0,0.0,0.019831460781981426,0.10208968455850106,0.0,0.009025499662048598,0.0,0.015573959437119143,0.007757068059107766,0.21079781143663476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010225163010893169,0.010159274933340396,0.01947766971903479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008042670645424181,0.009259198709611074,0.0,0.0,0.0,0.008757545321603532,0.0,0.0,0.0,0.02286007058260187,0.0,0.008112194014553322,0.0,0.0,0.008374670702348794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,29,29,0,0,0,0,2,0,0
benreport699.json,0.0,0.0,0.0,0.0,0.0,0.2178686865331964,0.057555234490536844,0.09801726225081493,0.007676691729818341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04155972739810738,0.03785853744224085,0.0994084440014808,0.05266992330884858,0.024235129159820692,0.03246422090381074,0.07498221748164904,0.12105555963507388,0.9264081657192534,0.0,0.0,0.0,0.0,0.0,0.0032383354229928137,0.07350130054978055,0.008797264581783593,0.0,0.0,0.0,0.0,0.010938944116721305,0.007678937521796505,0.0,0.17548947464684553,0.0,0.019328682648300892,0.0032090727559495086,0.008175594364478076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024173537772953387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026617804620653805,0.0038304991131344343,0.0,0.0,0.00792972007656517,0.0036229668073562713,0.0,0.0,0.0,0.06935231375342028,0.0034840984828030967,0.02013592295804149,0.003521605131854556,0.0,0.00692914575099068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,33,26,0,0,0,9,2,0,0
benreport7.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018031153139506775,0.0,0.015584240251966992,0.013100716960562747,0.0,0.0,0.0,0.0,0.0,0.013160706887203449,0.0,0.9651767236129103,0.0,0.0,0.0,0.0,0.2229517094758264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038777764003781585,0.0,0.0,0.0,0.0,0.12439024627690291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02893017575594686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0
benreport700.json,0.0,0.0,0.0,0.0,0.1476854440864897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056092492490375324,0.0,0.0,0.0,0.0,0.036684333314804606,0.5859272019428244,0.1328755853538361,0.0,0.0,0.0,0.0,0.18587691807985804,0.0,0.0,0.0,0.0,0.1824651001694386,0.1090585247360631,0.5865573513571276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583871850004419,0.04761058036256758,0.1825608944572075,0.0,0.3796879734810651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33,0,0,13,0,0,0,0,0,38,3,0,11,2,6,5,0,3,1,3,19,2,0,0,0,2,0,0
benreport701.json,0.0,0.0,0.0,0.0,0.0,0.4666154789796957,0.015803546232327863,0.12013620734873741,0.03372592014954546,0.0,0.0,0.0,0.0,0.280761331653216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021035832649074365,0.11179550548674222,0.0,0.11133125252713574,0.0,0.6442822599067263,0.0,0.0,0.0,0.0013717284867948208,0.0,0.0011855784337962967,0.03787244262758222,0.004294324419683302,0.0,0.0,0.0,0.0,0.005006034945147048,0.033735786561223,0.0,0.008201870851997315,0.0,0.14034806418953635,0.0035245954680205712,0.003990860363288668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46512245332476443,0.0,0.0,0.0,0.0,0.0,0.0,0.07859282859538452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016372128130422673,0.0,0.0024362435473164845,0.0014023739193177777,0.0,0.0,0.0014515644429644442,0.001326394814651956,0.0,0.0,0.0,0.0069246525070312485,0.0012755540989068553,0.04668876082123333,0.0012892855591884714,0.0,0.0038052168910657144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,1,0,0,12,0,0,39,550,0,0,0,0,2,0,0
benreport703.json,0.0,0.0,0.0,0.0,0.0,0.03087423934425844,0.011194743390096577,0.021314665051526068,0.0038395283757697175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031930999858438805,0.0064646921269059104,0.0,0.006944936839969568,0.0,0.16100853566208417,0.0,0.0,0.0,0.0,0.0,0.0010797776945629994,0.05173907219736059,0.004888874904235069,0.0,0.0,0.0,0.0,0.010942314167434866,0.003840651617698625,0.0,0.029879751342355387,0.0,0.6842313344766064,0.0010700204671515215,0.009995471551080453,0.0,0.0,0.0016030418857801273,0.0,0.6793312742012318,0.0,0.0,0.0,0.0,0.0,0.006269144288831262,0.0021774795464177678,0.00957929995753164,0.0,0.0,0.0,0.002148515943785211,0.005368441735957526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023857733256703637,0.041190349557837166,0.018860086865937854,0.007663358413162919,0.0,0.0,0.014542298926494985,0.02053647013281607,0.034294152232338886,0.09330843931517906,0.040300376550639935,0.054658050666879954,0.012778963478422573,0.0481173019504492,0.008219610144166665,0.01186424458445121,0.13515996916613135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3,0,32,0,0,0,0,1,4,1,0,3,1,0,0,6,5,4,164,238,3,0,0,0,2,1,0
benreport704.json,0.0,0.0,0.0,0.0,0.0,0.02593059158196826,0.06136625997182392,0.21810257709464953,0.005710468342024168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06411211926744058,0.17883587248411675,0.0,0.21567144167820587,0.0,0.9174185021609813,0.0,0.0,0.0,0.0,0.0,0.0009635615217959784,0.14175125955661302,0.0069802986541616365,0.0,0.0,0.0,0.0,0.008950879610572221,0.005712138921545326,0.0,0.0011109917508675049,0.0,0.002875609292149237,0.0019097089241107838,0.0040543916953393174,0.0,0.0,0.0,0.017729395205068735,0.0,0.0,0.0,0.0,0.0,0.0,0.004795198314606712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013306207541136277,0.015135253287442278,0.0039600425800613735,0.0011397588799738586,0.0,0.0,0.002359475516384213,0.011858087720248798,0.011608065651269548,0.011727560275934728,0.014167186578592185,0.019697684953464894,0.004146751707485814,0.021968509370074708,0.004191391881052629,0.0,0.03608073397844768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,26,0,0,0,0,1,1,4,0,7,1,0,0,2,0,0,66,86,0,0,0,0,2,0,0
benreport705.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981919678079176,0.026860367879623915,0.0,0.0,0.0,0.0,0.10019844025091636,0.0,0.0,0.0,0.0,0.0,0.0,0.024962244823144648,0.0,0.0,0.04403701835487784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841091117922156,0.5981734326692605,0.17543472061821572,0.0,0.0,0.0,0.11804337352816283,0.2949519527350389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,16,0,0,0,0,2,0,0
benreport707.json,0.0,0.0,0.0,0.0,0.0,0.003972574206090073,0.001499215248812824,0.00444031608378673,0.0003999293340963192,0.0,0.9357488582904708,0.0,0.0,0.0,0.003026258758288269,0.0,0.0,0.0,0.0,0.0,0.0,0.002494475022831751,0.0010100537479161987,0.0,0.003906316595991657,0.0,0.03056015954874298,0.0,0.0,0.0,0.00039039015061573506,0.0,0.00033741235805197174,0.102111090623088,0.003971996945954072,0.0,0.0,0.0,0.0,0.004843992792397325,0.00040004633216292866,0.0,0.0003890383104316879,0.0,0.002013916268245665,0.0013374535547581738,0.0008518409036348551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044074902117314493,0.00043790895831474086,0.0011194297641680998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264862722294851,0.004983075573326585,0.004832844569334633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006933482059527685,0.0015964470253476198,0.0,0.0,0.0004131112439324129,0.001509953249357166,0.0011085874591918188,0.0,0.0,0.0009853685190639007,0.0,0.0003496708627209168,0.0,0.0013902662888048722,0.019854161258128184,0.0,0.0,0.0,0.006104117151705184,0.07624451497346947,0.0,0.0,0,0,0,9,6,0,25,0,0,0,803,0,12,0,0,8,3,0,801,0,2,0,32,70,0,0,0,0,2,0,0
benreport708.json,0.0,0.0,0.0,0.05372922191771919,0.0,0.1758826142641158,0.0218755213552028,0.053646160507159646,0.004901815576008859,0.0,0.012603513214211525,0.0,0.0,0.0,0.18545979318983882,0.0,0.0,0.0,0.010425339590610162,0.0011511380351417414,0.001133491102359815,0.05066555640483212,0.011495649362526988,0.0,0.05319840810355145,0.0,0.9553412034472162,0.0,0.0,0.0,0.004784896625131721,0.0,0.004726358273052019,0.07449675239420174,0.000534984526581172,0.0,0.0,0.0,0.0,0.0019956768783674183,0.004903249586711187,0.0,0.0,0.0,0.011166560625650022,0.0005854561675891234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054021304088108,0.0,0.001960074223986197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05391706171496608,0.0,0.0,0.0,0.0,0.0,0.0,0.0006070117082088846,0.002096483471655362,0.0,0.0,0.0007233403352219633,0.001982898260943116,0.0012940598706884343,0.0,0.0,0.003450677295113575,0.0006356312556215145,0.0,0.0006424738860891683,0.0024342975364680178,0.03476379757495766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,0,10,0,0,0,3,5,4,2,0,3,1,0,3,0,1,0,13,71,0,0,0,0,2,0,0
benreport709.json,0.0,0.0,0.0,0.0,0.0,0.006374803906992485,0.023228375393196603,0.026314805909073237,0.0006196380880261617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004612532003240158,0.004074427297904465,0.00852542854579402,0.023768902034167778,0.007824729518486855,0.004192653497747736,0.02605862410920588,0.005914158823453827,0.06452739634920339,0.9955972072965338,0.0,0.0,0.0,0.0,0.0,0.009448518530244447,0.0011834785949401952,0.0,0.0,0.0,0.0,0.0014348046419098233,0.0006198193611964843,0.0,0.0016576006541785574,0.0,0.0005200498852796419,0.0,0.006379109878949272,0.0,0.0,0.0,0.0010019800377225288,0.0,0.0,0.0,0.0,0.0005121621324606718,0.0010177238071551033,0.0019512109191879051,0.0,0.0,0.0,0.0,0.0,0.0,0.016028031824927323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023462486475694013,0.008944743321666348,0.002148504348368063,0.0010821498772709522,0.0,0.0,0.0028802777835704525,0.0038016463287230285,0.006297906909755514,0.010657586506491908,0.004138802307338723,0.011195795430325747,0.00449960519111281,0.00677211466947135,0.003837412011717062,0.0008975147519799122,0.03146054396151047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,132,0,30,0,0,0,0,1,144,6,0,124,9,0,0,13,0,0,334,486,0,0,0,0,2,0,0
benreport71.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013215262926086603,0.0,0.0,0.0,0.0,0.0,0.0,0.11852254983746233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012979504099788364,0.0,0.0,0.0,0.0,0.0,0.0,0.025934319910204787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219303024493758,0.0,0.0,0.6232983489932041,0.5692316163543523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,33,10,0,0,0,0,2,0,0
benreport710.json,0.0,0.0,0.0,0.0,0.0,0.0015521531242526849,0.0,0.006881801445142237,0.008385914425953246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06957933933220299,0.07252311289769696,0.07495239231955045,0.0,0.005064615785433865,0.07771127071345366,0.004748380421435493,0.07444143477827758,0.1355670016679029,0.001881414185900633,0.0,0.0,0.0032031751884110567,0.0,0.003998928762338833,0.04499445467593772,0.005013919869907451,0.0,0.0,0.0,0.0,0.004675912786817331,0.008753079337874685,0.0,0.14328907062892174,0.0,0.003060056815530758,0.0009144907206923944,0.0056950723610869015,0.0,0.0,0.050234665967423056,0.008489967865690845,0.0,0.0,0.0,0.001880100573463735,0.003616372817581463,0.0015969199676492641,0.004337356408542826,0.017369130536331295,0.04730225282004031,0.05939828096811052,0.0,0.05401615775380395,0.06916445956597145,0.8610385628094265,0.4121292211090127,0.002839336212276948,0.0004895529238553648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003451298510406144,0.0,0.0,0.06113119984768995,0.0,0.0015064902915777807,0.0,0.001010669806962811,0.0029951496554053614,0.00034790536631187273,0.0011977791530320462,0.0006619099398925174,0.0,0.0006690354628769446,0.0,0.0,0.0,0.0,0.0,0.0011129923674023446,0.0,0.0,0.0,0,0,0,4,0,1,58,0,0,0,0,2,13,5,0,35,15,1,1,28,3,0,21,2285,0,0,0,0,2,0,0
benreport711.json,0.0,0.0,0.0,0.0,0.0,0.0,0.004098056825909769,0.036412385047647655,0.019677492273314386,0.0,0.0,0.0,0.0,0.8052665201276403,0.0,0.0,0.0,0.0,0.010356997781178025,0.005391219031855204,0.007078095608494454,0.006818567515553169,0.02346807111615385,0.0036984360710288753,0.030846952354955968,0.007258456360627336,0.2852422027966644,0.0,0.0,0.0,0.0032013568887435213,0.0,0.003689223460490101,0.07520663091584937,0.002505536845628876,0.0,0.0,0.0,0.0,0.0031155056531406104,0.019683248861679933,0.5100093672216008,0.0010634237511040882,0.0,0.01743242261934199,0.0,0.0023284798046806676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003059925377498871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037904901919681307,0.001090959192585888,0.0,0.001712144470781468,0.0,0.0010318522015488987,0.0010100960947972582,0.0,0.0,0.009876068624707603,0.0009923013047190815,0.0038232563787753103,0.001002983521933407,0.0,0.00197348048662645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,33,18,0,0,0,0,2,0,0
benreport712.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03068959529870769,0.0,0.1591492311124967,0.8919134534145152,0.024019162645914936,0.0,0.0,0.0,0.0,0.06719982328721497,0.0,0.0,0.0,0.0,0.0,0.0,0.40179270737552447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200032862859199,0.0,0.0,0.0,0.0,0.10585807484992486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
