,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1396.json,0.0,0.0,0.0,0.0,0.094612064535729,0.17283765910304127,0.22526518263083412,0.01744695409490913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135154747959657,0.0,0.0,0.04228690048572109,0.06479807107191496,0.09555736919380924,0.1886524013861629,0.07382640044322629,0.04993170232089308,0.23019993693659985,0.06854937094701245,0.5810986095903368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756793314848034,0.013689248064303957,0.013434050044607319,0.0,0.0,0.0,0.016691028524426187,0.019385504549899034,0.0,0.03999496546217745,0.0,0.006548418937358211,0.0016502232313545043,0.004150389761856405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054658896976053015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008536767679745252,0.0019538956080838634,0.0,0.0,0.0,0.0018617122980397723,0.0,0.0,0.0,0.021032557583398937,0.008890126864171599,0.008608346988947819,0.0017961712429461142,0.0,0.017750250639192635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,21,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,36,39,0,0,0,0,2,0,0
benreport1397.json,0.0,0.0,0.0,0.0,0.026764963629898362,0.007345627287391447,0.01443622926014575,0.03290398492653159,0.0,0.0,0.0,0.0,0.0,0.008267344117401655,0.0,0.0,0.0,0.0,0.005981305656288919,0.007943361244851812,0.007809354924281481,0.06284046646278507,0.02274130581825895,0.005650104785919488,0.06126708942580761,0.007387445743394812,0.2414502348275031,0.03452569750433639,0.0,0.0,0.0,0.0,0.0,0.001549274440657524,0.05251411696351179,0.003549859551876773,0.0064747226164042215,0.0,0.0,0.0,0.013115979728907719,0.03290398492653159,0.002758317249033987,0.1091914150302806,0.0,0.01389369808848816,0.0006224458439510059,0.009653798541867913,0.0,0.0,0.0,0.01672703866964487,0.001148648206302851,0.05949827657421404,0.0,0.0,0.0012811622376620237,0.010050654828383684,0.0,0.0018370266112973162,0.0,0.0,0.0,0.006644100045540758,0.0,0.0,0.0,0.0,0.005374767685233028,0.0,0.0,0.0,0.0,0.0,0.0,0.01643608447311269,0.08223004864698479,0.06343348378741666,0.044587755006905413,0.3713555929664475,0.0,0.057872253468490974,0.0740839111254037,0.10602731008237197,0.1228591971928247,0.037496129824308846,0.08665546429169044,0.03990375769930212,0.08377189605781138,0.04369847976019587,0.047992571692174926,0.8375691531570684,0.0,0.0,0.0,0.0,0.01564173541302566,0.0,0.0,0.0,1,0,0,1,13,0,54,0,0,0,5,2,17,9,0,64,31,0,3,87,3,0,759,3145,6,0,0,0,2,1,0
benreport1398.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599052652726123,0.0,0.5178299460532219,0.03638543520853215,0.0,0.0,0.0,0.0,0.0,0.03653240777971808,0.0,0.0,0.0,0.0,0.0,0.0,0.5813853103296126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035890318745724195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448435413130985,0.0,0.0,0.0,0.10675076749764462,0.0,0.0,0.0,0.0,0.0,0.09339946599649354,0.0,0.09435266644254886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0
benreport1399.json,0.0,0.0,0.0,0.0,0.15381664892153726,0.31161248208640535,0.3913038356044759,0.019739097650797746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07665104840028072,0.0,0.0,0.06920070560046798,0.08954427607203308,0.17606728731808985,0.33144136412061115,0.12170866616774251,0.06778994723923285,0.41622217101882814,0.11870700130929024,0.5930396117089999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03828748838522038,0.0,0.002171283834200556,0.0,0.0,0.0,0.00809308294019972,0.02255896874376885,0.0,0.04709633362477457,0.0,0.007144138505109413,0.0,0.03823608125924486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015901679851532208,0.0,0.0,0.0,0.0,0.0,0.019709975425065862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009934261693549384,0.0028421925927884016,0.0,0.0,0.0,0.0027081001060137513,0.0,0.0,0.0,0.03294798932137796,0.002586366704317111,0.010017558746501752,0.002612762207438191,0.0,0.005164004737829938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,29,27,0,0,0,0,2,0,0
benreport14.json,0.0,0.0,0.0,0.0,0.010283975406876453,0.007068676450837868,0.014433187282742463,0.002558659557643298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883703650108592,0.002565775940031467,0.002522490713219664,0.006467508438151831,0.0071457614829561165,0.0017574399750617585,0.013062149499528407,0.0017233741171575072,0.13002172851620955,0.000661997140167485,0.0,0.0,0.0,0.0010034660721914503,0.0,0.0017348217378371285,0.006948164995143959,0.0004517051040188655,0.001576122014536517,0.0,0.0,0.0,0.002570190326634176,0.002558659557643298,0.0,0.0005027492400142079,0.0,0.005618044930405124,0.0008712405565264899,0.001826009464061829,0.0,0.0,0.0,0.026757622362915824,0.0,0.0,0.0,0.0,0.0,0.00396788382984392,0.0,0.0,0.0,0.0,0.0,0.0,0.35971348476098525,0.0007970759912623247,0.0006820394178656713,0.0,0.015882077142580654,0.0,0.0,0.0,0.0,0.0,0.0,0.0006054123559347736,0.058040775872755655,0.003605610723651654,0.054157180612577176,0.1039576556352681,0.0,0.0498899314319521,0.0683113328750684,0.06702249601685879,0.012283330851407684,0.008417168331723663,0.014093798744151701,0.006101641649709931,0.01499785295737514,0.006163912750300503,0.06123071288563113,0.9047990897361142,0.0,0.0,0.0,0.005489183394977306,0.0017515052143051663,0.0,0.0,0.0,0,0,0,8,20,0,35,0,0,0,8,3,39,3,0,26,15,2,6,11,0,0,311,2239,0,0,0,0,2,0,0
benreport1400.json,0.0,0.0,0.0,0.0,0.3267721648204769,0.07457287629058776,0.1339947275188678,0.019795055400427572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875627251947769,0.050257403515983505,0.0,0.1208269254829581,0.0,0.9136095564840767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070729525975573825,0.017473070092500122,0.022863110956660947,0.0,0.0,0.0,0.02840609018632722,0.019795055400427572,0.0,0.00972379173000504,0.0,0.008358456399506633,0.008425434634329688,0.028253824073494076,0.0,0.0,0.0,0.0,0.062192465250400036,0.0,0.0,0.0,0.0,0.013953414147439197,0.0,0.04973202981568304,0.0,0.0,0.0,0.013836095431907123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0
benreport1401.json,0.0,0.0,0.0,0.0,0.004786293806509521,0.001092283047178547,0.018645138518508353,0.0036242740838494693,0.0,0.0,0.0,0.0,0.0,0.08612836625897605,0.0,0.0,0.0,0.0,0.7977024842264235,0.2529510559848771,0.248921916620352,0.0010993267071948245,0.045456009640579886,0.23574310999192363,0.04311815134715742,0.22458250533792704,0.20790093894244147,0.0005626209406853713,0.0,0.0,0.0,0.00042641500334833184,0.0,0.0004914658885164853,0.06433490242917145,0.0025593136799269816,0.0031255496318326266,0.0,0.0,0.0,0.0027044509999935556,0.0036242740838494693,0.06289079674717872,0.00014242621968330878,0.0,0.0001224278944288817,0.0,0.0007242184495214548,0.0,0.0,0.0,0.00739078655939304,0.0,0.005719465834001199,0.0,0.0,0.0,0.0016350264044121675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017151014132397055,0.01602461362490041,0.003447395722350913,0.015342444879951614,0.028878800508205998,0.007878143220300995,0.013677634446827354,0.01935224189030931,0.019122743470373002,0.002572028399374481,0.0023845395885463395,0.014518906092864067,0.002260428589088319,0.006437595434572209,0.0022834976882143898,0.017346339428714105,0.2561920888696627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,16,0,31,0,0,0,0,1,4,3,0,26,15,0,0,7,0,0,337,2373,0,0,0,0,2,0,0
benreport1402.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456950164451575,0.0,0.4717068184931277,0.033144583492165425,0.0,0.0,0.0,0.0,0.0,0.03327846521238704,0.0,0.0,0.0,0.0,0.0,0.0,0.5627013862677653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032693567066339205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339730341197956,0.0,0.0,0.0,0.24310618423967167,0.0,0.0,0.0,0.04487589622951837,0.11612652341173405,0.17016074597445122,0.0,0.1718973436865842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,10,5,0,0,0,0,2,0,0
benreport1404.json,0.0,0.0,0.0,0.0,0.057513860353960215,0.01581282934647921,0.09169635396426545,0.02289517548137639,0.0,0.0,0.0,0.0,0.0,0.6612834328792715,0.0,0.0,0.0,0.0,0.0,0.0,0.0037619220942456334,0.017361599378444365,0.06684749584579193,0.0,0.07495667375009672,0.0,0.7266110336216443,0.0,0.0,0.0,0.0,0.0033671730199217906,0.0,0.0038808453432225454,0.08507879726600656,0.0010104771062109251,0.0017629147845733405,0.0,0.0,0.0,0.0032854791583039355,0.02289517548137639,0.0,0.06298119988029302,0.0,0.0,0.0,0.0024509009210777876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016138669935879034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011538204410471143,0.0,0.0,0.0,0.0010993840694148735,0.0,0.00597351279914551,0.0,0.004777004062043442,0.0010499650090766777,0.0020333710108934454,0.0010606805640781586,0.0,0.0010481932574327693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33,11,0,0,0,0,2,0,0
benreport1405.json,0.0,0.0,0.008499320532103463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005904574607296,0.03770085471367595,0.0,0.0,0.00914901466812891,0.5175030044423283,0.0,0.4994808308466677,0.24297321175792122,0.03715787963886306,0.04238686909510823,0.0,0.0,0.0,0.04414417645325855,0.0,0.0,0.5153698532701259,0.0,0.03281524683487158,0.011026067653389702,0.1201680287096344,0.13939963709114173,0.05919282037755413,0.11768403624474169,0.0,0.0,0.0,0.0,0.1347811973108659,0.0,0.03652067698883043,0.0,0.10169147592358536,0.0,0.00545258122614201,0.0,0.13580105737456238,0.029343201951197502,0.0,0.0043158073320458245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012449839905503008,0.05989088324488464,0.003263768312228664,0.0,0.0,0.010183657549421873,0.0031097862033619035,0.0030293198828674145,0.0033794100178794408,0.015665334363188625,0.027025062012137408,0.06533992021687116,0.060393057863080225,0.06900706236383665,0.0,0.17493409650480116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,58,0,0,0,2,5,13,8,0,11,5,3,2,0,1,0,53,230,1,0,0,0,2,0,0
benreport1407.json,0.0,0.0,0.04171961088745663,0.0,0.10837652410065914,0.009979850541563388,0.026898131475812326,0.027815646840260992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584516867051345,0.03984715758461404,0.07834985384901277,0.020088412545617405,0.0,0.03411686623683088,0.030869775948335603,0.06021999335267393,0.8924117919367492,0.0,0.0,0.0,0.0,0.0077920425719121885,0.0,0.006735556492898816,0.15334121678306903,0.0315679318733773,0.04589545990693976,0.0,0.0,0.0,0.0541713263319351,0.027815646840260992,0.0,0.011711736718607665,0.0,0.08389392005633821,0.013530589015341736,0.19000124461088327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042015172002357,0.0,0.0,0.0,0.0,0.0,0.0,0.20576215693142655,0.0,0.00529612343357591,0.0,0.07139947340124402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022916647035497076,0.04549679723302037,0.020025592560410893,0.0,0.0,0.016662439025497182,0.01144848019239231,0.01115224854941314,0.04147027707761089,0.007689457664122096,0.11607288885152019,0.061958499320984864,0.04940737840620068,0.058909011648154486,0.00923231704521663,0.13098483137277175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,17,18,15,32,0,0,0,33,32,27,1,0,10,9,0,35,11,0,0,88,126,0,0,0,0,2,1,0
benreport1409.json,0.0,0.0,0.0,0.0,0.12297840663451563,0.011324464668309187,0.02543516210260916,0.03156332938622906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08606400760152356,0.04521588037017037,0.08149730990322299,0.017096236850027962,0.0,0.03871353029620598,0.030024814407472514,0.0683336072226727,0.8882133297764534,0.0,0.0,0.0,0.0,0.004420943501712868,0.0,0.003821528749732364,0.18689030925187258,0.0,0.010415817591402934,0.0,0.0,0.0,0.035587886516104034,0.03156332938622906,0.0,0.013289692878871003,0.0,0.0799656400534338,0.026868807710408945,0.07401216748717886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04131919795523082,0.0,0.0,0.0,0.0,0.0,0.0,0.23348508743097893,0.0,0.006009685460994816,0.0,0.07365393722816622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026004273169099416,0.051626712308043624,0.02272369856320539,0.0,0.0,0.01890741762576931,0.012990967039499807,0.012654823250514037,0.04705768744677287,0.008725480534317567,0.13171172486734486,0.070306347128124,0.05606417739269588,0.06684599316154023,0.010476213822016418,0.14863279653214323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,17,4,0,24,0,0,0,33,0,12,1,0,10,9,0,35,11,0,0,88,125,0,0,0,0,2,1,0
benreport141.json,0.0,0.0,0.0,0.0,0.00023408712300675117,0.0007167339773369758,0.005887307865360707,0.0016307486614227731,0.0,0.0,0.9994029305140498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033349325290307655,0.0002725473752599681,0.0,0.00041220336237193637,0.004968343367718224,0.0,0.007239212676989375,0.0,0.032356032544924605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000349608760797637,0.0,6.278333458251709e-05,0.0,0.0,0.0,0.00017551047197349764,0.0016307486614227731,0.0,8.010616806516763e-05,0.0,0.00013771662982829173,0.00020823027731776037,0.00017456967733567105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011495048123342236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047023720470055867,7.181305201929485e-05,0.0003287314641969627,0.0,0.0,8.547605959443692e-05,0.00031322216351583026,0.00015255873967597478,0.0,0.0005522422958357403,0.0008846510813566587,0.00022435674727437483,0.000579321535558899,0.00022664644935452893,0.00028416322991278004,0.005151497657112485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,13,0,0,0,1,0,1,1,0,2,1,0,1,0,1,0,38,99,0,0,0,0,2,0,0
benreport1411.json,0.0,0.0,0.0010953475224552208,0.0,0.059903650580765334,0.012052955415967886,0.03648751080380148,0.007928963106295947,0.0,0.0,0.0,0.0,0.0,0.14669869422872933,0.0,0.07656942975892356,0.0,0.0,0.053196513443325474,0.09345930943540781,0.12719572966351897,0.01213067970214144,0.018806348490573086,0.07237559958520379,0.03334568215465148,0.1071617284532821,0.815293385779648,0.0005398541062336625,0.0,0.0,0.0,0.0032732786694617015,0.0,0.004421047416259633,0.027138023239371346,0.0005525435996965025,0.0017673103832882378,0.0,0.0,0.0,0.00239539714417921,0.007928963106295947,0.03463328673021841,0.0002049942704879785,0.0,0.0035242130222415805,0.000355245335228435,0.009679137881393851,0.0,0.0,0.02144228855949682,0.01609273428694295,0.008194526501242805,0.05316523061568767,0.0,0.0,0.0,0.00514783487598057,0.024017405345654184,0.019133971762683336,0.014351155828573922,0.001405399717420093,0.041420357081611854,0.08692323629810876,0.03268380114997049,0.0013000199570480499,0.00027809922279637377,0.0,0.003067513690822967,0.0,0.0,0.0,0.0,0.0,0.0,0.003949676836770553,0.015242461067035227,0.05733683865453657,0.007571109876484432,0.0,0.00033350068503091825,0.005905871899843464,0.015630139775728663,0.017763324694366995,0.015460978011646028,0.008479235192627768,0.06983108636484625,0.008229284962024809,0.06689792595346272,0.007733274422568023,0.009210983149210152,0.18780783191565395,0.003607699452984245,0.0,0.0,0.00031974223105064067,0.0007141702166516078,0.4359681874893695,0.0,0.002165096936328613,2,0,0,9,19,3,46,0,0,0,30,35,82,31,0,98,36,1,30,22,0,2,393,1629,19,0,0,0,3,2,0
benreport1412.json,0.0,0.0,0.0,0.0,0.004670902693369372,0.0,0.0,0.009761837665835786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037907259219087046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006193020188979813,0.0,0.0,0.0,0.8228347261269703,0.041474759481770956,0.0,0.04136699266355194,0.5371509251445876,0.0,0.005011037648435398,0.0,0.0,0.0,0.011673607184163602,0.009761837665835786,0.0,0.0031968278422585413,0.0,0.03847137580632473,0.005539950827832179,0.004644413103260372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174746658436447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005731742503176052,0.013118813728754883,0.0,0.0,0.003411126181141897,0.012499878065884719,0.009132330974425227,0.0,0.0,0.008147102994801389,0.0,0.0,0.0,0.011340211959611844,0.16387035590076054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,15,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,34,71,2,0,0,0,2,0,0
benreport1413.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09454790317374157,0.0,0.0,0.02836122696344313,0.669583440619087,0.029538276345549154,0.025766770845331684,0.0,0.0,0.0,0.09604115789365186,0.0,0.0,0.0,0.0,0.0,0.0,0.04776317263556421,0.0,0.0,0.12581093496168577,0.0,0.21027309058478397,0.0,0.0,0.0,0.0,0.09435315050395486,0.11497968963022097,0.16814428513639013,0.13151905591583463,0.0,0.5677639688570547,0.280679519910918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,17,0,0,0,0,2,0,0
benreport1417.json,0.0,0.0,0.0,0.0,0.0921609958173637,0.03224924670979283,0.08329793663915852,0.0224711195224854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735477659149065,0.0,0.0,0.0,0.0,0.0,0.028400057110421834,0.048901394751036796,0.0,0.08550317172625284,0.0,0.48266513638731373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44045538092284364,0.017001624404136554,0.017302627299942676,0.0,0.0,0.0,0.02303304807442219,0.0224711195224854,0.0,0.003153810480974653,0.0,0.005421956399208072,0.005465403783694992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011314111049854554,0.0,0.0,0.0,0.0,0.0,0.0,0.02077835025805524,0.010000319902245257,0.03850668691210025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032355708750389446,0.0,0.0,0.0,0.0030829190998318506,0.0,0.0,0.0,0.00803747342128741,0.0,0.005702027617940842,0.0,0.0,0.0029393686006150255,0.0,0.0,0.0,0.019676772372169606,0.016481125368388267,0.0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,24,14,0,0,0,0,2,0,0
benreport1420.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662552771644809,0.0,0.5759208855210413,0.02428032471866264,0.0,0.0,0.0,0.0,0.0,0.024378400823364395,0.0,0.0,0.0,0.0,0.057386510860228716,0.05784636217922334,0.4607067648955046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04789985819370625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045284277563546464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0
