,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport90.json,0.0,0.0,0.0,0.0,0.05890913683966197,0.009569434561317557,0.1517576737977107,0.015281751759098587,0.0,0.0,0.0,0.0,0.0,0.5818471494407766,0.0,0.0,0.09411846767455911,0.05817352323241302,0.44229706799996094,0.009647482754823024,0.17612239644288052,0.07017666471808731,0.16795660802448303,0.4331753730513133,0.2888098552559735,0.11795727541271804,0.0,0.0,0.0,0.0,0.0,0.2582154540946841,0.01348773841698967,0.01172357383548193,0.0,0.0,0.0,0.02406618709259743,0.015281751759098587,0.0,0.04358880684657982,0.005143067781972659,0.0012996420515118169,0.0,0.0021807907625286792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006429124805118304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020124973916774015,0.00619193153169565,0.0,0.0,0.0016126666594365015,0.005841661133536531,0.0028623222619870016,0.0,0.0,0.027886088070886696,0.0014019150540313069,0.017602561360199918,0.0014202482551039046,0.005381671553864168,0.07846301259840376,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,24,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,39,83,0,0,0,0,2,0,0
benreport900.json,0.0,0.0,0.0,0.0,0.0002748905489705536,9.377406032653524e-05,0.0002625740140404421,0.00018184043863002594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001903154712828863,0.00024785288319027456,0.0001565326637842961,0.00010804443478608475,0.00021675123706083507,0.00023650521427712718,0.0002468793687684655,8.917708032589042e-05,0.004757135266514685,0.0,0.0,0.0,0.0,0.0,0.0,0.9944658547436194,0.06366857129671909,0.055357283237979886,0.0,0.0,0.0,0.06241905468239853,0.00018184043863002594,0.0,0.00028405939376716793,0.0002789923910146852,9.096873664377813e-06,3.998648494482587e-05,3.816123453394039e-05,0.0,0.0,0.0,0.0,0.00018607795041775287,0.0,0.0,0.0,0.0,3.562872608104817e-05,7.110362719379546e-05,0.0,6.000107086577761e-05,0.0,0.00021689894151550622,0.0,0.0,0.0,0.0,3.011731543627694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0
benreport901.json,0.0,0.0,0.0,0.0,0.023570089132845567,0.014472936022502787,0.13723322097011587,0.008667119283694836,0.0,0.0,0.0,0.0,0.30298320554139835,0.0,0.0,0.0,0.0,0.0013661861092025258,0.0,0.011985445487413966,0.12022183934163928,0.0,0.11476248794506688,0.011010756482003265,0.9266860220957275,0.0,0.0,0.0,0.0012306065019828494,0.0,0.0014074842541158801,0.032661731341546395,0.00036426837885794063,0.000949868785287173,0.0,0.0,0.0,0.000886315207171933,0.008667119283694836,0.0,0.02679188419065863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026663885619058456,0.0,0.0,0.0,0.0,0.0,0.0,0.0011575584667260143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007246968959587117,0.0,0.0,0.0,0.0,0.0,0.0,0.00215053235699511,0.0,0.0030809862605986034,0.0007572408483030228,0.0010970744673405757,0.0007671434802010136,0.0,0.0003784071120733131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,8,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,14,12,0,0,0,0,2,0,0
benreport902.json,0.0,0.0,0.0,0.0,0.017393979912168657,0.015257955418875493,0.03851575311797596,0.016243961303292503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015382399120266583,0.010286366730757628,0.0,0.03347473694922092,0.0,0.2577380501103959,0.0,0.0,0.0,0.19373838001436747,0.0,0.1956178482286427,0.03763882451427559,0.0053763707288351,0.00623087204667085,0.0,0.0,0.0,0.008720967676452166,0.016243961303292503,0.0,0.00199712754668372,0.005125217850566847,0.008634209417582058,0.0,0.020283404776551144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022544439889648463,0.004499154546137892,0.0,0.0113898869050577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007801969568805295,0.03743623634925343,0.010284068886852222,0.0,0.003250626276637599,0.010713797419935698,0.009702311016104729,0.0038031840847030703,0.0,0.00788082368627665,0.047157607539360755,0.011176395668102567,0.0359824995702015,0.013209644288872543,0.007150658007511384,0.9196714814979241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12,0,16,0,0,0,1,0,5,3,0,4,2,0,1,0,0,0,56,109,0,0,0,0,2,0,0
benreport903.json,0.0,0.0,0.0,0.0,0.0012032776954503596,0.00014728076751934692,0.0007216940252105711,0.00011759880449040261,0.0,0.0,0.0,0.0,0.0,0.005587539659679705,0.0,0.0,0.0003755509678245178,0.00048659462356959957,0.0003824316435247414,0.00022272298153910438,0.0005212799299695648,0.0003333553851350085,0.000624703024908225,0.00016340425331656688,0.005639179173972122,0.0,0.0,0.0,0.0,0.0,1.6710126246060576e-05,0.00030742209766765615,0.0,3.0072430812494795e-05,0.0,0.0,0.0,8.418105687412952e-05,0.00013719860523880303,0.0,0.00019277712500439758,1.6490763845539635e-05,0.0,2.4423172752780505e-05,0.00011188001243133819,0.0,0.0,0.0010404338889811813,2.5419169083753443e-05,0.0012708555584610027,0.0,0.0,0.0,0.0,2.1761516003209796e-05,0.0,0.0,0.00019240092586097002,0.0005772660746288542,0.0009935907705762043,0.0012143009325081408,0.3111014580044665,0.0,0.0019129821324104764,0.002345391220122303,0.0,0.0,0.0,0.3183376818695707,0.8796327516370425,0.0,0.0,0.16745734413378374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8355535051553945e-05,0.0,0.0,3.251422638271276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,26,0,0,0,0,1,3,4,0,10,1,0,0,6,0,0,5,196,0,0,0,0,2,0,0
benreport904.json,0.0,0.0,0.0,0.0,0.010559587201325327,0.005954684995933989,0.020041931866789372,0.0031697455521329937,0.0,0.0,0.0,0.0,0.0031876058713315556,0.0,0.0,0.0,0.0,0.0,0.0,0.008004335113786416,0.014050523273576943,0.0,0.02148319296797801,0.0,0.24240176825705217,0.000691150666389376,0.0,0.0,0.0010501361720793234,0.0,0.001351208847068356,0.009792808077133022,0.00046627179407111944,0.002431707215633606,0.0,0.0,0.0,0.001890839308535113,0.0031697455521329937,0.0,0.0005196093932957833,0.0013334708352823635,0.0008985738190849867,0.0006582995765779207,0.005654253459148051,0.0,0.0,0.0,0.027405822190554527,0.0,0.0,0.0,0.0,0.0,0.0011731151325517877,0.003511748112349642,0.0,0.003333827508191002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13352161034349677,0.0008354757145810305,0.0007151874690118778,0.0,0.0,0.018311295794890634,0.0,0.0,0.0,0.0,0.0,0.0,0.0006277876780342158,0.05937468436407893,0.0032466996727398174,0.05725981517852934,0.10902401702645254,0.0,0.051847469646644065,0.07118614780626659,0.0692654369866539,0.008258190706378779,0.007689074530624651,0.012707582029525395,0.006300355592021451,0.015447082447625769,0.006382746950588613,0.06449548065709208,0.9406459448651375,0.0,0.0,0.003264488399070704,0.002694276528318979,0.0,0.0,0,0,0,8,5,0,33,0,0,0,8,3,12,2,0,24,15,1,6,4,1,0,302,2229,0,0,0,0,2,0,0
benreport906.json,0.0,0.0,0.0,0.0,0.17524570302571474,0.027755918993102546,0.06467486899497649,0.02386696315603497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746337310733196,0.033859049608984663,0.03880771571301054,0.04304968605462056,0.021590822160100172,0.02609561013004237,0.061831106929696886,0.028425677408729987,0.5465958334295541,0.0,0.0,0.0,0.0,0.0,0.002906880625741412,0.20783849160923173,0.006018594893553677,0.010462753567573889,0.0,0.0,0.0,0.007322035742833847,0.02386696315603497,0.0,0.0016767679714374498,0.0,0.0,0.0,0.006082050109829298,0.0,0.0,0.0,0.004421898975743986,0.0,0.0,0.0,0.0,0.0,0.0018928082386991357,0.0,0.0,0.011953541470353638,0.0,0.0,0.0,0.0,0.0,0.0,0.002400014358734345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009128313439998113,0.0,0.0,0.0,0.0,0.008188067850764908,0.016463900724009568,0.0069075196941384255,0.0,0.0,0.005397117193455554,0.016291923255220667,0.019158688006582325,0.0017765998661223865,0.0,0.035350935318023094,0.0015639313509299268,0.01963685138320058,0.0015843832804800732,0.006003619719535441,0.08753081360970472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,12,0,20,0,0,0,0,0,4,4,0,4,3,0,0,0,1,0,58,111,6,0,0,0,2,0,0
benreport907.json,0.0,0.0,0.0,0.0,0.0,0.011076584136506334,0.0197369585025201,0.01326642718764411,0.0,0.0,0.0,0.0,0.0,0.9814618121405254,0.0,0.0,0.0,0.0,0.0,0.0055834623119350784,0.0,0.0,0.009720456773828736,0.0,0.16631657206444236,0.0,0.0,0.0,0.0,0.0,0.0,0.07251390670774845,0.003903001489525969,0.013569992159639225,0.0,0.0,0.0,0.012662054589630446,0.01326642718764411,0.0,0.0,0.011162027646803498,0.0075216536769599366,0.0,0.012621285098133777,0.0,0.0,0.0,0.0,0.02797392422133227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02170492195758828,0.0,0.016813180630471672,0.0,0.0,0.0,0.0,0.006225545850947258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141408925148776,0.023042161987656528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,48,0,0,0,0,2,0,0
benreport91.json,0.0,0.0,0.0,0.0,0.08840904813534524,0.024200684840744675,0.4462505880713047,0.009222552629203363,0.0,0.0,0.0,0.0,0.0011777166007067926,0.007562354831121653,0.0,0.0,0.0026046126086709197,0.0033920560441103795,0.0035704484682996416,0.0060995163340101625,0.4558995617649866,0.0019918489393353374,0.4080222032439666,0.003905460696483652,0.5135451744146892,0.004213401581993283,0.0,0.0,0.0,0.0,0.0004992276819811288,0.020769422147456404,0.0007752251204138919,0.0021337870551874235,0.0,0.0,0.0,0.004086830887189663,0.009222552629203363,0.0,0.04607490133241586,0.005049909156679175,0.00037349299590845456,0.00036483039506867034,0.0047003908176034065,0.0,0.0,0.0,0.006644898182465999,0.0,0.03948526265577794,0.0,0.0,0.0,0.0004876063336103841,0.0021083994858786563,0.0,0.003079351838633498,0.0,0.0,0.0,0.0,0.0,0.0,0.000824356937414159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235118361527935,0.03923350401868379,0.0293032888654685,0.018684184682389887,0.15046648032772392,0.0,0.02811599435982696,0.03105752159466344,0.047572443572388066,0.06376867197424871,0.015908831289745292,0.0421339175226196,0.01638396389156739,0.03852356019419915,0.01741452712941969,0.02062123314964426,0.3342056218989503,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,10,0,43,0,0,0,1,2,26,6,0,67,28,0,0,90,2,0,756,3155,7,0,0,0,2,0,0
benreport911.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09219250158500557,0.0,0.0,0.04868548424660494,0.0,0.04908909709023405,0.04656466720347873,0.0007584870332272936,0.0026371148260392963,0.0,0.0,0.0,0.004306174986236097,0.0,0.0,0.0,0.18076372883247488,0.00073085762299996,0.0,0.0012263742552096769,0.0,0.0,0.0,0.051268391494838125,0.0,0.0,0.0,0.0,0.0,0.0,0.007616774711078643,0.0,0.05543671144126606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15898172025909713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055700875673002,0.0,0.0,0.0,0.008169806871675274,0.027241963582589446,0.08299382454783812,0.01915128242944392,0.0,0.0,0.010882655451500656,0.0361358331088738,0.04185052422532619,0.06806381017464107,0.022514151886685794,0.04918390767952377,0.09775802310552993,0.0898511309595678,0.10782191946569357,0.02017599474177425,0.9313297037468731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,38,0,54,0,0,0,0,1,75,13,0,55,23,0,0,15,1,0,280,1093,1,0,0,0,2,0,0
benreport912.json,0.0,0.0,0.0,0.0,0.0,6.31253957263753e-05,0.0005061637100829351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002690387163686352,0.0,0.0,6.364024569678808e-05,0.00012767063855667344,0.0,0.0004431746631828338,0.0,0.005687023705884239,0.006462292891834342,0.0,0.0002618017875432037,0.004007683719754622,0.0,0.004598040942473033,0.007294873480194077,0.00022243185309714917,0.00019333828789730564,0.0,0.0,0.0,0.00039688541002887384,0.0,0.0,0.0001487257196859362,0.021204112616601087,0.0002571951925016122,0.000628074854937339,0.000755250704463761,0.0,0.00046511072465179644,0.00025482058937121557,0.0,0.0,0.0006512667948409064,0.0,0.0,8.715284572187085e-05,0.00033577605527217657,0.0008934698890764165,0.0,0.02618826067766204,8.732456665420889e-05,0.0004471517376033561,0.0,0.0,8.527786038065588e-05,0.00017261374656943297,0.050096847307991625,0.011688469956054128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973234215313532,0.0,0.0,0.0,0.0020963735067531376,0.0002420880139025874,0.0046464493489001895,5.105684742190932e-05,0.0,0.0,0.00015957090316992241,4.816862067332896e-05,0.00028322241663273213,0.0032566656184996766,0.000391255656624014,0.0005853030545131793,0.005687411500226329,0.003840774476376136,0.005621255836506862,5.916757573819122e-05,0.03567648779728201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,51,0,99,0,0,0,1,0,388,8,0,273,12,1,1,0,4,0,253,1812,1,0,0,0,2,0,0
benreport913.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373659929327342,0.043992903870235724,0.0,0.0,0.06380462060175952,0.0,0.07036913345130183,0.37704849510003785,0.02698089539333371,0.03752297199272165,0.0,0.0,0.0,0.04376549320622889,0.0,0.0,0.4991169226731337,0.0591571599947221,0.015598837324624314,0.0,0.12651127142027926,0.1376775532394889,0.0,0.0,0.0,0.5366288566327263,0.0,0.0,0.13323603592817687,0.0,0.003394125173148349,0.0237075874237182,0.0,0.0428694414820211,0.0,0.10073018073373387,0.0,0.0,0.2017113262605014,0.0,0.2840396786991732,0.031860826090849774,0.0,0.00827688851583818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029365179888299654,0.09125154108947164,0.003096587651954402,0.0,0.0,0.0032259811910175253,0.0029214172734977704,0.00286289721616347,0.0031857439147465884,0.03559436675694555,0.043105338387050884,0.095349372639629,0.10021932242999766,0.10227841488897486,0.0,0.26626726706297404,0.0,0.0,0.004722504187903098,0.0,0.0,0.0,0,0,0,0,0,0,67,0,0,0,2,2,14,10,0,29,5,3,2,0,1,0,73,330,1,1,0,0,2,0,0
benreport915.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025943664011624,0.0,0.6328190803401337,0.05039911796624046,0.0,0.027115591226267718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030059573218710174,0.0,0.3026385897162774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024783330095502362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031031525245595704,0.0,0.0,0.0,0.07459911207138022,0.0,0.0,0.0,0.0,0.0293172998594332,0.03242505747182107,0.0,0.03284908822654621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,0,0
benreport917.json,0.0,0.0,0.0,0.0,0.0,0.0007124068449351047,0.004442940582348716,0.0005688332202922746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027747708525251154,0.0007182172266177252,0.0028816749822609773,0.0,0.0031259275676641884,0.0028454299760502337,0.2380059276062571,0.0,0.0,0.0,0.0,0.0,0.0,0.034877403621479224,0.0025102729710381765,0.003927483266949968,0.0,0.0,0.0,0.004886272292663605,0.0005688332202922746,0.0,0.0005594854469318376,0.0004786015135436149,0.0004837662494737005,0.0,0.0012176348482047384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012631427620566945,0.003151039972686347,0.0,0.005583936268007348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000675965589065736,0.057920608835223916,0.02347219670390445,0.05934924380370605,0.23478155583544985,0.0,0.034816443984405414,0.09948080019385347,0.11080610234256476,0.01837668383371896,0.012142756697217491,0.024534661384381606,0.015133225661969969,0.044353408225542346,0.01850308396938076,0.06410309202866846,0.9210420581595056,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,5,0,24,0,0,0,0,1,2,8,0,23,6,0,0,5,0,0,315,2112,0,0,0,0,2,0,0
benreport918.json,0.0,0.0,0.0,0.0,0.0,0.010445959110773268,0.018613270927889353,0.012511127459542854,0.0,0.0,0.0,0.0,0.0,0.9734591206027331,0.0,0.0,0.0,0.0,0.0,0.005265578113995493,0.005281718453655952,0.0,0.013750560562637579,0.0,0.1529264516544977,0.0,0.0,0.0,0.0,0.0,0.0,0.1635304484797705,0.0,0.009598057136986755,0.0,0.0,0.0,0.008955872781149008,0.012511127459542854,0.0,0.004101843029213921,0.010526538051342451,0.007093422104380182,0.0,0.008927036514758614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02046919198891262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042244308677768265,0.0,0.0,0.0,0.003985459704339778,0.0,0.008692119483066288,0.004046549474981682,0.01383652265124001,0.0,0.007390342458638077,0.0,0.0,0.0038236576872286185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,28,48,0,0,0,0,2,0,0
benreport92.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04134749036093904,0.0,0.035467841387433745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955997977854144,0.03500223683642817,0.035379956724700096,0.0,0.6827243326057243,0.08146135355345802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14584923410141068,0.0,0.0,0.0,0.0,0.0,0.0,0.11713357314966068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03996216277046523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686091036452933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,1,1,0,1,2,0,0,3,6,0,0,0,0,2,0,0
benreport922.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823187190222466,0.025486216905036985,0.02215267945120749,0.0,0.0,0.0,0.08268197452672109,0.0,0.0,0.0,0.0,0.0,0.0,0.041207876873039076,0.0,0.0,0.10948993009806807,0.0,0.1370002360305015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18222558618841753,0.10005639102037638,0.182980700691376,0.11542034150333529,0.0,0.0,0.44500643591999467,0.24391322268559826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0
benreport923.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908970598898123,0.04172196294585558,0.07252965590448458,0.0,0.0,0.0,0.10151529031400472,0.0,0.0,0.0,0.07954590932650177,0.040202156832868007,0.0,0.23610633599845257,0.0,0.0,0.1493661856366335,0.0,0.14951660061425548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16572812196813946,0.040949084893638535,0.23963741790311663,0.09447387247278008,0.0,0.0,0.48566229867961463,0.19964788177098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06225309166615332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673158705962783,0.02094248038526479,0.10983224770788966,0.0,0.043341361547410175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,7,33,0,0,0,0,2,0,0
