,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport189.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952827962548007,0.007061263197547529,0.014294415240623096,0.002554287596470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915477569739674,0.002534967408248271,0.002492692357004851,0.007109320110043067,0.007131143768615694,0.0017390838819220827,0.012945302195619618,0.0017041122626368214,0.1279223557662279,0.0006671350629282041,0.0,0.0,0.0,0.0,0.0008706134114840091,0.0069221475965494,0.0011792587701352913,0.0,0.0,0.0,0.0025598781399438337,0.002554287596470589,0.0,0.0005104106576728343,0.0,0.008561238993574331,0.0008625001777192317,0.0018196608616477404,0.0,0.0,0.0,0.02669473968503794,0.0,0.0,0.0,0.0,0.0,0.0,0.00394772121972643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35973695917241244,0.0008084909419288748,0.0006915380082464259,0.0,0.01591595324140342,0.0,0.0,0.0,0.0,0.0,0.0,0.0006070516098920222,0.05765809664577532,0.003585128256918946,0.053424906312569846,0.10149519380242203,0.0,0.0497031186212564,0.06811405483165171,0.06684731871441736,0.012215507214188497,0.00836640786292607,0.013971927174737988,0.00607537227939149,0.01490427990034676,0.006158216525175038,0.06224555744225376,0.9053986013371652,0.0,0.0,0.0055609915646264085,0.0017365862566092215,0.0,0.0,0,0,0,8,20,0,35,0,0,0,8,3,38,3,0,26,15,2,6,11,0,0,311,2239,0,0,0,0,2,0,0
benreport19.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13371017165467058,0.03054966367795487,0.1269842579002264,0.028363727148120133,0.0,0.0,0.0,0.0,0.0,0.20877505827376258,0.0,0.0,0.11139434472281312,0.1876612589130038,0.28997834883619883,0.025631313201884436,0.09769797829455212,0.1448355916812855,0.14732069727172487,0.21626371199316002,0.604223733873463,0.0,0.0,0.0,0.0,0.0,0.0,0.04623519628670532,0.006235672883314286,0.0,0.0,0.0,0.011602370020962134,0.028363727148120133,0.0,0.13359774963003074,0.0,0.003395252627653537,0.0,0.017319572533606033,0.0,0.0,0.1420844905507084,0.0,0.20309934499963506,0.0,0.0,0.0,0.0,0.0,0.03985174065323908,0.055602946650953534,0.14295174204599223,0.15815779714060943,0.0,0.0,0.1918282603330669,0.3930581892755289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037872277713719323,0.008425178929322333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,21,0,0,0,0,1,2,4,0,9,1,0,0,6,0,0,5,157,0,0,0,0,2,0,0
benreport190.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022369036213915276,0.003918283370567689,0.05933096789606173,0.0,0.0,0.0,0.0,0.0,0.006330255792152937,0.0,0.0,0.0,0.677221741657229,0.005157713947712192,0.005071699973438216,0.00788990014503328,0.03957059984876198,0.02123032548232078,0.04466155459629618,0.010401700104944902,0.45621116774810416,0.0,0.0,0.0,0.11347819839714174,0.0,0.1275389160043332,0.4758906305174085,0.004798704225465156,0.0,0.0,0.0,0.013393023436327783,0.0,0.0,0.009346459223171484,0.0,0.14370617878211492,0.007896898918398123,0.01554979316021679,0.0,0.005673274415530395,0.023430445780181934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002190584032084176,0.0,0.027502369889755386,0.0,0.0,0.0052672394046899135,0.0,0.008642302484088963,0.020219078609227815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01193010902401398,0.054707999267214716,0.0031355704046382195,0.0,0.0,0.009786515139311143,0.002991080221568382,0.005828973472265285,0.016209133514934478,0.015019872370579262,0.025843331602279824,0.05990388160971797,0.05789252335597469,0.06650366276441268,0.0,0.1743989745380322,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,33,0,0,0,0,0,18,7,0,18,1,0,0,0,1,0,61,138,0,0,0,0,2,0,0
benreport191.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12765675169794335,0.0,0.0,0.0,0.0,0.0,0.13942712511784455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13927734139485942,0.0,0.0,0.0,0.0,0.1531168896257014,0.0,0.0,0.0,0.0,0.0,0.13734530219341085,0.0,0.12316745698274485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145125625199326,0.0,0.0,0.0,0.10226586909718918,0.0,0.09136628763151776,0.10162807307528449,0.09417164004801808,0.24304889494852672,0.4471256350416524,0.17284510168038672,0.5438672096950762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,6,0,0,0,0,2,0,0
benreport192.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729540159086605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613956646283412,0.0,0.0,0.0,0.023918433903539465,0.0,0.04144322195058725,0.26013972214825,0.07484727787440182,0.0,0.0,0.0,0.12185614937784281,0.0729540159086605,0.0,0.4130444720682701,0.0,0.040753487495435864,0.020528506582910364,0.3464803457852511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05125110156400773,0.0,0.0,0.0,0.0,0.0,0.0,0.4043921765808798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046854171798839044,0.020154430558268557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13,1,0,0,0,2,0,0
benreport193.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012160000965458048,0.00031950189391307976,0.0014229187824863435,0.009577247294019797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013980135880511742,0.0014018888874774442,0.0024813178531868,0.0002144508875203336,0.00021510919279810965,0.0017311481989649598,0.0009337848529965481,0.003675395013483132,0.03258978623511203,0.00011068180538998287,0.0,0.0,0.0018339594551399145,0.0,0.001877721474927156,0.013176686574113328,0.0013043084971695,0.0,0.0,0.0,0.0018808121142399915,0.00966200169485183,0.0,0.0027944487035464326,0.0,0.0034088691451166727,0.0004292822343955524,0.0006641644147100459,0.0,0.0,0.005837788163994421,0.0003321615981837841,0.010620513872746085,0.013507949907158904,0.0,0.0,0.0001474626344381605,0.0,0.0027388868473254527,0.0036345012970935087,0.006727736436480715,0.007112562020381339,0.0,0.000572663351552752,0.01332706465155086,0.007164495978128688,0.0,0.0,0.0,0.9988853717646828,0.0,0.0,0.0,0.001800962915733928,0.0,0.0,0.0,0.00010071359141705828,0.00032426550670919133,0.0011152402547865011,0.00025567846631637745,0.0,0.0,8.86672335845979e-05,0.0,7.921700601284976e-05,0.0004405712371913195,0.0007348438918093167,0.0009131627632453593,0.0013180774564498802,0.001273821126144344,0.0013360508624803704,0.0005957838678735862,0.00753775760196422,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,54,0,0,0,0,1,15,4,0,35,4,0,0,30,1,0,42,348,12,0,0,0,2,2,0
benreport194.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013707379179438884,0.04588875920083603,0.0123778988467222,0.0,0.0,0.0,0.03454630282627508,0.0,0.0,0.0,0.0,0.026958497901080528,0.0,0.08021905822126763,0.0,0.0,0.0,0.0,0.0,0.025897082969615015,0.0,0.0,0.0,0.0,0.04520358211784465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495998200031786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06154564890495978,0.12700367522098027,0.03235187790022671,0.0,0.0,0.18511961790966353,0.03086107139384366,0.060141605425104494,0.03344819861597956,0.0,0.11998969574495079,0.029431920914392118,0.028443702196941287,0.02983325686188373,0.03769329350661945,0.07374575713238139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,34,22,0,0,0,0,2,0,0
benreport196.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010784264251598823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052402723341125395,0.0,0.006824376309798728,0.0,0.035500459707944555,0.0008987726886210081,0.0,0.0,0.014215429189811031,0.0,0.014661265762934434,0.062334298367087385,0.002118282857172031,0.0,0.0,0.0,0.004434042600551145,0.0,0.0,0.001375263225062417,0.0,0.05420889803890657,0.0017429565167711083,0.001470881903124524,0.0,0.0,0.0,0.0,0.004312103409549467,0.9927408406670399,0.0,0.0,0.0011974451262168997,0.0,0.0014504779991651486,0.0,0.0017343312435980996,0.0,0.0,0.040689380340720435,0.0,0.0,0.005355161592805527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006582856601073521,0.016904753468251384,0.0006920644327643753,0.0,0.0,0.0007200071198750829,0.0006601734197485839,0.0019298044848783948,0.003577583451808812,0.007956232348892263,0.00969677670746894,0.01762883749861012,0.020079232021172178,0.01978378558396304,0.0,0.04921966665932521,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,0,0,0,0,25,8,0,31,1,0,0,0,1,0,76,170,0,0,0,0,2,0,0
benreport197.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007485399396578053,0.06019090763878944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036841979288553513,0.0,0.7965765198780145,0.0,0.0,0.0,0.009866984209306068,0.0,0.017096421037361434,0.529418149572064,0.015438237132803668,0.0,0.0,0.0,0.01675629079739611,0.06019090763878944,0.0,0.22384795637902466,0.0,0.0,0.005645699912491291,0.0,0.0,0.0,0.0,0.0,0.01047566660772749,0.0,0.0,0.0,0.0,0.0,0.009396635468712188,0.0,0.008426642021183506,0.0,0.0,0.0,0.0,0.1436526464393405,0.0,0.0,0.0,0.06322537741071159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01250185751229965,0.0417180030547229,0.0,0.0,0.003059061019274104,0.0,0.0031007746116752267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,27,0,0,0,0,0,2,2,0,4,0,0,0,2,0,0,16,22,12,0,0,0,2,0,0
benreport198.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03336037137814068,0.001579347586341137,0.005626967194856498,0.006284312907184697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007974886634112769,0.0,0.004154259469675944,0.0,0.05834832494672387,0.0,0.0,0.0,0.02534232459499608,0.0,0.02731011598227668,0.05781426059238961,0.006769769888374307,0.0,0.0,0.0,0.009896962930478821,0.006284312907184697,0.0,0.010046105343533365,0.0,0.01632399037874335,0.0031830133420250937,0.002238455500342362,0.0,0.0,0.0007870116938578699,0.0,0.0,0.2539355539977786,0.0,0.0,0.0021867922558115385,0.0,0.005297769369725289,0.0,0.0015836308693720222,0.0,0.0,0.001061536526807235,0.0,0.0,0.004074865187060111,0.0,0.0,0.0,0.0,0.0,0.0,0.9570122978489084,0.0,0.0,0.0,0.0,0.004207599022628013,0.024807627659322085,0.0031596461269023752,0.0,0.0,0.001972331707816567,0.0012056186043028123,0.0005873729841376245,0.020906997047359776,0.0066594874911786684,0.01406255223630421,0.02357064194951095,0.02611276901235409,0.024474786045274435,0.0036813154774409562,0.08066664822719326,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,0,49,0,0,0,0,0,20,7,0,14,2,0,0,2,2,0,141,269,0,0,0,0,2,1,0
benreport199.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030276373982294623,0.016573050404563718,0.03247594542419622,0.2505913801270336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10877564469464596,0.043630868491969774,0.06864519492631849,0.013348673429065074,0.02677930037458579,0.022449324171315538,0.03778073842389568,0.06159408020313862,0.7520582909428354,0.006889480812011691,0.0,0.0,0.0,0.0,0.006743096030778504,0.06019770927251748,0.018267247040464587,0.0,0.0,0.0,0.02265923431133619,0.255866988129708,0.0,0.0632519193372697,0.0,0.015472033526491834,0.011133762027646581,0.02442904754003599,0.0,0.0,0.0,0.0,0.2107201100257082,0.0,0.0,0.0,0.0,0.0,0.011118540282778037,0.0,0.0764427884384788,0.0,0.0,0.0,0.0,0.4678924555786091,0.0034208021955902572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,33,0,0,0,1,0,1,1,0,10,1,0,1,2,2,1,2,165,2,0,0,0,2,0,0
benreport2.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757361087073666,0.005618439249605679,0.023592190158795073,0.004471217178522168,0.0,0.0,0.0,0.0,0.028527633632928782,0.0,0.0,0.0,0.01317003329059681,0.02113046508342788,0.03220601984670682,0.007272870068738408,0.01864327810630654,0.01848278411145845,0.025334643233335962,0.024503266133954354,0.11381951304438002,0.0,0.0,0.0,0.0,0.0,0.0,0.11479308569906368,0.004914912551851911,0.0,0.0,0.0,0.0059441880330028465,0.004471217178522168,0.028331252580146373,0.0006381865825023456,0.0,0.0005352227439965756,0.0,0.0022751937663351273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017949060328481899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474006610242167,0.017185098074999683,0.4980425788429038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022413136517833603,0.0006423006551306217,0.0,0.0,0.0,0.0006127028061687809,0.0,0.0,0.0,0.005823217260177954,0.000584329050182717,0.0022588374760536133,0.000592297006256127,0.0,0.0011712939388634465,0.0,0.0,0.004966519393471438,0.0,0.0,0.0,0,0,0,0,12,0,18,0,0,0,1,1,32,4,0,24,23,0,0,0,0,0,27,17,0,0,0,0,2,0,0
benreport20.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18682079136933707,0.005113212027627768,0.06603869384663283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051480110679847655,0.054220047492560985,0.0,0.056040042710093226,0.0,0.17745662914159058,0.002656977388905149,0.0,0.0,0.04202405614801333,0.0,0.04854309701685311,0.22199989905881315,0.00469659602984285,0.0,0.0,0.0,0.011651593660518409,0.0,0.0,0.006098388400725716,0.0,0.6324914028168066,0.015457732906896877,0.020291893641787576,0.0,0.0,0.20638697471750375,0.0,0.10835428348481127,0.0,0.0,0.0,0.01415968538026894,0.0,0.010005203417857355,0.09771797867024679,0.09228742843897246,0.25809678304458467,0.0,0.14090774996381736,0.4712851409137255,0.24247439447832275,0.015831081035460142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019460427942345596,0.046404719289873414,0.0020459005628460885,0.0,0.0,0.002128505529350259,0.0019516234429858435,0.003803295276062674,0.010576153969433224,0.02352044039557648,0.0286658871405373,0.04653113472276553,0.055761294040553,0.050938887820495514,0.0,0.12871558884843468,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,0,0,1,0,53,10,0,53,1,1,1,4,1,0,70,329,0,0,0,0,2,0,0
benreport200.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005605639863057736,0.0008321672370815424,0.0007435052137795351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001839604282691989,0.0,0.0002418586649290342,0.0003762526816442386,0.0003774076739549154,0.0,0.002621311082131358,0.0,0.9176462722523689,0.39692539166656415,0.0,0.0,0.0,0.0,0.0,0.0020149073407776763,0.0,0.0,0.0,0.0,0.00021289500460977036,0.0007435052137795351,0.0,0.0001485709697188217,0.0,0.0006230040263408987,0.00037658643837098246,0.0004237353193321148,0.0,0.0,0.0,0.0,0.002329202778819034,0.0,0.0,0.0,0.0,0.0,0.00020892865594948374,0.0,0.0009368071143737776,0.0,0.0,0.0,0.0,0.018752058816689458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013898571970860423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,11,0,0,0,2,0,1,2,0,6,1,0,1,0,1,0,2,113,0,0,0,0,2,0,0
benreport201.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180062301677853,0.002407687233859756,0.0037529673796559138,0.0021076710535630665,0.0,0.0,0.0,0.0,0.15442442576794055,0.0,0.0,0.0,0.017777955191085444,0.11884823837416728,0.12045013229968739,0.0018180549419597575,0.0007294543483584258,0.11480044025457393,0.0023221346450396996,0.1177649505028685,0.6283173837325604,0.0,0.0,0.0,0.0011307489355125626,0.0,0.0014694277004242767,0.014416175797940895,0.0007371709630234954,0.0,0.0,0.0,0.0007543871756850271,0.0021076710535630665,0.0,0.01024197878464979,0.0,0.0008830385639779203,0.00016174823610875792,0.0015697433282199176,0.000555906563489292,0.0,0.0,0.0,0.00015006293481118057,0.00786578941433633,0.0,0.00037416871887339763,0.0,0.0,0.0010095443673810828,0.0006573288640478154,0.00024142170224646583,0.0,0.0,0.0844749210521007,0.0,0.0,0.046217721328241985,0.0006064786403300834,0.0,0.00030189918675587775,0.0010996575332619227,0.0,0.0,0.7177685772451614,0.0,0.0,0.0,0.0,0.0008247098164942299,0.002437210654567423,0.0004816824180471489,0.0,0.0,0.001302939958539594,0.0011946636420837001,0.0010745275689680639,0.0015936172101889325,0.0006460535412711871,0.002064410605434546,0.0029798116933817628,0.002710362603556126,0.002753934815041743,0.000561209980342505,0.010892059634988412,0.0,0.0,0.00044694677826331164,0.00016283461216206848,0.0,0.0,1,0,0,7,1,0,51,0,0,0,4,0,9,3,0,15,1,1,4,9,3,0,96,186,4,0,0,0,3,1,0
benreport202.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050883714055325595,0.007660589730969363,0.0,0.0,0.0,0.01069022521314276,0.0,0.0,0.0,0.0,0.06534728923445304,0.002801446201514013,0.05319319261067558,0.0,0.0,0.0062340104016412,0.00216764816468824,0.6939488023930371,0.0,0.0,0.0,0.0028869722807912746,0.0,0.019816447718203775,0.00569240040458335,0.6794733169042463,0.00647661724895853,0.0,0.0,0.025249610966193787,0.057485252399156264,0.16353921753513798,0.005252042693404375,0.040430736568071717,0.0,0.040812519509616556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11097524537953382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005640524022898258,0.0,0.0,0,0,0,5,0,2,25,0,0,0,5,2,12,3,0,19,2,0,3,10,1,0,18,330,0,0,0,0,2,0,0
benreport204.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03299435259936933,0.021191398095129075,0.027455134679592805,0.026063091106021716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011637611243934715,0.0077822236743868,0.0,0.01013474481761534,0.0,0.21423906598755943,0.0,0.0,0.0,0.0,0.0,0.002612778319341477,0.07981551588699094,0.027132693362246177,0.0,0.0,0.0,0.026339632064250405,0.026063091106021716,0.0,0.02297672909819803,0.0,0.01156182376738544,0.0,0.017475018455370157,0.0,0.0,0.0,0.0,0.0,0.8934650323515808,0.0,0.0,0.0,0.0,0.016155569078155373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018218089270456272,0.048391540198165314,0.05917586258145536,0.013874909210405253,0.0,0.0,0.038493654429287004,0.017647386242244066,0.02436026949150263,0.023908489458714797,0.03987779037308013,0.08767356672275854,0.1472638168970657,0.07454816507410347,0.1478502803705847,0.043108555809004044,0.27129543424253305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,0,36,0,0,0,0,1,5,3,0,12,4,0,0,44,2,0,169,255,3,0,0,0,2,0,0
benreport205.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17859062789643954,0.13070259546904697,0.17176455837714752,0.010230943894068468,0.0,0.0,0.0,0.0,0.0,0.4978579814801231,0.0,0.0,0.06328431816851589,0.05922909305527893,0.0887487138964248,0.1337493673448646,0.07573545064266113,0.043535792640403276,0.18410903228278697,0.05688042911430543,0.735627034718115,0.0,0.0,0.0,0.0,0.0,0.0,0.22983370652373575,0.010496451648604209,0.0,0.0,0.0,0.013426987956477265,0.011936101209746548,0.0,0.01874032342612531,0.0,0.00857279696381859,0.0014394409715684931,0.0036442349341308166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004791576703760518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007479100634772539,0.0017146484549112363,0.0,0.0,0.0,0.001635635759554736,0.0,0.0,0.0,0.022611377393311274,0.0015598908315791618,0.007537576361772643,0.0015811616234753568,0.0,0.003126818144239125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,30,20,0,0,0,0,2,0,0
