,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport57.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216633439516679,0.0,0.0,0.0,0.0,0.0,0.0,0.13446228016894654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26834708394349666,0.0,0.0,0.0,0.0,0.14861768781287707,0.0,0.0,0.0,0.0,0.19809581296976567,0.0,0.11874135397762432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494128968239726,0.0,0.0,0.0,0.09780548199303822,0.0,0.08763969455518994,0.0975444899411176,0.09048030522570343,0.23388122791730012,0.4297506471594104,0.1662269414372268,0.5230200462289719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport570.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044462810868917145,0.0,0.0,0.026607720323296086,0.9602070976016098,0.027368821965991125,0.024073801740538706,0.0,0.0,0.0,0.044841194671003,0.0,0.0,0.0,0.0,0.0,0.2673893560364582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021932090122945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
benreport571.json,0.0,0.0,0.0,0.0,0.005175797301569688,0.006351290641264387,0.03938378956040824,0.01907351848315573,0.00052033605104817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007597295463023026,0.005623728122743,0.008309288091887945,0.00607952583394649,0.04437182349484048,0.005369338682211019,0.039435678821337035,0.00810899041954114,0.3749641747733482,0.05498355727309302,0.0,0.0,0.0006874820244276937,0.0,0.0,0.0006171111005732614,0.035217705750827534,0.001057938801195665,0.002605596439580584,0.0,0.0,0.0,0.006933325781193066,0.019079077852448296,0.0,0.13085406442521647,0.007767404012991905,0.0004089232125646659,0.020499547161349795,0.0,0.0026725625697179532,0.29900703958009894,0.007829127750632898,0.15417440554107348,0.0,0.0,0.0,0.0,0.005256251686665148,0.1730818868357118,0.18080777727299643,0.2900575117746354,0.0,0.0,0.47136811028044046,0.5827261676688971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09749847518058388,0.0,0.0,0.0,0.0009001632194921951,0.0,0.0,0.00040037276139418275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,51,0,0,0,0,1,15,8,0,57,18,0,1,92,10,0,15,2743,3,0,0,0,2,0,0
benreport573.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216633439516679,0.0,0.0,0.0,0.0,0.0,0.0,0.13446228016894654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26834708394349666,0.0,0.0,0.0,0.0,0.14861768781287707,0.0,0.0,0.0,0.0,0.19809581296976567,0.0,0.11874135397762432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494128968239726,0.0,0.0,0.0,0.09780548199303822,0.0,0.08763969455518994,0.0975444899411176,0.09048030522570343,0.23388122791730012,0.4297506471594104,0.1662269414372268,0.5230200462289719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport574.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216633439516679,0.0,0.0,0.0,0.0,0.0,0.0,0.13446228016894654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26834708394349666,0.0,0.0,0.0,0.0,0.14861768781287707,0.0,0.0,0.0,0.0,0.19809581296976567,0.0,0.11874135397762432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494128968239726,0.0,0.0,0.0,0.09780548199303822,0.0,0.08763969455518994,0.0975444899411176,0.09048030522570343,0.23388122791730012,0.4297506471594104,0.1662269414372268,0.5230200462289719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,8,0,0,0,0,2,0,0
benreport575.json,0.0,0.0,0.0,0.0,0.0792381975846473,0.405605772076455,0.41291064262375177,0.007762119889307959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094014631378511,0.0,0.0,0.0288246050038281,0.04796762456748744,0.07814326635451906,0.40905896579779416,0.048117414663463594,0.0379390127321042,0.41241655430233437,0.05772674481853201,0.41117914434322356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561980840089172,0.008746043516336935,0.007693079296144069,0.0,0.0,0.0,0.009553036673249585,0.007764382318811776,0.060281765119453753,0.0010966934288334828,0.02346988114153282,0.0009390535339643492,0.00237354321827117,0.0,0.0,0.0,0.10499649802251555,0.0,0.0,0.0,0.0,0.0,0.0031149640087681178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004856216824707037,0.0011088742699011372,0.0,0.0,0.0,0.0010615856008754799,0.0,0.0,0.0,0.011952436995981556,0.0010136441895801322,0.004900951704588732,0.0010280307010553395,0.0,0.0020193287458032776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1364,0,20,0,0,0,0,0,2,344,0,350,2,0,0,0,0,0,31,20,0,0,0,0,2,0,0
benreport576.json,0.0,0.0,0.0,0.0,0.00940808371412522,0.006597020772336848,0.026166719739473387,0.018432189510538505,0.0,0.0,0.0,0.0,0.0,0.03495133491215773,0.0,0.0,0.0,0.0,0.016811757825137812,0.0014603272523332675,0.0014384621237289008,0.007735558264506698,0.016803120919700477,0.0,0.024701407193799808,0.0,0.9681181565172907,0.0,0.0,0.0,0.006248204924689067,0.03836223984834179,0.0,0.04000827206456236,0.09351280204293984,0.003076836661451652,0.004059609646398916,0.0,0.0,0.0,0.003150688945400963,0.018437561951310258,0.0,0.0008680816324874393,0.07988305615762215,0.005574769826221718,0.0009393825190910186,0.0,0.0,0.0,0.0,0.0,0.0028704351758126107,0.0,0.0,0.006987563357083004,0.005239469219841961,0.0,0.0,0.0,0.0,0.0007373338386509545,0.0,0.0,0.0188241682177359,0.03631193760925983,0.01466799411320834,0.0,0.07162555347049196,0.0,0.0,0.0023374905465886613,0.0,0.0,0.0,0.12404139986405542,0.07356764269462374,0.027291772594150915,0.007899509790230788,0.0,0.01808225014942996,0.007760620551518825,0.009243214474757065,0.016771389397070163,0.051902935837199925,0.03125144530159669,0.042210104786127654,0.02326798949625716,0.03258629875469296,0.022784496816689807,0.009153011760146488,0.03836132464585522,0.0,0.0,0.0,0.03566349117878547,0.024775093361819586,0.0,0.0,0.0,0,0,0,0,12,0,61,0,0,0,14,1,33,2,0,25,12,0,11,52,8,38,987,851,562,0,0,0,2,0,0
benreport577.json,0.0,0.0,0.0,0.0,0.18944411312435686,0.02075619866273093,0.06990140326815746,0.02899658804123495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791655183129191,0.0,0.0,0.08500952215440272,0.17229847158317552,0.2104511731472834,0.0260768333885936,0.052867639499587255,0.1629860436785118,0.06857471318231186,0.1739089510396981,0.6683457498926427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05035295351845402,0.0,0.006386372517358832,0.0,0.0,0.0,0.008921708016214516,0.03314861679229911,0.0,0.15158405392153987,0.007014026936380661,0.0035079783437173538,0.023644624880746683,0.0,0.0,0.13100379152951158,0.0053730206073979965,0.2160677714514259,0.0,0.0,0.0,0.0,0.040727488488652444,0.03586463534122406,0.16216952439465612,0.1628988572793019,0.0,0.0,0.1767336785917941,0.4321530828051641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038610587302990947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,19,0,0,0,0,1,2,4,0,8,1,0,0,6,0,0,4,159,0,0,0,0,2,0,0
benreport578.json,0.0,0.0,0.0,0.0,0.005943201841151092,0.0006511592050720741,0.01228042188170847,0.0031188857473575344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009600844623270948,0.0030269748841777818,0.002129751941076134,0.00032723082633820616,0.005970789854726308,0.0004446230187783351,0.00889208889631304,0.0004364668739358793,0.23419510476477357,0.00033630603642085925,0.0,0.0,0.0014801503741623354,0.030722660991901664,0.0,0.027458593352442082,0.05277931259539049,0.0015944212644889565,0.0024042236168211957,0.0,0.0,0.0,0.004105053231588819,0.003119794810762181,0.0,0.0038557814862932665,0.045988906263541546,0.001320618920731317,0.0044506459179020005,0.0,0.0,0.0,0.0,0.00657302670230558,0.09179776053190047,0.0,0.0,0.0009196103024905652,0.00365055546053354,0.0,0.004266976614642663,0.0,0.0,0.022706912807935686,0.0,0.0007328333963092564,0.0030404295713667515,0.0,0.004864624661192484,0.9628103213617872,0.0,0.0,0.0,0.0018457767998095887,0.0,0.0,0.0,0.0,0.0027386217936761566,0.010927107501200833,0.0010396285824525115,0.0,0.0,0.00027035730665415,0.0002488232352727804,0.0007267700529594057,0.002965994497061175,0.0045019583800071684,0.005387521705343287,0.012116902819139483,0.011946747246454349,0.012770793060517335,0.0015057473333883694,0.03691794714742427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,58,0,0,0,0,0,31,24,0,40,6,0,0,2,3,0,118,321,0,0,0,0,2,1,0
benreport579.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282699484470423,0.0,0.5388787026774013,0.082227506308103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461528040800789,0.0,0.0,0.07273692755175405,0.0,0.0,0.0,0.0,0.0,0.0,0.1615216271320483,0.0,0.07261371308711975,0.0,0.0,0.09660430561486492,0.0,0.08106193966114705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20144927287115894,0.0,0.0,0.0,0.17943249684844192,0.0,0.05359416431003961,0.05965122822457026,0.05533127847718769,0.14302501876179022,0.21024378885029657,0.05082624977961253,0.2132277498022542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,12,14,0,0,0,0,2,0,0
benreport580.json,0.0,0.0,0.0,0.0,0.5119955571089104,0.030438247644670652,0.08621184874672652,0.007476482415378883,0.0,0.0023699184265571064,0.22767595817829236,0.0,0.004462381049296701,0.0,0.0,0.0,0.0,0.0,0.6069089209106407,0.011402532350707595,0.011231804977192296,0.08550244964397131,0.0015903295446888148,0.06235132106869951,0.0766681210336407,0.06120755121361625,0.5361263221041013,0.0,0.0,0.0,0.0,0.0,0.0,0.00026541438371435126,0.0031184679145935023,0.0002730064404928126,0.0007204149594543362,0.0,0.0,0.0,0.0006709423752210345,0.0074786615899655315,0.0,0.00030809809244898025,0.0010549567154645163,0.0,0.0006668081696016036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043754911077086646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040928242137887125,0.001246080402563147,0.0,0.0,0.00032404547854654605,0.0011929404882053002,0.000871093711204177,0.016805400009065975,0.0,0.010073525403983274,0.0,0.0038551583593680644,0.0,0.0010828572482611614,0.015600678596165618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,10,0,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,44,324,2,0,0,0,2,0,0
benreport582.json,0.0,0.0,0.0,0.0,0.003580343687519698,0.0027895161929510893,0.020667580749678713,0.004453689271097798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011171369757433623,0.0,0.0,0.0,0.0,0.0,0.003154121578923009,0.008881391220975365,0.0,0.019968119624128,0.0,0.1208130877780907,0.000360177329551591,0.0,0.0,0.0,0.04230434831446563,0.08056432935735819,0.037945326504201626,0.02925798651949984,0.00024394209484042949,0.0027894506110108987,0.0,0.0,0.0,0.001998378844508634,0.004454987390445534,0.0,0.0005505957584932743,0.00777682714386783,0.0016500838586413055,0.008540080596139182,0.006031506352165595,0.0,0.0,0.014442074132108539,0.0,0.0004551557634918591,0.0,0.006091262071994227,0.003447097627996174,0.001759353769015572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455374774761196,0.0,0.0,0.0,0.07020960366144581,0.0,0.0,0.0029651874485167496,0.0,0.0,0.0,0.00033056890259754537,0.031729852066423446,0.0026818740290406964,0.030619113738797367,0.05675460279226769,0.0,0.028375655190833893,0.038373828993735294,0.03684222278766751,0.03320910774935957,0.005357234752014221,0.007847108407214823,0.006615710733282676,0.007873684733199314,0.00593542122190524,0.03483273413908088,0.49194912439591204,0.0032640978025210237,0.0,0.0,0.005548347222935319,0.00047618274493396755,0.0,0.0,0.0,0,1,0,8,18,0,46,0,0,0,30,15,26,10,0,27,15,2,17,8,1,0,336,2254,15,2,0,0,2,0,0
benreport587.json,0.0,0.0,0.0,0.0,0.037778106618928824,0.02069554638442606,0.09540764380505289,0.02533229312749562,0.0,0.0,0.0,0.0,0.0,0.3216282814593549,0.0,0.0,0.0,0.0,0.010548049669112426,0.005497439786244426,0.0072201705906288875,0.022187207280867503,0.0688785205301345,0.003768342667266069,0.08144142306174586,0.0073984327146175075,0.8095437946276882,0.0,0.0,0.0,0.0,0.0076584054738589764,0.0,0.013137510767566182,0.1441202239526665,0.0019304718915359484,0.00764125285995892,0.0,0.0,0.0,0.007116510111628695,0.025339676745397464,0.0,0.08387650558736166,0.000932470806510585,0.0009327273547870678,0.002357553225005914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00850844291240392,0.0,0.0,0.0,0.0,0.007401899583567279,0.0,0.0,0.43234240131586793,0.006877848058628329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052751866181390125,0.0067529023139747575,0.0011014040490215488,0.0,0.0,0.0,0.0010544339524547466,0.0,0.017139469038587398,0.007419172343257967,0.01917771092220314,0.008054524087895091,0.014603805493586794,0.008168840831787082,0.0,0.020057250107639594,0.0,0.0,0.0,0.00506626931218966,0.0018841713336330344,0.0,0.0,0.0,1,0,0,3,0,0,18,0,0,0,3,0,3,2,0,8,2,0,3,7,0,0,60,91,0,0,0,0,2,1,0
benreport588.json,0.0,0.0,0.0,0.0,0.014990071694042845,0.006454217210498813,0.037054877723296124,0.007176475124447554,0.0,0.0,0.0005627037045638491,0.0,0.0,0.017661027173031783,0.0,0.07174042501124694,0.0,0.0,0.03851815398500729,0.11266446356945849,0.11127913513464738,0.0048652130263382234,0.006575755691707917,0.09538123218692579,0.011575648072508602,0.0967217137120515,0.4651312429736361,0.0061906516623654395,0.0,0.0,0.0007859509799133144,0.0021934183398481695,0.0,0.003449114709265284,0.03789363210591593,0.0008063125123697954,0.002978799448104536,0.0,0.0,0.0,0.003038451478432837,0.007178566855738294,0.0,0.01146542245041387,0.0014020957130844282,0.004519106952587564,0.012866672159553973,0.0,0.0,0.04376222796527245,0.031505774171692785,0.08521997281948186,0.04242538625925121,0.0,0.0,0.008463997715338803,0.005039899997965248,0.02134857719061761,0.05344820241690829,0.04522679092618347,0.0,0.28164463492915903,0.06406298846353835,0.6612618220668783,0.25185418202037446,0.0014363573414783019,0.000738024727779716,0.0,0.0364026485314815,0.0,0.0,0.0,0.0,0.0,0.0,0.007867036094289376,0.023619599547156873,0.04690134793148876,0.019505291363883095,0.07503739179729114,0.0,0.021246600266103005,0.02607239968067947,0.028814653911659174,0.010308602004806629,0.0047810258498877725,0.05690968910546992,0.004878067478478249,0.05139984053551044,0.003753125058912577,0.02387967864846131,0.3302386701485603,0.0,0.0,0.0,0.007899961175309483,0.0,0.0,0.0,0.0,1,0,0,21,58,1,61,0,0,0,32,1,32,12,0,142,49,0,30,32,9,0,517,4912,16,0,0,0,3,1,0
benreport59.json,0.0,0.0,0.0,0.0,0.017603292747967254,0.023815029287720755,0.07289788780979067,0.007765184878908789,0.0,0.0,0.0,0.0,0.0,0.01913785988497608,0.0,0.0,0.0,0.0,0.0,0.0,0.00043882827327740986,0.022587314261684973,0.0403252316592289,0.0,0.06737713368080472,0.0,0.65409687531103,0.0013858947082895012,0.0,0.0,0.00038122505041383506,0.0010639162473968478,0.0,0.002053216247707627,0.030633805795230014,0.002815930076354081,0.004128185376874285,0.0,0.0,0.0,0.003652458548334628,0.008035291243207105,0.0,0.03945872114189476,0.0027203427316272915,0.00045351519541220566,0.002101551660390349,0.0,0.0,0.03387262080545688,0.013892597114129988,0.06517810316332058,0.007443253995576768,0.0,0.0,0.0,0.0031967852231981446,0.008345913207168832,0.015555011074478497,0.04422545115476349,0.0,0.0017994936670584613,0.05255113405413511,0.7342271592485768,0.0577744884778946,0.0016720902363994514,0.0003579784506223412,0.0,0.004855697767390004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05565536487353421,0.0,0.0,0.0,0.0004991618057465074,0.002500090603240937,0.0,0.00022201617020297355,0.00048953869623937,0.0,0.0004964866510971026,0.0,0.0,0.0,0.0,0.0,0.0008211153042513265,0.0,0.0,0.0,0.0,0,0,0,4,0,0,48,0,0,0,2,1,14,3,0,33,15,0,1,10,0,0,15,2310,0,1,0,0,2,0,0
benreport590.json,0.0,0.0,0.0,0.0,0.01809380332428572,0.0036598598857171074,0.04601498688744656,0.01850366837868604,0.0,0.0,0.0,0.0,0.0,0.9327142290666955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049045618556635565,0.03355900385826652,0.0,0.03331883528979621,0.0,0.30598820838258545,0.0,0.0,0.0,0.0013865382784604618,0.0048369086727459085,0.0,0.008297411254449305,0.13927122674618997,0.003413901959918118,0.006005782714859283,0.0,0.0,0.0,0.005593351535649966,0.01850906165344419,0.0,0.09728111602033443,0.0,0.0008247309268106784,0.0020845824305308447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013678704466867845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002559005673974469,0.0009738772830887389,0.0,0.0,0.0,0.0009323456489245738,0.0,0.04243390130623912,0.0009371626815580087,0.004037430358910698,0.0044512036944233425,0.005165157847198888,0.004514379011449361,0.0,0.008867454345393095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,21,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,48,19,0,0,0,0,2,0,0
benreport592.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10750581236604416,0.0,0.0,0.0,0.0,0.0,0.10794006320213596,0.0,0.0,0.0,0.0,0.1273247465993302,0.6436497555855186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391176118193602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,8,0,0,0,0,2,0,0
