,cocreateinstance cocreateinstance,cryptcreatehash cryptcreatehash,cryptcreatehash crypthashdata,crypthashdata cryptcreatehash,crypthashdata crypthashdata,drawtextexw drawtextexw,drawtextexw getsystemmetrics,findfirstfileexw getfileattributesw,findresourceexw loadresource,getasynckeystate getasynckeystate,getcursorpos getcursorpos,getfileattributesw findresourceexw,getfileattributesw getfileattributesw,getfileattributesw ntqueryvaluekey,getfileattributesw setfileattributesw,getforegroundwindow getforegroundwindow,getkeystate getkeystate,getkeystate getsystemmetrics,getsystemmetrics drawtextexw,getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile,isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress recv,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadresource ntqueryvaluekey,loadstringw loadstringw,module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntdelayexecution,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose ntclose,ntclose ntdeviceiocontrolfile,ntclose ntopenkey,ntclose ntopenkeyex,ntclose ntquerykey,ntclose process32nextw,ntclose regopenkeyexw,ntcreatesection ntmapviewofsection,ntdelayexecution ntdelayexecution,ntdelayexecution ntfreevirtualmemory,ntdelayexecution timegettime,ntdeviceiocontrolfile ldrgetprocedureaddress,ntdeviceiocontrolfile ntclose,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey,ntopenkeyex ntclose,ntopenkeyex ntopenkeyex,ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey,ntopenprocess ntclose,ntopenprocess ntreadvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory,ntquerydirectoryfile ntclose,ntquerydirectoryfile ntquerydirectoryfile,ntquerykey ntclose,ntquerykey ntopenkeyex,ntquerykey ntquerykey,ntqueryvaluekey getfileattributesw,ntqueryvaluekey ntclose,ntqueryvaluekey ntquerykey,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntallocatevirtualmemory,ntreadfile ntreadfile,ntreadfile setfilepointer,ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile,process32nextw ntopenprocess,process32nextw process32nextw,readprocessmemory readprocessmemory,recv getsystemtimeasfiletime,recv ntdeviceiocontrolfile,regclosekey regclosekey,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regenumkeyexw regopenkeyexw,regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,searchpathw searchpathw,sendto sendto,setfileattributesw findfirstfileexw,setfilepointer ntreadfile,setfilepointerex ntreadfile,thread32next thread32next,timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
benreport1405.json,0.0,0.0,0.0375118607456632,0.0,0.0,0.0,0.0,0.0,0.0022170005677883556,0.0,0.0,0.0,0.0,0.015795251675772948,0.0,0.0,0.0,0.0,0.0,0.0,0.033417337198373594,0.04420763861731197,0.0,0.0,0.41524472624099784,0.4044463482342153,0.3244841808317003,0.040884654513609814,0.0,0.10614688728181157,0.0,0.0,0.3802027239191152,0.0,0.0568647849474727,0.0,0.016355732343240104,0.008359579007101778,0.2142651452855628,0.11650971046880541,0.040284769620944176,0.1554205728952984,0.0,0.0,0.008615272234977942,0.027310975884397067,0.0,0.0,0.0,0.013539221587340668,0.15406423050328497,0.010136421956418234,0.022473048394261914,0.043766889006997385,0.10386907155359056,0.176930553831877,0.29141326083798763,0.20054009644121198,0.003046700402444258,0.0,0.02053387894131707,0.0,0.0,0.0,0.0,0.0,0.0,0.15294031180769654,0.0,0.19300616863555767,0.0034942408962833162,0.04899316588963739,0.013236815741249307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004553758966186926,0.05916944029787283,0.006947138319700478,0.008164799409030945,0.0,0.0,0.012440864601703655,0.024178857774871568,0.08908769512975943,0.0701582336832613,0.02052953220631576,0.1781875159405366,0.0,0.0,0.0,0.009187971224956577,0.0,0.0,0.0,0,0,0,0,16,0,58,0,0,0,2,5,13,8,0,11,5,3,2,0,1,0,53,230,1,0,0,0,1
benreport1407.json,0.0,0.0,0.0,0.0,0.0,0.05356730730434926,0.014815973073000536,0.0,0.019899847398013728,0.0,0.0,0.0,0.004016312252037995,0.0,0.0,0.0,0.052770681640725195,0.08309770974584707,0.0129584917817097,0.07541351657858485,0.4296227273290963,0.0020667123294609113,0.0,0.0,0.02670349758686977,0.0032883329694176457,0.13017105561429201,0.026212970467603482,0.0,0.06055785181838154,0.012060149948972067,0.0,0.018959490424005198,0.0,0.05387762443326848,0.0,0.007646324198347846,0.006252980903192286,0.14557924986432033,0.0,0.033002901353964414,0.0,0.0,0.0,0.03705437954630093,0.007295950571348836,0.0,0.0,0.0,0.0,0.0,0.007582062788848108,0.018677647433156325,0.09139278974488661,0.0,0.0,0.0,0.0,0.0022789376615793317,0.0,0.0,0.0,0.0,0.0,0.0,0.00500624500349056,0.0,0.08988543331755747,0.0,0.09749593391466917,0.00522739759431693,0.12459973444566491,0.002475290800493395,0.0,0.0,0.05253640308325055,0.0,0.0,0.0,0.0,0.0,0.008515550791827337,0.03635548657149455,0.008660787664071409,0.08753775733629741,0.0,0.0,0.020162545530071165,0.04603666157184704,0.08058520346008437,0.07871773717021707,0.003839032226638076,0.09313863532817462,0.0,0.0,0.0,0.00458174656562058,0.8181597183535033,0.0,0.0,1,0,0,17,18,15,32,0,0,0,33,32,27,1,0,10,9,0,35,11,0,0,88,126,0,0,0,0,1
benreport1409.json,0.0,0.0,0.0,0.0,0.0,0.053748604859350554,0.013528166886988038,0.0,0.02076588598376659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055067254352227986,0.08350247677244951,0.011590665889977167,0.07869550231134412,0.4026727367023859,0.002156655362046326,0.0,0.0,0.027865630080764973,0.006862881524046585,0.12734632670204868,0.004558959214937051,0.0,0.04493747277574221,0.01258500599419067,0.0,0.0197846048052863,0.0,0.05474283505819823,0.0,0.011170727626741385,0.004350073173838224,0.07386684809364019,0.0,0.03443918302199275,0.0,0.0,0.0,0.038666980980693405,0.007613469323536072,0.0,0.0,0.0,0.0,0.0,0.012659252967794686,0.005847148814025001,0.09252331983948335,0.0,0.0,0.0,0.0,0.0023781167110453138,0.0,0.0,0.0,0.0,0.0,0.0,0.005224116088431043,0.0,0.09095489440015583,0.0,0.10173894337274884,0.0027274466045964763,0.1274728407117516,0.002583015111203453,0.0,0.0,0.046166551599644924,0.0,0.0,0.0,0.0,0.0,0.008886146375660653,0.037937672281012955,0.009037703936346285,0.09134738833734073,0.0,0.0,0.02104001670192464,0.04632445028731445,0.08409226028526103,0.08214352212268684,0.004006106374178984,0.09719201575895195,0.0,0.0,0.0,0.004781143537698072,0.8398835426808369,0.0,0.0,1,0,0,17,4,0,24,0,0,0,33,0,12,1,0,10,9,0,35,11,0,0,88,125,0,0,0,0,1
benreport141.json,0.0,0.0,0.0,0.0,0.0,0.0007366788974170962,0.003116255227495537,0.0,0.001325424324502852,0.9560892149354292,0.2923164594669408,0.0,0.0,0.0,0.0,0.0,0.0003531595080703855,0.0007768002850332134,0.0031538735468187537,0.0019166322384557562,0.016889644673793724,0.011084677209611525,0.0,0.0,8.868264591424219e-05,0.0,0.0005133558776328377,3.0629970117526656e-05,0.0,0.0003679629902352965,0.0007247487971777786,0.0,0.00018126202177924896,0.0,0.0006858916534545718,0.0,9.649544165674482e-05,0.0007452768117825225,0.0002528240178070938,0.0,0.00015090274142713053,0.0,0.0,0.0,0.0001694277541070347,3.0691260027931934e-05,0.0,0.0,0.0,0.0,0.0,9.568447249949904e-05,0.0,8.607186756793669e-05,0.0,0.0,0.0,0.0,4.7933074432854625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728992009551583e-05,0.0,3.943537728142994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5821649431037317e-05,0.00029921783407125033,0.00014573042053687003,0.0006422750617166535,0.0,0.0,0.00026097255399496643,0.00031123694271322465,0.0005541198710606767,0.0005194278697693357,0.00012111999852293773,0.0025669553175038705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,13,0,0,0,1,0,1,1,0,2,1,0,1,0,1,0,38,99,0,0,0,0,1
benreport1411.json,0.0002778377583806937,0.0,0.0,0.0,0.0,0.06473075307693447,0.031703100474599906,0.0,0.009866453005276261,0.0,0.13448548627266832,0.0,0.007546015121996539,0.0,0.0,0.09735318958633433,0.13344887845666925,0.12432370701908121,0.028791240812421365,0.10593956108353084,0.8138789568731386,0.013374865268325285,0.0,0.0,0.009242145318816801,0.004462074684865493,0.03226976009358263,0.001824074932869199,0.0,0.008287578494754949,0.0068337008005682175,0.0,0.0007196339814460069,0.0,0.00547575819809299,0.0,0.000957748873553388,0.002175622510107996,0.02272365984861978,0.0,0.007788347576942996,0.02912327015261117,0.016896786765579916,0.0,0.009921593221048993,0.009900176365719734,0.09412196242471091,0.0,0.0,0.0,0.0,0.0007914164491394206,0.007603341136018466,0.012244844627120359,0.006550170247805159,0.02233772617779969,0.04645308278194972,0.02500846034281888,0.01688917712154641,0.0,0.001603213602261899,0.01672070872733063,0.0558204899209709,0.04239956735094398,0.05407337448134985,0.06949946107694918,0.0,0.023739936228408993,0.01575117806804862,0.08513146616889465,0.001636908803400757,0.03366189553031912,0.004392308594373528,0.0,0.0,0.006349610877016,0.0,0.0,0.0,0.0,0.0,0.004088728480093198,0.06698627916457774,0.014102616157034356,0.003187395209085303,0.0006460189128312083,0.002462105241746169,0.023635922677762856,0.03706954353580564,0.0747328654698366,0.07910457714168899,0.009416886068136007,0.17800987265697085,0.0006364025160077962,0.0,0.0,0.007891011988456835,0.0,0.41323979422424173,0.0,2,0,0,9,19,3,46,0,0,0,30,35,82,31,0,98,36,1,30,22,0,2,393,1629,19,0,0,0,1
benreport1412.json,0.0,0.0,0.0,0.0,0.0,0.011003016913147812,0.0,0.0,0.02656899133635527,0.0,0.0,0.0,0.0,0.0,0.0,0.06427115415889795,0.0,0.0,0.0,0.0,0.03337335419935453,0.0,0.0,0.0,0.1463640678770282,0.11853998613950131,0.9341534380047476,0.007777303472894513,0.0,0.04312156458637531,0.013801657287713693,0.0,0.0138073567758492,0.0,0.08707790960901449,0.0,0.020417756711153996,0.0,0.02853108470309944,0.0,0.019157975186841182,0.0,0.0,0.0,0.008603933045741809,0.003896432844806478,0.0,0.0,0.0,0.0,0.0,0.016196929073433137,0.014962313315565244,0.01821220175278569,0.0,0.0,0.0,0.0,0.006085380834894101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014546572941830972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008441651867781194,0.018501319155699154,0.08154053119993417,0.0,0.0,0.03727347081254652,0.013171109571055701,0.012414480042598305,0.01236456940694485,0.015376883841790158,0.2529934079420199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,15,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,34,71,2,0,0,0,1
benreport1413.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025883043224112823,0.0151396761604993,0.41202913649163414,0.013409559993370228,0.0,0.09913310945441474,0.0,0.0,0.0,0.0,0.013055563952645807,0.0,0.0,0.0,0.08608784051402868,0.0,0.05285122660105399,0.21409769482456462,0.18632332894775502,0.0,0.0,0.026872784468123516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06280264435263205,0.11006427650779033,0.07778569275947753,0.3902818365419587,0.17265721152663677,0.0,0.0,0.0,0.0,0.0,0.3091214580794142,0.47968489773563283,0.3918337316335052,0.0,0.12540538198184836,0.06616782284346187,0.1553804819066871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,17,0,0,0,0,1
benreport1417.json,0.0,0.0,0.0,0.0,0.0,0.12560140105303447,0.07969673571170738,0.0,0.035681150133678445,0.0,0.0,0.0,0.0,0.0,0.0,0.647352962644409,0.0,0.0,0.08298231092669676,0.0,0.5294262332048734,0.0,0.0,0.0,0.0,0.0,0.5008405835253892,0.018278092545638672,0.0,0.03619414359127863,0.021624287481063723,0.0,0.012361838501416516,0.0,0.025422247398758254,0.0,0.005484054952486923,0.03363546653308978,0.02394760455619445,0.0,0.030874123006556252,0.0,0.0,0.0,0.008666067414605455,0.0026163809450134687,0.0,0.0,0.0,0.0,0.0,0.016313897204188764,0.020093820687475752,0.014674978739974967,0.0,0.0,0.0,0.0,0.0,0.0,0.003934275348979268,0.0,0.0,0.0,0.0,0.0,0.0,0.012209685684363869,0.0,0.003361802988363745,0.03280519901698049,0.05256749541194373,0.04882115073621465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668409535336682,0.003105821454173434,0.054752924168100195,0.0,0.0,0.005561873452104226,0.0,0.008336088499253326,0.008302574451590149,0.0,0.005758653812283515,0.0,0.0,0.0,0.057506667598407744,0.0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,24,14,0,0,0,0,1
benreport1420.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07126258759027707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036670273414966655,0.0,0.0,0.5486196338612251,0.5834584104864167,0.07217695666999334,0.0,0.0,0.023877676549878244,0.0,0.0,0.03058215556553948,0.0,0.07547101910629568,0.0,0.05426837494041175,0.0,0.5687459783272645,0.0,0.0,0.0,0.0,0.0,0.0,0.02589083139047526,0.0,0.0,0.0,0.0,0.0,0.053812291445327315,0.0,0.048406228323343424,0.0,0.0,0.0,0.0,0.0,0.0,0.03893227394820408,0.0,0.0,0.0,0.0,0.0,0.0,0.048329187534720736,0.0,0.0,0.0,0.0,0.043919799162044554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406476259139598,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1
benreport1422.json,0.0010622997636482996,0.0,0.0,0.0,0.0,0.012881800996509133,0.005912943027345856,0.0,0.002647292966349458,0.008325182157549404,0.010440589034189061,0.0,0.0,0.0,0.0,0.1981199700857734,0.30633281086655717,0.2726790542933116,0.004679099476634948,0.24411982941311028,0.6440630582703669,0.02749364306077881,0.0,0.0,0.00523509827115498,0.0024059729262058513,0.009199529778389656,0.0021310256543372367,0.0,0.006623871991328069,0.0011459797187123961,0.0,0.003668649468231044,0.0,0.0009430768974008745,0.0,0.0006103180551244128,0.001109118881343159,0.027894905303803317,0.0015809409626192843,0.006871935044519682,0.031858892993581994,0.031917491581210475,0.0,0.011144672558531566,0.005823517611183169,0.15869795521318875,0.0,0.0,0.0,0.0014835983286173042,0.0012103776128458755,0.006211756764864067,0.003084880268339579,0.01550359675930171,0.029218272630006144,0.05195429785013785,0.03991040827062637,0.01182358866084324,0.0,0.003794645981426917,0.02841371250873415,0.028869359468963032,0.04689212537981756,0.08932087945267403,0.08591204760234644,0.0,0.02409624007834367,0.017684795357357622,0.19654483583461752,0.0,0.02665097198377166,0.0013171598343954625,0.0,0.0,0.0036784003408851093,0.0,0.0,0.0,0.0,0.0,0.0024922275021918806,0.09168132358066691,0.0343341195470293,0.0040622858426434365,0.0002744470339703319,0.0005229858348563507,0.059009278099151984,0.047682008901170504,0.07689764765020116,0.08151643753801929,0.031919349706239095,0.4411377182419366,0.0,0.0,0.0,0.002742810709235998,0.0,0.0,0.0,0,0,0,18,15,0,29,0,0,0,7,1,16,5,0,98,42,0,6,29,8,0,454,2585,9,0,0,0,1
benreport1423.json,0.0,0.0,0.0,0.0,0.0,0.029149600267870578,0.04784843999101757,0.0,0.01836197131612616,0.0,0.0,0.0,0.04447114124657381,0.0,0.0,0.029612091132346283,0.06639889263555618,0.19310955430857146,0.05010572997789225,0.1836284023998032,0.9514107365579284,0.0,0.0,0.0,0.001729110876548867,0.0,0.020018555432222956,0.0008958226369869135,0.0,0.009933847594709175,0.007418754626674808,0.0,0.04665142901128653,0.0,0.030526090390866446,0.0,0.009407213552661279,0.0,0.011502157615897072,0.0,0.006178750019316415,0.0,0.01778184007237914,0.0,0.0,0.0008976151587866176,0.0,0.0,0.0,0.0,0.0,0.011193783884778347,0.022978965252739625,0.0033564132157381126,0.003676409608816883,0.0,0.0,0.01794228512605904,0.0,0.0,0.0,0.014598610191812068,0.001589219560972059,0.0,0.06587077444216852,0.0,0.0,0.015079820968232426,0.0,0.011533509021156376,0.0032156134254046256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008381293048972482,0.0029170352666874092,0.0,0.0025045820036183803,0.0,0.0,0.0,0.016182442529576527,0.0057198088192604935,0.0018989377162132997,0.0023615658357342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,53,5,0,15,2,0,0,0,0,0,22,28,0,0,0,0,1
benreport1424.json,0.008240344668643363,0.0,0.0,0.0,0.0,0.019134606244466043,0.09746774565410227,0.0,0.05133816091297064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596456770685736,0.0,0.9672892394004563,0.006398111986000957,0.0,0.0,0.01740389063886743,0.005089997839970568,0.10494337069647582,0.004508328360370899,0.0,0.05832540857385272,0.021334696337765253,0.0,0.021343506645550535,0.0,0.039503825876243744,0.0,0.014202858657661226,0.0,0.07855944147547382,0.0,0.048863973216141214,0.0,0.0,0.0,0.014962520941624164,0.004517349428306143,0.0,0.0,0.0,0.0,0.0,0.014083494674054033,0.0,0.0548974650347386,0.0,0.0,0.0,0.0,0.0070551175217032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05059393212705871,0.0,0.005804368372467515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957374488807587,0.005362399843635572,0.09453443358860104,0.0,0.0,0.009602931066693271,0.0,0.038380776508030075,0.03344816309043103,0.0,0.014914027460132345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,1,3,0,0,1,10,0,0,27,19,0,0,0,0,1
benreport1428.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13972256454173748,0.0,0.0,0.0,0.024171159419235203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598355898034117,0.0,0.0,0.0,0.3129581631710606,0.2968500035834704,0.8323641716081162,0.017528459173037043,0.0,0.03239574345890221,0.13479321518501922,0.0,0.01037299068914755,0.0,0.017065729213939014,0.0,0.009203493631534164,0.0,0.17683396007243468,0.0,0.017271270798212668,0.0,0.0,0.0,0.0,0.00878176662113096,0.0,0.0,0.0,0.0,0.0,0.009126145423723142,0.0,0.03283727692894131,0.0,0.0,0.0,0.0,0.013715209891009241,0.0,0.1452574282206038,0.0,0.0,0.0,0.0,0.0,0.0,0.02458876114393086,0.0,0.011283742654638189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024831690704196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,1
benreport1435.json,0.0006551154347249925,0.0,0.0,0.0,0.0,0.15972808434369293,0.06700416340091798,0.0,0.026529319976263337,0.0,0.0,0.0,0.017792797515716073,0.0,0.0,0.024435936968430803,0.029517820591454108,0.0712028545584542,0.0628752558492385,0.06805575939327306,0.5506071328520505,0.0005086561404497979,0.0,0.0,0.001729532841201068,0.0,0.014016408471026474,0.0003584164998493485,0.0,0.007617808385679783,0.016113227002827215,0.0,0.017816710655630216,0.0,0.0034895474107876218,0.0,0.0,0.0015389742864473659,0.0049306990937620235,0.0,0.00247210314177385,0.0017167486429705363,0.008537366147914551,0.1276758047214615,0.0,0.00035913368354490067,0.0,0.0,0.0,0.0,0.0,0.0,0.0018387658351096234,0.0016786161500662719,0.001470922713492346,0.0013860596843342926,0.010431621162611126,0.016408378224284082,0.0,0.17339779146432244,0.0,0.008761303663658272,0.01335270205214175,0.0016524663163881308,0.04986031835720188,0.0036963885471460174,0.0,0.011731611874699406,0.0,0.004153076498962961,0.0019298388897805946,0.0006012999972984895,0.21078834199813645,0.1808212264609366,0.6656164851928488,0.0,0.19898213344650498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20072216218152347,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,54,22,0,23,4,0,0,9,0,0,0,28,0,0,0,0,1
benreport1438.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384932383354112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718222038162788,0.5469100620717215,0.32802777489134166,0.004003395394878677,0.0,0.03699497169053481,0.0,0.0,0.01421477475439419,0.0,0.1442152935191063,0.011208305335057308,0.008408091928115589,0.011459893864242222,0.10280536108248339,0.0,0.01183396531800583,0.0191755223722158,0.015893265858445083,0.0,0.017715623957951437,0.03610265492544055,0.0,0.0,0.0,0.0,0.0,0.004168714226579228,0.0,0.026249432810365927,0.016429726923545288,0.015481834568506924,0.008322700413997587,0.017182146813170915,0.0,0.0,0.04222390979655474,0.0,0.0,0.018457509751925557,0.007956049894159774,0.02064372719105659,0.0,0.037439508005284935,0.0,0.0051542788712497815,0.007185223641073822,0.04701427386283864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009363915525801583,0.11732502131639144,0.00952362167237643,0.016789314612165204,0.0,0.0,0.025582207153101704,0.08135852163050404,0.18319143761839354,0.14002356069949748,0.04221497158536096,0.3708223612501299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,22,0,0,0,0,3,31,7,0,9,1,0,0,0,1,0,63,130,0,0,0,0,1
benreport144.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06856334981538559,0.0,0.0,0.0,0.08224144984534251,0.07215779691248664,0.8727946779722358,0.0852157643205937,0.0,0.09843378175499914,0.0,0.0,0.0,0.0,0.020741543000127347,0.0,0.0,0.0,0.35169136361166325,0.0,0.08396542601540237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08197088937276335,0.17959566936793298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793098344148583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04810519794165776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1
benreport1444.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522782322776936,0.0,0.0,0.0,0.0,0.0550792209455753,0.0,0.0,0.0,0.9858016191013156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10598150296108781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10581282841546943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
benreport1446.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024373523807882744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011480858919743294,0.0075939872038197,0.0,0.0,0.015492647256418735,0.006041372603164783,0.10462905891430035,0.032105897446793076,0.0,0.0939509938846425,0.012661189061777711,0.0,0.0,0.0,0.020838893922491636,0.0,0.011238349390145968,0.0,0.16194843286422764,0.0,0.04217975986359951,0.0,0.0,0.0,0.04143807577992422,0.0268084505466594,0.0,0.0,0.0,0.0,0.0,0.011143899801882715,0.02058890541992012,0.050121834968731564,0.0,0.0,0.0,0.0,0.008373794065887463,0.0,0.0,0.03633388202302221,0.6360192139360897,0.0,0.0,0.0,0.0,0.050042063711458355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03128978466174897,0.15681793123014057,0.08274096272222606,0.0,0.0,0.014445330976685735,0.11397821075840803,0.29602725755507436,0.19360684633647368,0.2155141810610745,0.0634781267564484,0.5605512336586848,0.0,0.0,0.0,0.008417650655701867,0.0,0.0,0.0,1,0,0,1,3,0,18,0,0,0,0,1,2,1,0,10,3,0,0,8,0,0,67,148,0,0,0,0,1
