,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerykey ntopenkeyex,ntclose process32nextw ntopenprocess,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntopenprocess ntreadvirtualmemory ntreadvirtualmemory,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntquerykey ntopenkeyex ntopenkeyex,ntquerykey ntopenkeyex ntqueryvaluekey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntclose process32nextw,ntreadvirtualmemory ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenprocess ntreadvirtualmemory,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer ntreadfile setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport137.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11815775973485676,0.0,0.0,0.0,0.0,0.0,0.0,0.1359956436207693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13549909323400225,0.0,0.0,0.14371424918680148,0.0,0.0,0.0,0.0,0.0,0.0,0.13342305199962992,0.0,0.11668835775463375,0.0,0.0,0.0,0.0,0.0,0.0,0.17314534138310497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505127087845307,0.0,0.0,0.0,0.10313819254813175,0.0,0.09147972750518547,0.09928395189331306,0.24516686889531214,0.44593295047219966,0.1697273893681402,0.0,0.5434573251446327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,12,6,0,0,0,0,2,0,0
benreport1370.json,0.0,0.0,0.013337243403047075,0.020470092764127368,0.03927360720002702,0.005186618411155926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762645630946646,0.12129207009375251,0.12635392493459224,0.060082033807918774,0.018196918778544947,0.07234378353256096,0.07224294851381911,0.0768151779024338,0.30312302580640954,0.012569282017574564,0.0,0.0,0.0,0.01073917177899331,0.0,0.010265213663650723,0.018600203194442458,0.002988987756483683,0.00556668474674499,0.0,0.0,0.0,0.0,0.006212681477562932,0.005186618411155926,0.0,0.14715564178312057,0.04830960037034588,0.0020484120959646367,0.007550192103885748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011433998649648088,0.009124174171843743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012906974734222675,0.0007388459943149536,0.042242654805926566,0.0,0.0,0.0,0.0,0.0,0.20280992149436122,0.0,0.0,0.0,0.0,0.032995558283205266,0.08968029947196052,0.053733964117896466,0.03964512482318477,0.18361276343289476,0.0,0.061127172254821296,0.06908958084291851,0.10426446235497995,0.14987329216306128,0.08610587582801103,0.03885321297054727,0.08081811422088045,0.04332484514668029,0.03899977037190374,0.051528093632100286,0.7300470114052181,0.0,0.0,0.0,0.0,0.04204004526231605,0.0,0.0,1,0,0,16,11,1,39,0,0,2,68,6,69,17,2,77,37,2,66,74,3,1,526,2042,11,0,0,0,2,1,0
benreport1371.json,0.0,0.0,0.11618802248563123,0.010949852838225728,0.024878155671432867,0.0317797611642934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838353063898995,0.04221206005962937,0.07603783294716833,0.01652865663647137,0.0,0.03590545753562001,0.029185803397645527,0.06339590820499749,0.8806962234413056,0.0,0.0,0.0,0.0,0.004923936814526544,0.0,0.004118297615884464,0.19235917207037556,0.0,0.010719822626778753,0.0,0.0,0.0,0.0,0.036556132677732577,0.0317797611642934,0.0,0.013537220426359653,0.07890962872459893,0.023667890675643746,0.07600184474818526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005242516652762454,0.04229939267471108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26097850048736776,0.0,0.006257470696105372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028783047337045377,0.0533805033917257,0.02385782143321188,0.0,0.0,0.020121919729274074,0.013484444931475843,0.0133855438628337,0.048424925360943366,0.1395077950763612,0.07395003529245109,0.057948190050737376,0.0,0.07068448265171376,0.011275930116605996,0.15835709640241732,0.0,0.0,0.0,0.0,0.006041563563219458,0.0,0.0,1,0,0,17,4,0,24,0,0,0,33,0,12,1,0,10,9,0,35,11,0,0,88,125,0,0,0,0,2,1,0
benreport1372.json,0.0,0.0,0.1197791205370555,0.03431639245887479,0.054576988056448145,0.024899119021856903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568410823619733,0.033072718896433935,0.06499076427671376,0.043166780133567874,0.004428233282921651,0.028131560086049792,0.060978078787492514,0.04967004804518468,0.9000215430875531,0.0,0.0,0.0,0.0,0.0038578543170031815,0.0,0.0032266442147006846,0.13512061132099262,0.0,0.0055992478587756885,0.0,0.0,0.0,0.0,0.026037597662923958,0.024899119021856903,0.0,0.010606274253557181,0.03579335735704634,0.018543551157687053,0.1449831986314474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041074583737861,0.03569046181119029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029210570805861463,0.0,0.0049026645238972695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037585373793497946,0.061126040636591626,0.02616930395906401,0.0,0.0,0.03153063811255899,0.010564925191122254,0.017479062019480778,0.04173447910286779,0.1342864639752431,0.11247001583555413,0.06161675080967014,0.0,0.11076114370052928,0.01766915267890472,0.2274638140494994,0.0,0.0,0.0,0.0,0.004733503485474035,0.0,0.0,1,0,0,7,8,2,23,0,0,1,9,1,4,1,0,15,9,0,11,17,0,2,104,135,30,0,0,0,2,1,0
benreport1373.json,0.0,0.0,0.05013520945710299,0.007921103622539945,0.14877365043708854,0.013136812234624031,0.0,0.0,0.0,0.004403661601270339,0.0,0.0,0.0,0.10107718020701456,0.21714579521714406,0.24335824191273178,0.00797120009392972,0.1662697055887534,0.18701238715123758,0.1829789613711225,0.18683901158525895,0.6730011176474693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027190674449576808,0.0,0.00344653341602846,0.0,0.0,0.0,0.0,0.004808116340718344,0.013136812234624031,0.0,0.08487093878207443,0.010014575765301776,0.0019023676729674247,0.01434250336270394,0.0,0.1269830133789603,0.14197934831139267,0.0,0.0,0.0,0.0,0.0,0.0,0.021968730866765297,0.10851457770936464,0.14272726017580875,0.13685230909641108,0.0,0.0,0.0,0.256096579578969,0.10749016207776733,0.1873461188077031,0.2516411330928034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001980274822591991,0.0,0.0,0.0,0.0024260266875245273,0.0,0.002151795128574527,0.002335366860570816,0.0,0.0,0.001996172155231518,0.0,0.002130542756532363,0.0,0.05303483122441211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,20,0,0,0,0,1,2,4,0,11,1,0,0,6,0,0,150,233,0,0,0,0,2,0,0
benreport1374.json,0.0,0.0,0.012155772316028437,0.01832945119787375,0.03487740594513904,0.005224761505129155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477067327526949,0.11850382537401316,0.12366715025908946,0.05533612362843494,0.015965484430169756,0.06836802747915233,0.06717621501934505,0.07516922748815777,0.2973400758434474,0.012661718219193166,0.0,0.0,0.0,0.011848449016643111,0.0,0.01163329361399693,0.017349066302664067,0.0025808307232299656,0.005607622900004488,0.0,0.0,0.0,0.0,0.0062583703782375455,0.005224761505129155,0.0,0.1482378442950986,0.049968399168310564,0.0024761716750051183,0.008297146078671195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013163526655635898,0.009531692161140987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006274764388299999,0.0013001894373797205,0.0007442795677839952,0.04255331300828737,0.0,0.0,0.0,0.0,0.0,0.20514215966997812,0.0,0.0,0.0,0.0,0.040688156174048626,0.10288701783201099,0.056706708629643984,0.04093509744935208,0.18496307655314304,0.0,0.0657870830717257,0.07241920233776968,0.11250012531440483,0.1702273875715958,0.0925773194294728,0.039594048767602454,0.08747509169145194,0.04364346192331667,0.03974877502149629,0.05249689091559185,0.7372567167035455,0.0,0.0,0.0,0.0,0.04234921344666334,0.0,0.0,1,0,0,16,11,1,39,0,0,2,68,6,69,17,2,77,37,2,66,74,3,1,553,2061,12,0,0,0,2,1,0
benreport1375.json,0.0,0.0,0.1162865116720834,0.010959134708032413,0.024899244155943502,0.03180669993780685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839063711257102,0.04224784198761817,0.07610228799293245,0.016542667494995746,0.0,0.035935893541210115,0.029210543349071607,0.06344964706111994,0.8899591190629402,0.0,0.0,0.0,0.0,0.00492811069166663,0.0,0.00412178857625266,0.19252222931120405,0.0,0.010728909506706963,0.0,0.0,0.0,0.0,0.03658712024159883,0.03180669993780685,0.0,0.013548695531952235,0.07066320041206431,0.027635945462924756,0.07606626928780627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005246960580708266,0.04233524863200193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301045190480121,0.0,0.0062627749708913895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028807445883945425,0.053425752482285864,0.023878045010248566,0.0,0.0,0.02013897649176641,0.01349587530082587,0.013396890396642151,0.04846597375303039,0.13962605175159215,0.0740127205732421,0.053854645961634466,0.0,0.07074439981909666,0.011285488392579007,0.15849133107876298,0.0,0.0,0.0,0.0,0.006046684819847388,0.0,0.0,1,0,0,17,4,0,24,0,0,0,33,0,12,1,0,10,9,0,35,11,0,0,88,125,0,0,0,0,2,1,0
benreport1376.json,0.0,0.0,0.10806038966716439,0.00967468997426953,0.026377170193099517,0.02807885560320362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407228299806075,0.037296263272733915,0.07329039569897186,0.019471753762238902,0.0,0.03172409485073138,0.030084806098266116,0.056013150731985845,0.8871489972712745,0.0,0.0,0.0,0.0,0.008701041527633097,0.0,0.007277404225262917,0.15823678113662698,0.032693269672426827,0.04735723941932401,0.0,0.0,0.0,0.0,0.05578917448205993,0.02807885560320362,0.0,0.01196074620118822,0.09173713699196002,0.010455825663354797,0.19853358502569735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00463200045240429,0.043123183368528675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21960600266618616,0.0,0.005528758231028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025431123469396317,0.04716408782979326,0.02107946373690337,0.0,0.0,0.017778625698809686,0.011914116665724778,0.011826733100724126,0.04278561062106314,0.12326144344570199,0.06533819911653554,0.05119984547680704,0.0,0.06245293573806351,0.009962793990149058,0.13991565325613534,0.0,0.0,0.0,0.0,0.005337994518971311,0.0,0.0,1,0,0,17,18,15,32,0,0,0,33,32,27,1,0,10,9,0,35,11,0,0,88,126,0,0,0,0,2,1,0
benreport1377.json,0.0,0.0,0.035923998273216615,0.026315099640122484,0.05314499798132565,0.00889013266704528,0.0,0.0,0.0,0.0,0.018749196153042144,0.0,0.0,0.012792137946518485,0.006262075062860515,0.008613864856334393,0.02451993302379001,0.031190461539401793,0.006391803762340541,0.04935807638434587,0.008777679639672669,0.9906642715379089,0.0,0.0,0.0,0.0,0.0,0.0,0.0007331295018183327,0.02243527875976017,0.002195691372532194,0.0025444229484981374,0.0,0.0,0.0,0.0,0.005324428960768687,0.009698326545867579,0.0,0.01927890908884801,0.0029573270670411773,0.0007022168914812206,0.00294123191575461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240420018180282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000853981552702397,0.021198263116439985,0.0008494224737104121,0.0,0.0038915118462309922,0.01164168223831601,0.0024004686686021595,0.001588575024443145,0.006896391609683865,0.020577442466788345,0.018585047428950157,0.016210540246130986,0.0,0.016515296065692613,0.0010036570690083906,0.026624221278835184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,0,0,1,1,2,2,0,3,0,0,0,7,1,0,56,74,1,0,0,0,2,0,0
benreport1378.json,0.0,0.0,0.0,0.0024856821040811754,0.022025211687290693,0.0015458991243038867,0.04001726533503167,0.0,0.0,0.0,0.0027587026668008585,0.0,0.0,0.02854667416936287,0.0007985325146739767,0.000784592863244511,0.0025014026284354883,0.014113253030277863,0.0,0.019323943279344856,0.0,0.15308137632861588,0.0019623691819935563,0.0,0.0,0.0,0.0,0.0,0.0,0.08432187040690643,0.005599840102699654,0.006489236986342557,0.0,0.0,0.0,0.0,0.006035244234631819,0.0015458991243038867,0.0,0.000512171671009975,0.0009427872533673625,0.0008954587969197782,0.002250374798465621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005950413223193012,0.005170423570413801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006217213361767583,0.06316126481288345,0.011651628490424283,0.05686661609776823,0.09448778430230781,0.0,0.052529655864997776,0.07040414247855602,0.07090063256972334,0.010443110380799812,0.025335283293712256,0.00789981196850289,0.023960138473859617,0.07241519924954667,0.008022900223381944,0.06655229352458919,0.9621084995989113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,0,26,0,0,0,2,1,7,3,0,28,15,0,0,7,0,0,310,2235,0,0,0,0,2,0,0
benreport1379.json,0.0,0.0,0.0,0.0037972259028173044,0.03968571096046706,0.23458325585517245,0.0,0.0,0.0,0.0,0.0056190704930171005,0.0,0.0,0.08721804804984054,0.02927687344073511,0.10068029714710051,0.0038212411951131517,0.03723993316253195,0.029883389759715953,0.03205030416960655,0.09038130230842342,0.9029534527398854,0.0019985283118120964,0.0,0.0,0.0,0.0,0.0,0.0,0.06325658575789252,0.0,0.002478303514114143,0.0,0.0,0.0,0.0,0.005762298027759066,0.23458325585517245,0.0,0.0015648272421120405,0.00864143368966127,0.005471752535027076,0.004583681590793299,0.0,0.004058215543335022,0.08750852988737584,0.0,0.0,0.0,0.0,0.0029055573514954517,0.0,0.004513452988072789,0.005573551881332503,0.05526289293512688,0.0,0.0,0.0,0.0,0.005497066238551231,0.0055209355988819755,0.1669297425118175,0.004159722643015918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,1,0,3,1,0,2,1,0,1,9,0,0,0,28,0,0,0,0,2,0,0
benreport138.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07091712663682195,0.0,0.0,0.0,0.0,0.0,0.0,0.07106140419426345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13915121430380875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878022283231038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18603115616470506,0.08850709070595078,0.0,0.18892973785965464,0.0,0.9405919435259179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,18,0,0,0,0,2,0,0
benreport1380.json,0.0,0.0,0.01598276228806846,0.0018170706160065683,0.010527418414942182,0.000753383513113186,0.0,0.0,0.0,0.18524230479550352,0.011763807481451267,0.0,0.0,0.019625898258915624,0.13630309243933236,0.13822532375818408,0.013257078511427715,0.003048203964190235,0.13078517347173446,0.01493329531494556,0.1355939244769887,0.8696447559890431,0.023908684679232878,0.0,0.0,0.0005634042470231477,0.001021376843247937,0.0,0.0010251148161100928,0.012658325660983146,0.000511695808176968,0.0019271398353637409,0.0,0.0,0.0,0.0,0.00206805626559085,0.000753383513113186,0.0,0.0020592281318611004,0.0034459575752399363,0.00016364842723210767,0.005757701156165285,0.0011544607421429636,0.006068627800547849,0.006979181749072322,0.0,0.023729526170539465,0.0,0.0007777073414264662,0.0003475960491715227,0.0010874601586430234,0.0020248160296612726,0.011335125915759853,0.00708340736373163,0.00257523917193198,0.0,0.0,0.0,0.01282362946944999,0.010897879580687771,0.005605627432471471,0.001492900997756045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022724377535170034,0.023682961805622463,0.003407005541668175,0.02118107942348963,0.07334447012573446,0.0,0.02086954364700809,0.031886838438563,0.033504016456579126,0.0032143448959790497,0.01190601590693563,0.003248370074842278,0.007727301995747866,0.026213791425265608,0.003298983457199713,0.0238575632219127,0.35001540874411746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,10,0,38,0,0,0,1,1,6,3,0,29,14,3,1,29,16,1,312,2288,13,0,0,0,3,1,0
benreport1381.json,0.0,0.0,0.0,0.0,0.0,0.002421691585403508,0.0,0.0,0.0,0.03247153131001914,0.0,0.0,0.0,0.11073304652099589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003025943181213655,0.0,0.0,0.0,0.0,0.0,0.0,0.0007322556266456172,0.03420250288423463,0.0007310247179732907,0.0006353475122686034,0.0,0.0,0.0,0.0,0.0005908980390879411,0.002421691585403508,0.0,0.0008023303761980091,0.014030559473709785,0.0014027597269987817,0.001762635616959256,0.0,0.0,0.0,0.0,0.9926138745913706,0.0,0.0,0.0,0.0,0.0011570863340111725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007301032836593172,0.0008484099797252689,0.0,0.0,0.0,0.0007992024532322493,0.0,0.0,0.0014174423849528958,0.0,0.00073596443718666,0.0,0.0,0.0,0.0007821319340833512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,23,11,0,0,0,0,2,0,0
benreport1382.json,0.0,0.0,0.06187784701360073,0.01384987107615841,0.028320318855170827,0.005742354994685141,0.0,0.0,0.0,0.0,0.025618505419440742,0.0,0.0,0.01136128953007746,0.004449310859259409,0.0,0.01393746362679043,0.003574411857954928,0.004541485307115743,0.018457764697091344,0.0,0.20987361533420773,0.0,0.0,0.0,0.7686826394178213,0.034254103769002,0.0,0.03385856387237088,0.5495328382310682,0.002600126786867107,0.00451963947320132,0.0,0.0,0.0,0.0,0.012610324509951287,0.005742354994685141,0.0,0.002853748514623863,0.042024623792220994,0.004989370471384232,0.006269385932459321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008231106548958674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22869878982547714,0.0,0.0,0.0,0.0,0.0,0.0,0.002596849406522509,0.0030176455874774536,0.0,0.0,0.0,0.002842623040901063,0.0,0.0,0.0075623911681974324,0.0,0.005235393004537299,0.0,0.0,0.0,0.002781906196431244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,6,0,11,0,0,0,3,0,5,3,0,3,1,0,3,0,0,0,24,10,0,0,0,0,2,0,0
benreport1383.json,0.0,0.0,0.567253784083146,0.005957355838393664,0.09203909780941914,0.02470005089982779,0.0,0.0,0.0,0.034775315941816945,0.0,0.0,0.0,0.0,0.0,0.0,0.004496274542171935,0.06149961464252919,0.0,0.07145447384277898,0.0,0.6434959882251875,0.0,0.0,0.0,0.0,0.0,0.0,0.0022405930662906916,0.4799674673208235,0.015657786684642704,0.017496618134239552,0.0,0.0,0.0,0.0,0.0171765692339385,0.02470005089982779,0.11316372505349691,0.001227505677230989,0.0011297742255515237,0.0,0.00449450187207558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005310767557283335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003914912319677643,0.0011170036087922242,0.001298004036276422,0.0,0.001982208790858768,0.0,0.008559041317540584,0.007282513204464945,0.0,0.004337162411630078,0.0,0.006755824421114394,0.0,0.0,0.0,0.0011966035662022958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,1,0,2,0,0,2,1,0,1,0,1,0,37,22,0,0,0,0,2,0,0
benreport1385.json,0.0,0.0,0.1795388699207527,0.025599631059884102,0.0768287000653156,0.01925325487113111,0.0,0.0,0.0,0.0,0.021143385986656524,0.0,0.0,0.01627893139183203,0.01759543860181621,0.024804926802031065,0.022766006926754814,0.06637550816840905,0.015617352773731417,0.0735228217278586,0.021446859848114373,0.5736730362627508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008655319646253951,0.0,0.00038855572180577206,0.0,0.0,0.0,0.0,0.0021682321217088314,0.01925325487113111,0.0,0.014720293340120143,0.0009032196112114044,0.0,0.0014372861910540724,0.0,0.0012725179629562665,0.008384349701989953,0.20612179983327727,0.0,0.0,0.0,0.0,0.0005700681568194023,0.0017690811210465296,0.0017476757483008813,0.01732855812953857,0.0,0.18779456161487457,0.0,0.0,0.0017236924597574049,0.001731177076939711,0.027549196338772737,0.002608694253732834,0.0,0.0,0.2361104795189518,0.22495705994960769,0.19642070080241275,0.5401569744979353,0.0,0.22543413651939445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22796374753201917,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,54,22,0,23,4,0,0,9,0,0,0,28,0,0,0,0,2,0,0
