,cryptdecrypt cryptdecrypt,crypthashdata crypthashdata,drawtextexw drawtextexw,drawtextexw getsystemmetrics,findresourceexw loadresource,getasynckeystate getasynckeystate,getasynckeystate getkeystate,getcursorpos getcursorpos,getfileattributesw getfileattributesw,getfileattributesw setfileattributesw,getforegroundwindow getforegroundwindow,getkeystate getasynckeystate,getkeystate getkeystate,getkeystate getsystemmetrics,getsystemmetrics drawtextexw,getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile,isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntprotectvirtualmemory,ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress recv,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadstringa loadstringa,loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose ntclose,ntclose ntcreatefile,ntclose ntdeviceiocontrolfile,ntclose ntopenkey,ntclose ntopenkeyex,ntclose ntopenprocess,ntclose ntquerykey,ntclose process32nextw,ntclose regopenkeyexw,ntcreatesection ntmapviewofsection,ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress,ntdeviceiocontrolfile ntclose,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntqueryvaluekey,ntopenkeyex ntclose,ntopenkeyex ntopenkeyex,ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey,ntopenmutant ntclose,ntopenprocess ntclose,ntopenprocess ntreadvirtualmemory,ntprotectvirtualmemory ldrgetprocedureaddress,ntprotectvirtualmemory ntprotectvirtualmemory,ntquerydirectoryfile ntclose,ntquerydirectoryfile ntquerydirectoryfile,ntquerykey ntclose,ntquerykey ntopenkeyex,ntquerykey ntquerykey,ntqueryvaluekey getfileattributesw,ntqueryvaluekey ntclose,ntqueryvaluekey ntquerykey,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntreadfile ntwritefile,ntreadfile setfilepointer,ntreadvirtualmemory ntclose,ntreadvirtualmemory ntreadvirtualmemory,process32nextw ldrgetdllhandle,process32nextw ntopenprocess,process32nextw process32nextw,readprocessmemory readprocessmemory,recv getsystemtimeasfiletime,recv ntdeviceiocontrolfile,recv select,regclosekey regclosekey,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa,select recv,sendto sendto,setfilepointer ntreadfile,setfilepointerex ntreadfile,thread32next thread32next,timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1033.json,0.0,0.0,0.0344660969642511,0.11145884255300513,0.048414534364192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09820245851958147,0.0,0.9531827085039996,0.0,0.0,0.0,0.009031130336868497,0.12123028935657344,0.12065422732559798,0.07673063985376105,0.007866236975768251,0.0,0.0,0.0,0.028982422848640874,0.020367702063769505,0.0,0.018982267761108312,0.0419451007287486,0.01720487286051473,0.00554767200206692,0.1438564760635361,0.004868434598614211,0.0,0.035398066390957134,0.0,0.0,0.0,0.0,0.022390020718102827,0.007921005425973262,0.0,0.0,0.0,0.02134675405406615,0.02034997397761648,0.021851907606346133,0.0,0.0,0.0,0.0,0.005675843353909914,0.00599784685201798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018187744609903037,0.0,0.005252922867040084,0.013078569978594256,0.0,0.006450723225784632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008811747138151195,0.009766095014251821,0.0,0.0,0.0,0.02183813586955616,0.0,0.012967865091371527,0.01721910638286363,0.0,0.018001973914710735,0.0,0.0,0.0,0.029946457212826506,0.0,0.0,0.0,0,0,0,4,31,0,9,0,0,0,29,0,0,0,0,6,2,0,29,0,0,0,26,30,0,0,0,0,2,0,1
benreport1034.json,0.0,0.0035211877772723774,0.0,0.0,0.0009152981762650973,0.0,0.0,0.0,0.00428822879733751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11545193970918934,0.0,0.0,0.002561062675342561,0.018621786757503603,0.0,0.084274501729922,0.011153601577311042,0.0,0.0,0.0,0.05342273791815474,0.0,0.0,0.14982745851247647,0.007209006120404508,0.0008131643192952565,0.0020976238365991093,0.1794982384180366,0.07823392216227253,0.5984936911061662,0.008922881261848833,0.0,0.0,0.0,0.0,0.09481768583267214,0.008985006567707302,0.0,0.010066651541452807,0.652151823148804,0.0008071396456233336,0.011541757643669994,0.013082132511468338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020922071298269426,0.009717242378587228,0.0,0.0,0.0,0.0,0.0,0.0,0.013066199401414038,0.0,0.0,0.009890245899724297,0.00859579299152349,0.004878150978164524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200176170146863,0.021656696792671216,0.007385293753759751,0.0,0.036481204502568094,0.19887634831988293,0.02642301524952683,0.025080460726816658,0.15772167324294634,0.10010195676585928,0.07917005222293078,0.16591344682905781,0.0,0.0,0.0,0.003396906077788112,0.0,0.0,0.0,0,0,0,3,0,0,41,0,0,0,3,3,18,5,0,15,4,5,3,0,2,1,150,91,3,2,0,0,2,0,1
benreport1035.json,0.0,0.003518079305433217,0.0,0.0,0.0009144901595430924,0.0,0.0,0.0,0.004284443188815738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11535001980997836,0.0,0.0,0.002558801793018701,0.0186053476172498,0.0,0.08420010498315443,0.01114375528151504,0.0,0.0,0.0,0.05337557682170276,0.0,0.0,0.14969519222479788,0.006482377869130378,0.0008124464653928163,0.0010478860368871364,0.17730182700709288,0.07816485798299808,0.6018736166770187,0.008915004225212032,0.0,0.0,0.0,0.0,0.09473398166098108,0.008977074687427963,0.0,0.010057764795044897,0.6497711896101578,0.0008064271102468096,0.00960964057275554,0.01307058372649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020903601488204944,0.014562996131010633,0.0,0.0,0.0,0.0,0.0,0.0,0.013054664682037153,0.0,0.0,0.009881514882577156,0.008588204705371336,0.004873844591825041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10102552666399309,0.02163757846204887,0.007378774085082702,0.0,0.0364489992343382,0.19870078212820816,0.026399689257275292,0.025058319929218274,0.1583989273320275,0.10001358768890747,0.07910016163674043,0.16576697998041798,0.0,0.0,0.0,0.004525209760904022,0.0,0.0,0.0,0,0,0,3,0,0,41,0,0,0,3,3,18,5,0,15,4,5,3,0,2,1,150,91,3,2,0,0,2,0,1
benreport1036.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046692515469209654,0.0,0.0,0.03694271140279132,0.0,0.03655909457666118,0.23914216952208361,0.0,0.062453535153823445,0.0,0.0,0.08891655112207096,0.0,0.0,0.0,0.031196452375548096,0.0,0.0,0.823842344486941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029795779937096346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18107749943695714,0.21025331649201345,0.0,0.0,0.0,0.0,0.0,0.0,0.029759490789247146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720906064549098,0.0,0.0,0.0,0.3604703696657948,0.0,0.0,0.14145681428901774,0.10565462804570679,0.0,0.03681940699586539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3,0,0,0,1,0,6,6,0,2,0,1,1,0,1,0,4,6,0,0,0,0,2,0,1
benreport1037.json,0.0,0.0,0.021331531193920786,0.08795380627259199,0.017978644076237116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32472253797921935,0.2645630166391803,0.08103843067978524,0.25252319285257335,0.788447414560688,0.0,0.0,0.0,0.0,0.007034161629561111,0.004148584713300429,0.04070539329295206,0.010954169806438777,0.0,0.0,0.0,0.09080915819012532,0.009454383659377558,0.0,0.01321692856489116,0.04956073931979543,0.019965613735516155,0.0,0.05008202369856673,0.0,0.0,0.02921111948383674,0.024197462056546114,0.0,0.0844952707872568,0.0,0.0,0.0,0.0,0.0,0.0,0.0198176899954283,0.0,0.013524439661239604,0.02901726837796994,0.013744581348183411,0.029446546718978756,0.09171847124410439,0.005269283740540077,0.0,0.0,0.0,0.0,0.0,0.0,0.032658869028313886,0.2814859122184612,0.054821870215290086,0.0,0.07091683122525971,0.0,0.01950662788079813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008109549688815016,0.00849379655286579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,18,0,0,0,3,2,0,1
benreport1038.json,0.0,0.0,0.0,0.02115979723327459,0.20220664013853884,0.0,0.0,0.0,0.06459209089206373,0.0,0.0,0.0,0.0,0.0,0.020714613000611216,0.0,0.25728349555942465,0.0,0.0,0.0,0.0,0.043152840365094786,0.033934053703814,0.8462649006356288,0.0,0.0,0.0,0.0,0.05502140312596767,0.09666717236278426,0.0,0.0,0.3329993310609927,0.016331213065470022,0.0,0.10924117977450763,0.0,0.0,0.029867164521646217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621021632833899,0.03863321322971781,0.055312726326538636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15105406298798038,0.041434019510092776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017813528917593885,0.0,0.0,0.0,0.04726912919505413,0.02091172700069009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,4,8,0,0,0,0,2,0,1
benreport1039.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046692515469209654,0.0,0.0,0.03694271140279132,0.0,0.03655909457666118,0.23914216952208361,0.0,0.062453535153823445,0.0,0.0,0.08891655112207096,0.0,0.0,0.0,0.031196452375548096,0.0,0.0,0.823842344486941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029795779937096346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18107749943695714,0.21025331649201345,0.0,0.0,0.0,0.0,0.0,0.0,0.029759490789247146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720906064549098,0.0,0.0,0.0,0.3604703696657948,0.0,0.0,0.14145681428901774,0.10565462804570679,0.0,0.03681940699586539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,3,0,0,0,1,0,6,6,0,2,0,1,1,0,1,0,4,6,0,0,0,0,2,0,1
benreport104.json,0.0,0.0,0.018008233912553958,0.005285160932373678,0.00028982546916729373,0.0,0.0,0.0,0.00014293161280961295,0.0,0.0,0.0,0.12419813690135849,0.037370949634697954,0.01873628745239061,0.01936848778986159,0.04092029315333718,0.988506077166894,0.0,0.0,2.8454391155659497e-05,7.161757328392119e-05,1.4079458949816909e-05,0.0029931608792067204,0.00022305744456602557,2.4051798728914505e-05,0.0,0.0,0.0006506190039332123,8.021567343271606e-05,8.679504149688955e-05,0.004425751265833937,0.0007328676959027474,0.0001084148193848849,0.0,0.006560775502244215,0.0002607626878029016,0.0,0.0006567802534444086,0.0,0.0096697427195596,0.0,0.0,0.0016789533904199678,0.0005864829086444198,0.0,0.0,0.0,4.035434328381145e-05,0.000609108487054572,0.00014917245762451544,0.0,0.0,0.0,0.0,1.7882885187813967e-05,0.002607844225399235,0.0,0.0,2.0242931156328137e-05,0.00012103161716835439,0.002325753589621336,0.0,0.0,4.6513589849917025e-05,0.0,0.0001489907761454203,0.0,0.0034424809530971354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019506440461213265,0.0,0.0,0.0,0.003976330385359364,0.008578822711962237,0.003707790432274203,0.009905931955665977,5.8836804754088845e-05,0.0,0.009151122984196432,0.023954597685675563,0.00897511105210484,0.006605212078535856,0.006597072932227074,0.04534670999033088,0.0,0.0,0.0,3.774093277256148e-05,0.0,0.0,0.0,0,0,0,2,9,0,38,0,0,0,0,1,22,8,0,31,3,0,0,46,9,2,1064,2974,10,0,0,0,2,0,1
benreport1048.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04463207745364662,0.07489039940828068,0.0,0.1444589666980462,0.07775028924961018,0.0,0.0,0.0,0.1074239070684873,0.0,0.0,0.0,0.0,0.0,0.0,0.8175837479628415,0.0,0.0,0.07775028924961018,0.0,0.0,0.0,0.0,0.0442608223601665,0.3131664936687241,0.0,0.13157494414996,0.0,0.0,0.0,0.2519829366099721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25167603925533266,0.0,0.0,0.0,0.17976042629501368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054437468338655724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,2,0,1
benreport105.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09129726902856564,0.0,0.0,0.010319086253339977,0.06060219180819153,0.0,0.0,0.0,0.0,0.0,0.0,0.05795245917044279,0.0,0.0,0.0,0.0,0.0,0.0,0.008218613447206095,0.0,0.0,0.026964192126910754,0.0,0.0,0.24265382177245157,0.0,0.0,0.009050643181408694,0.0,0.0,0.0,0.0,0.0,0.033291029432474466,0.0,0.0,0.12684704775995934,0.2921719444369546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661131277168942,0.0,0.0,0.2660038665480431,0.0,0.036012345382177714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,2,0,1
benreport1050.json,0.0,0.0,0.08996004031062994,0.07458104905507466,0.01654257461195304,0.0,0.0,0.0,0.0,0.0,0.6449551577033283,0.0,0.0695285543901624,0.12061880235615967,0.0745653721310285,0.10843118902289069,0.694598044952406,0.0,0.0,0.0,0.0,0.00215743269433302,0.0,0.22056240200265073,0.010079190097240275,0.002173634258573545,0.0,0.0,0.020631024456513596,0.007249334563834034,0.028761084299509933,0.005404981253151239,0.007600334268301004,0.0012247221518028879,0.0,0.006144220222155488,0.0,0.0,0.0044796400432179,0.0,0.0,0.0,0.0,0.006375299503832718,0.0,0.0,0.0,0.0,0.0012156482769066278,0.0,0.0020740260058193347,0.0,0.0,0.0,0.0,0.0016161307652903408,0.0,0.0,0.0,0.0018294153028332132,0.0,0.0,0.0,0.0,0.0,0.0,0.002071499989164387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001335885055182253,0.006272607768550869,0.001390391315011218,0.0,0.001772420376537083,0.0,0.0024872626698598213,0.0,0.017231431641377838,0.017160295033414,0.0,0.00512585391552016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,30,17,0,0,0,0,2,0,1
benreport1051.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429490708731814,0.0,0.0,0.0,0.0476297713411813,0.11988057030856543,0.09427035802225517,0.1927018622188596,0.16594470658533375,0.0,0.0,0.0,0.19106497770810182,0.0,0.0,0.0,0.040221192134563724,0.0,0.0,0.7586925230037366,0.0,0.0,0.16594470658533375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457379056118615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453168213509256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650438611507138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,2,0,1
benreport1053.json,0.0,0.0,0.21615796156898995,0.03495132656025139,0.033400085238149475,0.47728430400456623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395118615269848,0.0,0.317315183362466,0.0,0.0,0.0,0.0,0.007127899190031209,0.0,0.776834230179484,0.032067087218544246,0.0,0.0,0.0,0.061346190131184725,0.012773830946148125,0.0,0.011904940409857876,0.026306336573985966,0.013487784279867432,0.0,0.018044237882023743,0.0,0.0,0.014800194100866575,0.0,0.0,0.0,0.0,0.011233720471296706,0.0,0.0,0.0,0.0,0.013387854294112626,0.0,0.015988778125146517,0.0,0.0,0.0,0.0,0.003559668304881196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013687975651522511,0.0,0.003294429016422258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08238727841629087,0.013815963127619043,0.003062457569476665,0.0,0.003903909740961577,0.003454156915032196,0.008217617919881237,0.020082965642283467,0.040664704317404585,0.04049682800920241,0.0,0.01693520732703548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,0,0,0,0,2,0,1
benreport1054.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810143124830905,0.001243304001771942,0.3415672591032637,0.0010395736941543026,0.02251620416758023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011448172647380071,0.0,0.0,0.0,0.0012340924553379277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41774224241367225,0.0,0.0,0.0,0.0,0.0,0.0,0.2271886635229622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012443325821886164,0.0,0.0,0.0,0.0,0.0,0.019043816450281668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,721,6,0,1287,2,0,1,0,0,0,1,1,0,0,0,0,2,0,1
benreport1055.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503057291317485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45126201156380696,0.42583012025184147,0.05803044129880049,0.0,0.0,0.0,0.0,0.08630626226554566,0.0,0.0,0.03768464742327673,0.0,0.0,0.0,0.5711836592165825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07111985119420121,0.06290087158653289,0.0,0.0,0.0,0.0,0.0,0.028921076731002502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102024776705556,0.0,0.0,0.0,0.0,0.0,0.0,0.028885852909653804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451253566989441,0.24490994625547843,0.0,0.0,0.0,0.0,0.24278393822612504,0.036326790313831105,0.24028221212609205,0.2392902538326411,0.0,0.14295405552940937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,10,5,0,0,0,0,2,0,1
benreport1056.json,0.0,0.0,0.0007231706155200475,0.05051460317449786,0.01523756895910682,0.0,0.0,0.12983098182531655,0.0,0.0,0.0,0.0,0.0,0.0009696302185058916,0.044644002955959106,0.01956779793905162,0.981030964902065,0.0,0.0,0.0,0.0,0.0028616224212354205,0.002812863768081994,0.05013903130847041,0.0004951501855426138,0.0,0.0,0.0,0.0036486701570740488,0.01153863573944831,0.11329023166730408,0.0017922940980965813,0.0009601044182958946,0.0,0.0,0.004074852113558962,0.0,0.0,0.001980600742170455,0.0,0.0,0.0,0.0,0.0011274944242867875,0.0004985976545629892,0.0,0.0,0.0,0.0,0.0,0.0018339944311488894,0.0,0.0,0.0,0.0,0.000714546205118574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018317607559369272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011093330251429495,0.0006147391406119329,0.0,0.001567294282281523,0.0,0.0010997031552469325,0.0,0.0021767428995131313,0.002167756640593768,0.0,0.0011331569022724193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,11,0,0,0,0,2,0,1
benreport1057.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01502795331945235,0.0,0.0,0.0,0.0,0.016803743258601678,0.004955228219088395,0.9967116047521031,0.02616815858551839,0.008464966743832255,0.0,0.0,0.028120796923105717,0.0,0.0,0.0,0.016913497769766805,0.004769538501960149,0.0,0.0638078764688591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00473420134763827,0.0,0.0040385269729382774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007124445908072716,0.0,0.0,0.0,0.0,0.0,0.0,0.004033608333361689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
benreport1058.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10357955635929586,0.1738013283010737,0.0,0.2514390412071786,0.0,0.0,0.0,0.0,0.24930322027004428,0.0,0.0,0.0,0.1749365205932893,0.09866279367241038,0.0,0.6599656704872424,0.0,0.0,0.0,0.14946880909263902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09793180840740061,0.1166986411390678,0.25062321227161943,0.0,0.0,0.0,0.13330567368271043,0.0,0.0,0.0,0.0,0.29475293526597884,0.0,0.0,0.0,0.0,0.0,0.0,0.3337572946197842,0.0,0.1204933158668763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13738438653572813,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,5,0,0,0,0,2,0,1
benreport1059.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103555809604803,0.007842485902532689,0.0,0.0,0.007583774627902346,0.046273438160406466,0.017056872614477858,0.14560310992997377,0.02161823082113894,0.0011655233870289884,0.0,0.0,0.056419013998652484,0.0,0.0,0.12027540021250388,0.03609614850915776,0.008537199836545389,0.0059291090066365395,0.14111824549777377,0.019326059260761173,0.31274985827537827,0.010208608998871166,0.0009948767023340269,0.0,0.2709732674047367,0.0,0.0116228874208516,0.00846562388606558,0.0,0.01219467065809688,0.3282598826994279,0.010429474905799397,0.0846663784673366,0.013345349921058758,0.06561734579409541,0.0,0.27482717370947607,0.20052834048828247,0.0,0.0009157480259281212,0.0,0.0,0.03825704630555662,0.012567980166139543,0.006319818473786248,0.10205027437232411,0.6700923674714006,0.09128686941583958,0.0,0.11885110805848469,0.05731539666462742,0.18366107621234093,0.0658953575952711,0.048593453941537655,0.027577002507047508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326285740630688,0.01009029604185141,0.0007455410625663606,0.0,0.0,0.0,0.0020005408913468066,0.0062859916933087415,0.014519462140343735,0.013802270398668836,0.0016607106965552218,0.01786545590986308,0.0,0.0,0.0,0.021032161184311816,0.0,0.0,0.0,0,0,0,0,0,0,57,0,0,0,14,14,12,11,0,34,17,15,14,0,1,1,28,172,2,2,0,0,2,0,1
