,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432,-1.2295635,0.9045961,-0.7597273,0.59817857,0.9271159,-0.08167121,-0.1014303,-0.06416094,-1.9257048,0.14031495,0.2522099,-0.5207005,-0.46263358,0.7258816,0.6283918,-1.3648045,0.5697279,0.12389684,1.0
Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3,-0.5912128,-0.24418485,-1.1545625,-0.578586,-0.14930129,-0.7569436,-0.027772523,0.5624915,-0.94785607,0.6667239,0.2446078,-0.7577537,-0.42621493,0.50870407,0.8596681,-0.65544164,0.13992484,0.25042784,1.0
Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57,-0.8220699,0.10675585,-0.8476144,-0.7209569,0.21957329,-0.8929406,-0.2562791,1.473701,-0.99557537,0.37126827,-0.6041048,0.22534734,-0.5595582,0.9792329,1.2129864,-0.5494836,-0.65696293,0.40589112,1.0
Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b,-0.9108152,0.5077546,-1.7926993,-0.098440506,0.7150568,-0.5332312,0.29145685,0.12607192,-0.40761977,1.058593,0.5360991,0.055776812,-0.20033814,0.24608323,0.3188772,-0.79898274,-0.1343369,-0.4908669,1.0
Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2,-1.0293399,0.60344607,-1.0079504,0.45687404,-0.51793206,-0.04408482,-0.85728675,0.57877505,-1.3303294,0.41910842,0.05530717,-0.67231387,-0.14422323,0.75490963,0.59296495,-1.9060571,0.7852814,0.35133433,1.0
Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea,-0.31755418,-0.36226806,-0.5926183,-0.21433485,0.0644635,0.039970316,-0.8265261,0.6523844,-1.3754439,0.11591852,-0.19831607,-1.369717,-0.76197445,0.38941374,1.1937268,-0.40078872,-0.11884045,0.6205444,1.0
Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14,-1.1005337,0.32619378,-1.4519287,-0.105837025,0.97410744,-0.28062862,0.5214147,0.08250403,-1.7284588,0.5050551,0.62872237,-0.20798914,-0.15976661,0.4459495,0.34225738,-0.13677871,-0.63614887,0.632372,1.0
Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f,-0.31922355,-0.2346366,-0.510008,0.17018943,0.1636523,0.050157886,-0.36020333,-0.07438633,-1.4816718,0.81108,-0.076313,-0.21812259,-0.6167538,0.65140975,-0.39902344,-1.2943156,-0.051727656,0.8379446,1.0
Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2,-0.17589971,0.7876007,-0.54787666,-0.412355,1.2643925,-0.44434997,-0.057937544,-0.69070446,-1.034692,0.53136545,0.5410132,-0.40491003,0.1994536,0.3246384,0.8153317,-0.63857204,0.68993187,0.42714015,1.0
Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137,-0.18258451,-0.33059013,-0.5347831,-0.19872017,0.6747928,-0.55859363,-0.19113502,-0.6662787,-1.1107463,0.9972274,0.9762764,0.17319493,0.1089984,0.12463863,0.7597516,-1.2323672,0.7701867,1.1117855,1.0
Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69,-0.3721302,-0.09691231,-1.0755539,0.5063065,0.6175394,-0.046359282,0.20025578,-0.29265347,-0.75776106,1.1682485,0.66748965,0.8922934,-0.20717809,0.24372177,0.64267784,-0.8666345,0.2768416,0.31656706,1.0
Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed,-1.2807096,0.24081579,-0.70162773,0.4304531,0.18695904,-0.07816849,-0.44698802,0.082991645,-1.1169243,0.2203525,0.6846012,-0.06973253,0.4630505,0.22142912,0.76126176,-1.9792545,0.5542511,0.5377288,1.0
Backdoor.Graybird-1203e135f7e763fee8490a3e11c091a2a7617dc3e486d2bbe6ac81a32bc931be,-0.34657776,0.30557173,-0.88849777,-0.13485916,0.7341623,1.2202901,-0.8726694,0.040597234,-0.28627163,0.04282679,-0.366792,-0.18002199,0.58799547,0.671716,0.06110374,-1.5663979,0.5735062,0.5473008,1.0
Backdoor.Graybird-12efad6f7e8313a41ffc7a49cdd612243712922f8d7947141e366574279077b3,-1.5163587,0.7983519,-0.72694325,0.4957004,0.34910297,0.8043363,-0.19970992,0.2724838,-1.7341409,-0.06989425,0.72169477,0.09608643,-0.21391807,-0.043769404,0.4465955,-1.6160059,0.8748752,0.2400798,1.0
Backdoor.Graybird-12f4f6331583edc2599a31940233f76e950dee226f92573abf7ad0bad10cb2c7,-0.21487512,0.22226168,-0.7384928,-0.025233882,0.21100841,1.1609267,-1.7396859,0.37857205,-0.1783658,0.5932875,0.7486879,-0.59976614,-0.12884381,0.37950876,0.33028245,-1.8519229,0.6165238,-0.13170195,1.0
Backdoor.Graybird-143c25c7cc08038a40638df3cd01232232baed4a9469f356efc615b5041c794a,-0.6815225,0.19628823,-0.91393405,-0.44811103,1.1134156,0.28253484,-0.7686367,-0.3126423,-1.2338597,0.38131323,0.92788935,0.68162775,-0.27334502,-0.8388838,-0.5374804,-0.7850117,0.3187295,0.7640706,1.0
Backdoor.Graybird-14818f4633cc87ac1b11b53895daa6cbc595065596c7ea86f807fb1a1ad79b72,-0.6817444,1.3768026,-1.5047214,-0.2811697,0.93166095,0.06543771,-0.15526989,0.40449947,-0.47650528,-0.017065322,0.16601849,1.2553213,0.09508571,-0.06837084,0.47865233,-0.65414137,0.63495064,-0.4523179,1.0
Backdoor.Graybird-152a87566246d7b100a299d29e34ce080c52e714e0c2883b904d85c1144de18d,-0.45977762,0.8295068,-0.59363735,-0.022419736,0.3379174,0.72704256,-0.7176021,0.4366142,-0.9342322,0.2283466,0.16911109,0.36035213,-0.3341158,-0.16749747,0.6350745,-0.30070412,0.62354064,-0.11486558,1.0
Backdoor.Graybird-16274674297d97fdb7c53027a4e6facd681428961e31bc85dfff497056b071a4,-0.37455696,0.32751238,-1.2669874,-0.18003306,0.93391585,0.2915013,-0.60035807,0.0052501042,-1.2701032,0.5431281,1.0241997,0.43835914,0.12290707,-0.6104862,-0.03831488,-0.44958878,0.77580243,1.0196263,1.0
Backdoor.Graybird-16648fd7040db9b96d76e5f70711e8c62721035832f7b87594d62b0dd9b865ea,-0.39415273,0.4559265,-1.0388484,-0.32670528,0.7520558,-0.33683583,-0.6639355,0.5127326,-0.41928738,-0.42419773,0.87583977,0.3001097,-0.14441678,0.2841634,0.6621383,-0.90201455,0.7542181,-0.107411824,1.0
Backdoor.Graybird-16ce6a8444870c762676cc776860c1ff7daa2a2dc76abd29136a36d6538bba8a,-0.10792595,0.17712495,-0.4310688,-0.13180788,0.57883525,0.29995322,-1.4988432,0.07709751,-0.29185006,-0.22094683,0.40992504,-0.6133229,-0.055176806,0.72084504,0.43240288,-1.580056,0.5002259,0.535145,1.0
Backdoor.Graybird-16dc33ad95a90a03f9489182cf6061392a79cbaf96cceb87bd3c6c664daff4a3,-0.3370884,0.27770287,-0.60248196,-0.35856074,0.3567895,0.08176285,0.07964242,0.07731947,-0.5802096,0.030191883,0.95534474,-0.20096204,0.18007824,-0.16747166,0.28734398,-0.3770685,-0.39364257,0.3033434,1.0
Backdoor.Graybird-16dc7da8aef050616f3d99fd34b3f0410ce6a38f5a61c9ebc8e86e87195c4be3,-0.38666603,0.6249544,-1.0113873,-0.7349379,-0.009301895,0.18110454,-0.6679226,0.31210372,0.1508395,-0.2066974,0.55604845,0.3123251,0.3270341,0.2594217,0.7746043,-0.81516725,0.67047113,0.32330248,1.0
Backdoor.Graybird-1966b6b19ef74c24f458b6477ccb7e8c8427df6d65ea4dc5e0bffb811fbba2d7,-0.06152504,0.7345694,-1.7503762,-0.28325436,1.1317191,-0.9281741,-0.6258132,0.08697119,-0.2743609,1.0275321,1.2809498,-0.090454,-0.17037892,-0.34002668,0.6031095,-0.41186363,0.1855765,0.037224703,1.0
Backdoor.Graybird-1c7dfb9affef8bef118a41d36e3e8c413f3076918a8821efeb3721af52ee5c52,-0.33820093,0.94553316,-0.9025954,-0.16584171,1.1586694,-0.29634756,-0.6563266,0.66942346,0.15043645,1.101559,1.1377572,0.19023517,0.038036793,0.035749853,0.21106136,-0.46885026,0.6111486,0.7120769,1.0
Backdoor.Graybird-1cb523870e23e55d0d36af5a2e10472ac25390d3838c52c35b1106034132aad5,-0.5902194,0.93311775,-0.8380356,0.35148814,0.6868934,0.04918659,-0.2535982,0.39728937,-0.16473964,-0.465935,0.5566259,0.34663346,0.07331894,0.1953218,0.5881103,-0.9523332,0.79092366,0.23798555,1.0
Backdoor.Graybird-1d17564930dc9cfdb8bf4483ba9763d17dd3f549facfdbe21ad18447663adedd,-1.3619614,1.2494516,-0.523454,0.53323203,0.7742008,-0.049702395,-0.41570696,0.7418301,-1.6692848,-0.5647708,0.9756668,0.008372133,-0.3056513,-0.052507903,0.41816178,-1.520865,0.5570894,0.15293019,1.0
Backdoor.Graybird-1d2b95795f54a30db2241b441843c8baa1319704e0bd48f022ac919e71899787,-0.8621008,0.67141074,-0.8884275,0.40708894,0.23083593,-0.48325425,-0.40728408,0.84375423,-0.2121451,0.04597452,0.9884816,0.315919,-0.72739214,-0.4497288,-0.57023495,-0.87848544,0.04733375,1.0610509,1.0
Backdoor.Graybird-1f987748aa836fcff784691f0f5195eaed0187c12906f016b7bbad1f9b10d20a,-0.8774414,1.229925,-1.1905116,-0.00816613,1.26077,0.12257579,-0.4811709,0.09030674,0.0067711133,-0.14354773,0.1520918,0.97166693,-0.21708956,0.5197498,0.7065555,-0.61518425,0.5101588,-0.20538256,1.0
Backdoor.Graybird-1fe3c46136004caa9f4598dbd12db50b539bc0e44de422870a0150ccdf6c4297,-1.590234,1.0917144,-0.80184895,0.7074597,0.72490937,0.3346629,-0.50391954,0.307976,-1.6635029,-0.45874095,0.39077237,0.11500223,-0.30951905,-0.1460574,0.22277898,-1.6295991,0.6302777,0.42009354,1.0
Backdoor.Graybird-201267f2b8c394b866ce09e16997ce04701a0bdaa1f5651e81d1675af4a567a6,-0.4217264,0.50604135,-0.82808316,-0.42608458,0.27573112,0.93978274,-1.4943484,0.687945,0.16830668,-0.30235174,0.7617074,-0.5262055,-0.32792646,-0.08618989,-0.31929556,-1.8138459,0.5438256,-0.07901735,1.0
Backdoor.Graybird-20459a8ebc99703a2171b85dc321c41ccb8fdd67b606ac75c890156db25d67e2,-0.5374162,0.52076244,-1.8408109,-0.051045995,0.7668427,-0.73437804,0.21632065,0.16216505,0.18882483,0.89167035,0.78894764,0.4496491,-0.33243293,-0.045237575,0.33609655,-0.6298909,-0.09448281,-0.17244752,1.0
Backdoor.Graybird-21f994f2239ccaaddf25e98859f58e609dbc589127160c943dd884506d0f1e95,-0.9951235,0.5061979,-1.3742229,-0.03189494,1.2925253,-0.6757558,-0.99287033,-0.31207967,-0.69095176,0.5598575,0.5900992,0.26644623,-0.5539432,-0.22452715,-0.12863253,-0.76784647,0.3083819,1.1066614,1.0
Backdoor.Graybird-22772293d3a3b20b3610ae1c06ab72da41745c57356905855180b45c5d43ae96,-1.0163954,0.38147706,-1.0787115,0.5398087,0.5719784,-0.5319859,-0.9025713,0.6213028,-0.66588086,0.04369218,0.4819354,-0.34087354,-0.020122617,0.014784208,0.35305688,-1.2436395,0.33534864,0.56917584,1.0
Backdoor.Graybird-22c98fc9dac84f509083a90a332517ead8eb265fc53ddb1d16e5cfd0dab0ebe1,-0.7355354,0.40134296,-1.0960499,-0.17197292,0.15545726,-0.27349406,-0.9296075,0.40829888,-0.5036113,0.5880576,0.0050160997,-0.70123667,-0.004107208,-0.41664517,-0.6379977,-1.3116298,-0.33714253,0.0012725093,1.0
Backdoor.Graybird-23259ea20d4f481cdc1bf58894f6280ddbe3fc56d7bfbaaf11bafdf4840f8c2c,-0.5361996,0.5715374,0.27644232,-0.4444159,0.07897488,-0.20450148,0.31005445,-0.028493162,0.8086915,0.0059844246,0.20130111,-0.02751673,-1.2712693,0.383847,0.09083008,-1.0099006,-0.382913,0.32106623,1.0
Backdoor.Graybird-2486e00f3531d89506d2a87525b723d2508b4b8c0040824956aeca41b97d17d7,-1.1698639,0.65320057,-0.60128003,0.28790826,0.09099068,-0.31410322,-0.76918733,0.6454468,-0.3005904,0.6492401,0.98323864,0.25048307,-0.5594499,-0.68137693,-0.25551468,-0.78263086,0.19247581,1.28924,1.0
Backdoor.Graybird-2565563f99f161ad465a603000f5a2440b83b12413930bac01d20c6d3924f79e,-0.35804224,0.67666733,-1.1654834,0.107417114,0.7348762,-0.70202684,-0.13365905,0.04543622,-0.25255847,0.76484895,1.0522217,0.41823825,-0.55558795,0.66570854,-0.009055736,-0.82714593,-0.16426706,0.27518034,1.0
Backdoor.Graybird-272ea0be5ed16c1b6a1d0149a85107e382cf7dab94eb40fb49ec17acd3c00b0b,-0.32673076,1.0078863,-1.3169574,0.34918824,0.5422628,-0.27619904,-0.9401637,0.37527898,-0.73200333,0.7860414,0.708991,0.49376908,-0.79065365,0.06512802,-0.7971501,-0.7679881,-0.47617242,1.0395714,1.0
Backdoor.Graybird-27c0a52403d572f0ee5abc626a7f5cd834ed6a5b7eeebeadc848a5cc091eb5d1,-0.46969348,1.0244843,-0.38376614,0.27599692,1.4887294,-0.48086762,-0.1495564,-0.84467304,-0.1626683,0.76850724,0.05251558,0.13235128,-0.25511903,0.03545821,0.12017391,-0.54292965,-0.33287475,0.53136355,1.0
Backdoor.Graybird-27d4f0a222bbb2285e395dcbed061a6eeb91a69d6c8cab8c98fd1ffb244c699a,-0.6721199,1.7098414,-1.1405407,-0.109842315,0.9243422,-0.20714098,-0.5721246,0.14975913,-1.2174518,0.47856578,0.102247655,0.16929758,-0.45447147,0.4041693,-0.6006621,-0.24817449,0.006055753,1.3404846,1.0
Backdoor.Graybird-2821c9781c0351109c2a8b9633972e2c71f46371b648d2103c2741f560b60a1b,-0.38553566,0.5926902,-0.79517967,0.11765925,0.7711123,0.45906842,-1.4501373,-0.08737982,-0.44133794,-0.12281079,0.021798577,-0.47936928,0.3019216,0.3957294,0.2854568,-1.5720834,0.87894744,1.0775826,1.0
Backdoor.Graybird-2860ba35f778ed52b8487fe93a77c05a2d49222ba8f6cb81877c1779d13c1f4a,-0.8685728,0.6597203,-0.9277496,-0.10917337,0.8784325,-0.20711422,-0.017189704,0.08863599,-0.86637,0.6084794,0.82957155,0.0034499476,-0.46027836,-0.07869807,-0.1429223,-0.4262294,0.63796306,1.0171906,1.0
Backdoor.Graybird-2a1858cfa17d4f07292362a2719d61c97a487d29a5adf45d8e8b32f3252331a2,-0.4785682,1.3838998,-0.36936024,-1.2569131,0.6298151,-0.17573851,-0.84810716,0.31209138,-0.08512864,0.31520978,0.3837781,-0.47007602,0.08306621,0.0811111,-0.34727457,-1.0033126,0.45595545,0.94632804,1.0
Backdoor.Graybird-2a7c74a91f4b6f4ed632d97fc3ee8835a7a615cb15dbf6ecbb96526d06f64db6,-0.053293332,0.3315388,0.123414084,-0.9387493,1.3121288,-0.64162415,-0.59313124,1.6564964,-0.3131382,0.7896292,0.011043637,-0.2503016,-0.07039053,0.88732153,1.0173451,-0.17810935,-0.42940375,1.2409867,1.0
Backdoor.Graybird-2b470ddd183ec9f15d7cef2e1f2daf7243e1deef16fb6e74cb75b67c5d25df18,-0.038292937,0.17436457,-0.22901048,-0.37853885,1.0335665,-0.057019245,-0.091852166,-0.18986033,-0.80611825,0.5602118,0.5426699,-0.16830096,0.45812002,-0.22658467,0.0757976,-0.67231536,0.5303465,1.4669596,1.0
Backdoor.Graybird-2ca870cb512099a0df67fefee9eb2bf8fd53cc078919852144d6cbff26456347,-1.0535212,0.83843344,-1.1665596,-0.6324904,1.265776,0.45498177,-0.5985851,0.3347619,-0.7493675,1.2502,0.99207556,0.5312185,-0.49439472,0.4911898,-0.303028,-0.358856,-0.3157695,1.2734274,1.0
Backdoor.Graybird-2ec9be730d82cf10af338e7f25781006744b9dda9c9ff484acfd2de501b05e24,-1.0619746,0.026503455,0.017974695,-0.9688774,0.96658283,-0.21739526,-0.038753875,-0.24827836,-1.4844776,0.4934727,0.85460407,0.09940581,0.08938596,-0.7610212,-0.48411754,-1.0110247,0.03850053,1.3289094,1.0
Backdoor.Graybird-31e4807b0f375d8f919a3037f2764686a46d2e41bd957f8edd8f771621a3e53f,-0.48550698,0.25007227,-0.88154787,-1.4070369,1.0200503,-0.43957704,0.05102524,-0.42083278,-1.3163431,0.30377817,0.7405058,0.017985009,0.1327264,-0.22381507,-0.31106716,-0.6484311,0.51173323,1.6345022,1.0
Backdoor.Graybird-32cbc565918830a83537aef008c3587ea24d2172c7ed3563ac2f4a7506a7a00d,-0.85571593,0.67046857,-0.71877927,-0.44448274,0.6844751,0.08499835,-0.3442154,0.18029673,-0.42967817,1.26545,1.3755991,0.7124609,-0.3317012,0.3817984,-0.19276507,-0.75542355,0.50695825,1.117197,1.0
Backdoor.Graybird-33e8337aad51e26cebf92f17cdc0c3ffa5ed55c74de4e7cd5b92db2d75e15339,-0.41913638,0.47181842,0.113325655,-0.1590258,0.62318116,-0.010578492,-0.3235082,1.0773408,-0.5815791,0.19566551,0.5724094,-0.2151768,-0.11481224,0.22753218,0.47509348,-0.24407724,-0.7549025,0.6343821,1.0
Backdoor.Graybird-340c5cae28749592b0ea9453bd4f7d109b2fe2c8a03041e5da9961a7339eaa34,-0.9855319,-0.1638925,-0.6506333,-0.66225374,0.6528448,-0.20412672,-0.23765244,-0.8282378,-1.3040502,0.9619709,0.9391136,0.18503189,-0.3958492,0.15263852,-0.018175088,-0.853925,-0.01644709,1.1721534,1.0
Backdoor.Graybird-3472255f40fa8003a08d8c641d9d2c5d0f749bf4c0420fc9a22040103a97c35b,-0.39928848,0.13812035,-0.6773779,-0.75682825,0.8471399,0.33773622,0.21068926,-0.14103928,-0.27325028,0.65284115,1.1164451,-0.32747632,-0.14433293,-0.11035784,0.144884,-0.4022505,-0.12636566,-0.32435268,1.0
Backdoor.Graybird-3473cb362c74478f5f8d200d068fbf1806d2dca138264e942574fb7abd324b42,-0.8653141,0.6103684,-0.42483544,0.01923827,0.1857091,0.046823487,-0.65970325,0.17247562,-0.57681644,0.6545239,0.84582883,0.18105799,-0.3990931,-0.46699524,-0.5270605,-0.8015021,0.2284983,1.1948383,1.0
Backdoor.Graybird-349a9ef306724d4e0a569074528204ac93186fc10679de7c0fd4117b7e674adf,-1.0157641,0.34594956,-1.1140912,-0.58721524,1.5398943,0.20107393,-0.24507393,-0.5400913,-1.2534875,0.12948604,0.490392,-0.016321676,0.55230546,-0.78836125,-0.13180025,-1.0430164,0.43042365,0.96400356,1.0
Backdoor.Graybird-34cb2e3660a417e83f902c990f20b3d0efa6e84ad20a7c769f2944cc333bc47b,-0.36381888,0.96162343,-0.80501723,0.21613859,0.8395846,0.31790566,-0.21122879,-0.13481991,-0.54978997,0.6847498,0.7216491,0.4103299,-0.4570788,0.4173185,0.09978625,-0.5067995,1.1566384,1.0671552,1.0
Backdoor.Graybird-3512ae0eba2c3f6e4e6195c0e1bd70b9a9e3b3d7708f403ed4b5e281e4a1a120,-0.7688315,0.25538334,-1.0070602,-1.0384727,0.5785561,0.6146943,-0.42816398,-0.3443027,-0.49765164,-0.1190175,0.11147269,0.8462765,-0.2214624,0.24145377,0.25508815,-0.76228285,0.7021859,0.14754805,1.0
Backdoor.Graybird-35808e06d5ab73341611da612e9a37252f07f2bc7801725569ebb49895f59a05,-1.0503467,-0.85567,0.038971588,-0.8215757,-0.10153302,0.012254828,-0.567872,0.86430925,-0.65485275,0.119306736,0.9375899,-0.53169674,-0.6059794,-0.5755325,0.25134188,-1.4309638,0.12409626,0.8797764,1.0
Backdoor.Graybird-365bea068bcb7c92f0dbf6868e8e6ac2d49feaae2d6464a4fbf9d4dc28ea4189,-1.1118375,0.73724097,-1.2076741,-0.34811598,0.16015673,-0.017055057,-0.49403045,-0.3319397,-0.7896895,-0.14355482,0.49613371,-0.0033529904,0.29465574,-0.031672645,0.69965833,-1.0366446,0.6221643,0.5263894,1.0
Backdoor.Graybird-3796ba03a70668fe9a40cd399da7963d6dded9136682059f1443d5b493d37a83,-1.1661328,0.14616641,-1.2976681,-0.31734893,-0.048007444,-0.26160955,-0.30163473,0.2160665,-0.4467679,0.46609604,0.13935894,0.12235621,0.49758342,-0.13587604,0.8911702,-1.1256691,0.2543837,0.1742394,1.0
Backdoor.Graybird-3799f857d04896d9155038342c96e32490cab5ce67ddf33dab263184d95ea41b,-1.2384578,-0.24089256,-0.25276563,-0.9830979,0.93406415,-0.16742201,-0.5174105,-0.6596686,-1.1273837,0.44074425,0.7129206,0.38671726,0.22480275,-0.32133284,-0.047477793,-1.170686,-0.14556548,1.2037747,1.0
Backdoor.Graybird-3920bdcebc14233421ec142268749c0cc1358bba2af6e2e561ce3ac346db2d8e,-0.9020248,0.107888915,-0.34168038,-1.0325398,1.3893926,-0.42213416,0.15910432,-0.5477837,-0.7085942,0.6777119,1.3833303,0.091709316,0.079177946,-1.071772,-0.13772507,-0.9167821,0.36013988,0.9363823,1.0
Backdoor.Graybird-3a81fabef97e62aaefc48fa799a00c00d531afda4d49a58e90161dfef215d056,-0.60140944,0.49208137,-0.48643333,0.064339414,1.2234522,-0.108596906,0.39766744,-0.16012128,-0.40900776,0.9646016,0.8743625,0.7208107,0.0010968994,-0.28314176,0.27009642,-0.86527276,0.38922843,-0.07837252,1.0
Backdoor.Graybird-3ac9b0f65d3a26c5fe28cad9856d7119d2088f7cab78c37aa12348ea3b3bc000,-1.6235325,0.81073266,-0.72970665,-0.026879769,0.63555974,-0.14081942,0.28639257,0.08567043,-0.30927616,0.08075708,0.08269111,0.289149,0.15480478,0.87849534,-0.31926116,-1.4866936,-0.28757304,0.9105382,1.0
Backdoor.Graybird-3b6230033969a93587fc1d795bd800de9478b437d400bfaa3a1fd7ab0b082102,-1.091664,-0.15065955,-0.32512915,-0.68824655,1.2263316,0.2533364,-0.42331162,-0.94988334,-0.6231982,0.77190363,0.37465465,-0.0063000177,-0.56351286,-0.2356828,-0.41629833,-1.1199024,-0.06403155,0.23357032,1.0
Backdoor.Graybird-3bd529df6d6af1c83eca9ff3fd494825f98908773b73ab6023b2d08e30fc9141,-1.1623021,0.05845677,-1.1193738,0.00089651125,0.8094581,0.1103486,-0.2994569,-0.33043876,-1.0130525,1.2834812,0.6716025,0.029542288,-0.2780225,0.4238084,0.7286628,-0.89348286,1.1579765,0.662486,1.0
Backdoor.Graybird-3d4c37580fcfcd3162538e57ebfd65f89caf379c9158dba626690d2ac7a24154,-1.2100437,0.962311,-0.7847539,0.37359223,0.7547884,0.33009043,-0.16870065,0.098362125,-1.5131451,-0.07164311,0.8139964,-0.13103841,-0.5666804,0.57723165,0.41628137,-1.5812107,0.88394904,0.16025661,1.0
Backdoor.Graybird-3f40d1874219ac8f6ba08b587a9547da773b0356b58e4d40f584b595740fa7a4,-0.675092,-0.332888,-1.1787944,-0.40965763,1.0428348,-0.15908726,-0.8824529,-0.96375835,-1.4640144,1.2681888,0.72815853,-0.027120445,-0.5521162,-0.21404721,-0.37310916,-0.92491746,-0.16773391,1.2118697,1.0
Backdoor.Graybird-3f4164fb248bf610709ce9546b2e1a2463d08270db94dbd7b8e42d16023a71b0,-0.3764767,0.4533172,-0.3486484,-0.7718426,1.2921969,-0.19054247,-0.2891884,-0.88476753,-0.87360936,0.54910505,0.979684,0.10644642,-0.23569703,-0.07187737,-0.08205572,-0.9669145,0.7544294,0.8017008,1.0
Backdoor.Graybird-3fb1f955c5fedc93b423be002cde34a6436194ec36974c890a015566749cbfc9,-0.7929201,0.83087415,-1.2068888,-0.38055083,1.1680666,0.49357012,-0.71065825,0.10682483,-0.7966053,1.4855654,0.92766184,0.8365535,-0.5282009,0.45581013,-0.287133,-0.24194956,-0.32251295,1.2814641,1.0
