,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,LABEL
Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432,-0.1365635,-0.36289972,-0.9922973,-0.5258428,-0.5255982,0.046752308,-0.1412513,0.20173006,-0.52038336,-0.68161386,-0.4039801,0.2686013,0.073215015,0.33725977,-0.7706439,-0.7386018,-0.053050805,0.25748682,0.15136139,-0.9630269,-0.9281284,0.045530118,-0.08267497,0.2417444,0.94699305,-0.2336523,0.12478862,-0.39211726,-0.23255031,0.27041635,-0.26786295,-0.20935388,0.44574937,-0.5431684,0.38037497,-0.054437105,1.0
Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3,0.36522648,0.07725675,0.32893187,-0.4146511,-0.8309347,0.47243872,0.1999745,0.4364249,-0.2162126,-0.3505677,-0.17174949,0.6119338,0.3384444,0.20794721,0.121946394,-0.37681663,0.14451039,-0.0010725003,0.23282948,0.2724325,-0.13196939,0.3511553,0.6671194,-0.52551264,0.11711043,-0.09892665,0.25355294,-0.32909015,-0.24810708,-0.022687636,-0.52659255,-0.0027545511,0.2955325,0.5793911,-0.12249977,-0.48054358,1.0
Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57,0.5399219,-0.03387301,0.099635795,0.16888519,-0.3283384,0.2865373,0.072609186,0.28174978,-0.0969961,-0.20254672,0.113208205,0.0074673686,0.05103835,0.3609319,0.6905362,0.10752188,-0.21775162,0.29781574,0.6257942,-0.2651117,-0.26259768,0.7077358,0.45526955,0.29354724,0.16050328,0.18064956,0.73016495,0.14835641,-0.46739012,0.34016097,0.27216905,0.96951157,0.0049569244,1.0987123,-0.1323676,-0.3038738,1.0
Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b,-0.70625067,-0.04109732,-0.21902868,0.26934752,-0.9109434,0.3268389,0.018356247,0.039543025,-0.84353316,-0.048705466,-0.14518216,-0.0575358,-0.1252913,0.8222251,0.18579824,0.4388296,-0.07457805,-0.53330624,-0.26317924,-0.38910082,-0.067370765,0.40659022,-0.14857736,-0.39154086,0.057413355,-0.16558455,0.7853522,-0.29102919,-0.34794423,-0.078778945,-0.116640866,0.8896871,-0.29628965,-0.4241596,0.6300399,0.14347485,1.0
Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2,-0.23800588,-0.39692432,-0.11679268,-0.2837231,-0.58595127,-0.031818755,0.27767804,0.72023743,-0.34055752,-0.2947689,-0.13800214,0.2564813,-0.058944095,0.8120349,-0.6291825,-0.40351436,0.34567913,-0.019406592,0.06742166,-0.5590516,-0.7753426,0.1458084,-0.44515738,0.11754415,0.73203945,-0.5468155,-0.24707516,0.101515085,0.071512036,0.3535139,-0.46145192,-0.2315134,0.33715153,-0.25899443,0.38537753,-0.16516407,1.0
Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea,0.18689597,0.84666204,-0.11087564,0.14021659,-0.2905594,0.03018613,0.02624545,0.41723433,-0.09082509,-0.4739776,0.2180518,0.26205474,0.45016298,-0.7450866,0.21697652,-0.55285794,0.31734604,-0.3950404,0.29657242,-0.118182324,-0.5452026,-0.1401183,-0.027204916,-0.44067264,-0.32993552,0.09392478,-0.18927927,-0.092187144,-0.25571817,0.5851532,-0.44962516,-0.1799738,-0.41786677,0.45959887,0.5924794,-0.61551154,1.0
Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14,-0.4508814,-0.04865828,-0.4962248,0.035732754,-0.26550668,-0.25240156,0.0007556348,0.44334245,-0.024169056,-0.01963889,-0.6348901,0.3861911,-0.3189708,1.0582626,0.41575208,-0.30636284,-0.54999566,-0.88822335,-0.07970923,-0.18118423,-0.35934,0.39854077,-0.48959678,-0.3614751,0.4642797,-0.108107895,0.64735866,-0.164718,-0.32117108,0.30652317,0.431686,0.37256166,0.45590216,0.040393423,0.122953996,0.3623063,1.0
Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f,-0.44126233,-0.07031708,0.16499837,0.06671323,-0.013230248,0.097673066,0.1774021,0.15821788,-0.122283734,0.1686701,-0.30702555,-0.8030811,-0.37888226,0.78189796,0.12318552,-0.36344817,-0.09817499,-0.65009934,0.26843706,-0.64246255,-0.09866903,0.17978376,-0.057426933,-0.013206143,-0.4134176,-0.3693393,-0.17566842,0.48721468,-0.12489881,0.13182624,-0.17800905,0.0922492,-0.7737272,0.012525364,0.8148795,-0.15758026,1.0
Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2,0.94487995,-0.27857694,0.17623101,-0.17960717,0.31429374,-0.088139705,0.56645334,0.09732776,-0.36608565,-0.6056868,0.113670364,0.31086567,0.041270234,0.3241734,-0.35490978,0.6140877,0.3518633,-0.31675366,0.33212352,-0.38249943,-0.7785448,0.12799837,-0.33343711,-0.7134669,-0.21076697,0.7493835,0.49562952,-0.34849143,-0.46702296,0.5042158,-0.0077332063,0.06362252,-0.14837219,0.29376495,0.81182903,0.018337928,1.0
Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137,-0.097134806,-0.25226322,-0.15994829,-0.3502635,-0.68329954,-0.18550888,0.7193852,-0.47284526,0.16204049,-0.1287029,-0.58368284,-0.15295543,0.23918365,0.6641489,-0.35717967,-0.41053307,-0.3187142,-0.15858267,0.015640764,-1.1836821,-0.43162787,0.6828393,-0.55758244,-0.319471,0.49811068,-0.06409053,0.6223542,-0.24033603,-0.111878805,0.17301925,0.09850222,0.496458,-0.19441643,0.26483712,0.7994584,-0.007217999,1.0
Backdoor.Graybird-10672ba06f9cceb9fb651a6338f13de953b8a97d9d5164acd08456fb7a974b69,-0.6102996,-0.43738723,-0.43159962,0.19998878,0.12368598,-0.21362881,0.41189563,0.54981375,-0.63998425,-0.28164154,-0.5834337,-0.233216,0.21564108,0.33339736,-0.16962907,-0.45635977,-0.24958195,-0.5087487,0.4054165,-0.6523099,0.28984913,0.64228773,-0.37370715,-0.39160937,0.041290756,-0.67989665,0.613442,-0.56640995,0.04748387,-0.34632635,-0.07584338,0.12139242,0.060605418,-0.17854686,0.4578021,0.6612929,1.0
Backdoor.Graybird-1078ebc75c7612450f362dc2e480699e1e6f21473898effad033a32e4e47d5ed,-0.46327856,-0.36929178,0.14289415,-0.8168968,-0.44127098,0.1870179,0.010045901,0.56908035,-0.36503857,-0.6042239,-0.27832454,-0.02224011,-0.5883908,0.42008346,-0.22912323,-0.30180842,0.31777847,0.16448903,-0.0014231938,-0.6386233,-0.29290038,0.568756,-0.02145662,0.17229277,0.36434096,-0.59724784,0.27869788,0.07007163,0.14413519,0.13722877,-0.2418697,0.033685952,0.0721309,-0.15571457,0.4866642,0.26668376,1.0
Backdoor.Graybird-1203e135f7e763fee8490a3e11c091a2a7617dc3e486d2bbe6ac81a32bc931be,-0.5788961,-0.16049555,-0.12819469,-0.87412536,-0.45272884,0.8573909,-0.13525018,0.42835754,-0.68690056,-0.69864565,-0.6694214,-0.33584207,-0.49485695,0.93031424,0.09530778,0.25400367,-0.2922987,-0.16985004,-0.021611225,-0.31903264,-0.44324914,0.15403241,-0.5800257,-1.1796495,0.18891321,0.03165369,-0.12102181,0.59757173,0.24622983,-0.52530485,0.33601,-0.15991677,0.48271573,-0.23005794,0.5463055,0.5258859,1.0
Backdoor.Graybird-12efad6f7e8313a41ffc7a49cdd612243712922f8d7947141e366574279077b3,0.01690263,-0.71013176,-0.6576585,-0.61159956,-0.28296667,0.108207524,0.013044595,0.39500323,-0.6274886,-0.7412727,-0.17704894,0.1937897,-0.1324595,0.6035108,-0.7110488,-0.39259693,-0.02062839,0.2166977,0.30137053,-0.9420847,-0.67970324,0.13092755,-0.17369083,0.1861801,1.2421623,-0.15311588,0.2927472,-0.14844836,-0.19773231,-0.038089026,-0.3001481,-0.10190843,0.29338297,-0.38483498,0.5959363,0.051732764,1.0
Backdoor.Graybird-12f4f6331583edc2599a31940233f76e950dee226f92573abf7ad0bad10cb2c7,-0.30093428,-0.22364901,0.1267397,-0.48039812,-0.49608484,0.5434356,0.16040088,-0.07252803,-0.53923553,-0.63708067,-0.8280774,-0.504979,-0.54793453,0.82593626,-0.4427877,-0.16739106,0.65601104,-0.5333206,0.48123947,-0.97925717,-0.60666573,0.40967786,-0.1952038,-0.6350972,0.51329553,0.17672019,-0.3375149,0.7849938,-0.14943126,-0.08659831,0.17962275,0.041682817,0.05867057,0.016284361,1.258278,0.27172658,1.0
Backdoor.Graybird-143c25c7cc08038a40638df3cd01232232baed4a9469f356efc615b5041c794a,0.658333,-0.07248188,0.124489106,-0.37982324,-0.75026786,-0.049673054,-0.301962,0.803831,-0.354672,-0.15139128,-0.4096921,0.5381467,0.3984245,0.4772186,0.07571266,0.19406444,0.10689209,0.038488533,0.24778077,-0.10218121,-0.25077376,0.1288784,-0.63554686,0.13237783,0.2627107,0.45699698,0.25874618,0.101642795,-0.15909043,0.28996873,-0.5995926,0.22988987,-0.6200037,0.037240144,0.69570374,-0.6323668,1.0
Backdoor.Graybird-14818f4633cc87ac1b11b53895daa6cbc595065596c7ea86f807fb1a1ad79b72,0.37617788,0.37735522,-0.32443243,0.07752126,0.025193045,0.25303197,0.20642897,0.16766925,-0.63048226,0.15581724,-0.20674005,-0.009075796,-0.11461358,0.2560252,-0.13066462,-0.07200159,-0.156053,0.48849496,-0.3708072,-0.54586965,-1.2212224,0.0393378,-0.18796189,-0.6950664,0.25650537,-0.06961303,0.23467197,-0.5802728,-0.3413034,-0.20408738,0.109220564,0.50978583,0.35235098,0.0457888,0.07681001,0.49933404,1.0
Backdoor.Graybird-152a87566246d7b100a299d29e34ce080c52e714e0c2883b904d85c1144de18d,0.009221731,0.013269372,0.11061834,-0.39338332,-0.47982496,-0.04561888,0.58782494,-0.014583778,-0.44531366,0.15333647,0.5481869,-0.23583211,-0.30601797,0.73368603,-0.44349918,0.16968666,-0.13876753,-0.29530883,-0.3435257,-0.6954524,-1.312762,-0.32600328,0.24406411,-0.7292364,0.3823178,0.44459438,-0.44417238,-0.26364508,-0.80079234,-0.38490465,-0.60784274,-0.3083501,-0.04491094,0.23868455,0.063312136,0.38651967,1.0
Backdoor.Graybird-16274674297d97fdb7c53027a4e6facd681428961e31bc85dfff497056b071a4,0.5362339,-0.26784825,-0.00979894,-0.12508868,-0.22036248,-0.28071266,-0.083990455,0.58695596,0.10388372,-0.2124211,-0.5780067,0.4888098,-0.09408953,0.6427482,-0.06933558,-0.2821152,-0.38202098,-0.11239825,-0.23816057,-0.5597153,-0.16611402,0.12238299,-0.8856627,-0.4177517,0.47255647,-0.34576964,-0.012925408,0.3377457,-0.25831702,-0.13866226,-0.16537598,0.45636386,-0.36226216,0.016433205,0.55729806,-0.06835607,1.0
Backdoor.Graybird-16648fd7040db9b96d76e5f70711e8c62721035832f7b87594d62b0dd9b865ea,0.2149939,-0.26874632,-0.6306714,-0.37284186,-0.7734453,0.31639335,0.33015412,-0.0002305161,-0.5785071,-0.40541348,-0.53557295,0.28783768,-0.13015373,0.6893098,-0.57798004,-0.91423035,0.07978342,0.028623967,0.30477637,-0.75410926,-0.33800685,-0.09107323,-0.753165,0.2923023,0.6507817,-0.0018967396,0.015954891,-0.56483084,-0.186721,0.002883557,-0.17948622,-0.20429613,0.33625847,-0.7531483,0.6409332,0.048334114,1.0
Backdoor.Graybird-16ce6a8444870c762676cc776860c1ff7daa2a2dc76abd29136a36d6538bba8a,-0.8009353,-0.5415966,-0.31477734,0.006999808,-0.5350824,0.29518852,-0.029609475,-4.6011002e-05,-0.63959974,-0.7584946,-0.17091906,-0.4769167,-0.14142469,0.44292685,-0.3999782,-0.038692463,0.22868274,-0.46544334,0.8329655,-0.9075532,-0.34218624,0.13834405,-0.3891026,-0.5604482,0.24196991,-0.082233846,-0.42476696,-0.14024852,-0.60475487,0.06784945,0.5499009,0.55695665,-0.14996228,0.0984056,0.60281944,-0.3206658,1.0
Backdoor.Graybird-16dc33ad95a90a03f9489182cf6061392a79cbaf96cceb87bd3c6c664daff4a3,0.076360404,-0.34682253,-0.623606,-0.5315745,0.3034104,0.042513713,0.26408648,0.27339774,0.33075163,0.19965312,-0.47657126,0.30478978,0.53337806,0.23266508,-0.068242975,0.020370085,0.583086,-0.36917266,0.5249412,0.22591624,-0.36641112,0.33888498,-0.3079829,-0.717065,0.41517127,-0.2129933,0.3698084,-0.6029725,-0.46947753,-0.095548354,0.33364108,0.02168697,0.28866425,0.279145,0.23131913,0.5115288,1.0
Backdoor.Graybird-16dc7da8aef050616f3d99fd34b3f0410ce6a38f5a61c9ebc8e86e87195c4be3,-0.3681906,-0.008724302,0.22944887,-0.80005026,-0.863458,0.1308321,0.45767662,0.71407574,-0.04271932,-0.8563408,-0.18319002,0.5587912,-0.6227455,0.79432213,-0.11038207,-0.60066044,0.094197355,0.08679017,0.6960967,-0.3289383,0.23745394,-0.03976637,-0.082850024,-0.029615704,0.871215,-0.7559983,0.13626288,-0.23811066,-0.08151285,-0.17386335,0.13735291,-0.6758171,0.1027011,-0.10767054,0.30016306,-0.31899014,1.0
Backdoor.Graybird-1966b6b19ef74c24f458b6477ccb7e8c8427df6d65ea4dc5e0bffb811fbba2d7,-0.22851287,-0.3769675,-0.47287285,0.5473582,-1.100935,-0.2258948,0.11460258,0.2605123,-0.3786444,-0.33026436,-0.21105857,0.032636028,0.19881691,0.6046002,0.08848914,-0.36554483,-0.30812654,-0.7648699,-0.009631485,-0.16769248,0.09711381,0.087546244,-0.6544392,-0.13061213,-0.23776351,-0.55904204,0.5885222,-0.8741459,-0.2517701,0.32304376,-0.37848872,0.48325282,-0.24592148,-0.5420154,0.7031591,-0.019639624,1.0
Backdoor.Graybird-1c7dfb9affef8bef118a41d36e3e8c413f3076918a8821efeb3721af52ee5c52,0.13511667,-0.2988351,-0.087057434,0.0594388,-0.06802566,-0.063623846,0.50303715,-0.03913076,-0.26110828,-0.09365117,-0.2016656,0.04394026,-0.079180144,1.1003772,-0.06187267,-0.3381011,-0.04591476,-0.4657728,-0.16937011,-0.5749933,0.04117582,0.37221104,0.16051036,-0.52748424,0.458402,-0.57529825,0.7665727,-0.17982383,-0.48072156,-0.18967752,0.077870205,-0.028600348,0.66849905,-0.20676725,0.32091102,0.096062854,1.0
Backdoor.Graybird-1cb523870e23e55d0d36af5a2e10472ac25390d3838c52c35b1106034132aad5,-0.6415239,0.07965046,0.44037855,-0.3660222,-0.53950644,0.2777244,0.3219696,0.5667168,-0.97685665,-0.2566844,-0.010942439,0.5184769,-0.06598531,-0.010938136,-0.04121289,0.04456953,-0.060964428,-0.08708669,0.20657547,-0.28808162,-0.3988263,0.07951305,-0.5861657,-0.26268536,0.6282454,-0.29726568,0.21135269,-0.317502,-0.14958191,0.6125386,-0.032063484,0.29181123,0.111435,-0.28987944,0.073667645,0.004848882,1.0
Backdoor.Graybird-1d17564930dc9cfdb8bf4483ba9763d17dd3f549facfdbe21ad18447663adedd,0.006575638,-0.38800716,-0.45174292,-0.6125258,-0.6320477,0.6159194,-0.06691443,0.31484437,-0.61732686,-0.599879,-0.5293274,0.32487276,-0.27369905,0.36264926,-0.68549156,-0.7454375,0.08094667,0.30206412,0.048579305,-0.9078318,-0.83905,0.067009054,-0.046642013,0.25883427,0.70534515,-0.14318079,0.1320051,-0.28155246,-0.02443754,0.034989823,-0.30614966,-0.36534894,0.38838953,-0.5033694,0.47395435,0.10952564,1.0
Backdoor.Graybird-1d2b95795f54a30db2241b441843c8baa1319704e0bd48f022ac919e71899787,0.0522754,-0.23985767,-0.33570427,0.093411624,-0.051340092,-0.36011153,0.54837674,0.17297809,-0.1618724,-0.33306578,0.3654756,0.6022518,-0.47863314,0.3375051,-0.5775919,0.12685265,-0.38170624,-0.5318719,-0.63513184,-0.19134519,-0.058541667,0.03695709,-0.23934783,-0.41450855,0.22969532,-0.11172647,0.74788207,-0.004567519,-0.6254403,0.16683559,0.014505254,-0.47125062,0.26720783,0.61613464,0.5732287,0.37631953,1.0
Backdoor.Graybird-1f987748aa836fcff784691f0f5195eaed0187c12906f016b7bbad1f9b10d20a,-0.046930823,0.23653765,0.16128506,-0.15220413,-0.5471196,0.21220216,0.832412,-0.15573967,-0.7264285,0.3001342,-0.04945563,0.15318203,0.19755685,0.78838307,-0.07647009,0.19658287,0.19762698,0.20896213,-0.6168248,-0.27121717,-0.52331793,0.0063744113,-0.3490537,-0.3942399,0.41908115,-0.077386774,0.6035913,-0.09432956,-0.25725007,-0.038549684,-0.089123696,0.122964926,-0.06998889,-0.24213019,0.25150883,0.12309925,1.0
Backdoor.Graybird-1fe3c46136004caa9f4598dbd12db50b539bc0e44de422870a0150ccdf6c4297,-0.4948359,-0.5455743,-0.92271036,-0.6259316,-0.40162525,0.21278487,0.009071914,0.335857,-0.39799237,-0.62234265,-0.32824025,0.11635035,-0.3547974,0.5753164,-0.82783824,-0.5032961,0.07021857,0.4185658,-0.074694216,-0.9376837,-0.6337508,0.08930318,-0.16560055,0.12066832,1.1623799,-0.2010872,0.1465911,-0.40767983,-0.473448,0.15683825,-0.11025692,-0.2305074,0.1586413,-0.29044563,0.46346843,0.012248459,1.0
Backdoor.Graybird-201267f2b8c394b866ce09e16997ce04701a0bdaa1f5651e81d1675af4a567a6,-0.29245624,0.34224638,0.017652264,-0.28862286,-0.6137604,0.4132377,-0.36807746,0.29946995,-0.58280843,-0.47486645,-0.64883184,-0.28162464,-0.44277415,0.910409,-0.32708517,-0.03752053,0.32073727,-0.48596385,0.23456089,-0.97113454,0.038671687,-0.21502757,-0.13378693,-0.44294712,0.48818,-0.2206289,-0.2936954,0.79999447,-0.19615953,-0.10700394,0.1584012,-0.29636198,0.32035393,0.11310626,1.1646017,0.06673602,1.0
Backdoor.Graybird-20459a8ebc99703a2171b85dc321c41ccb8fdd67b606ac75c890156db25d67e2,-0.8337949,0.044232275,-0.38536638,0.25940013,-0.78830737,0.03939997,0.2392393,0.37864184,-0.6862755,-0.1654901,-0.07017933,-0.0071074236,-0.31551775,0.6968516,0.2684617,0.35271648,0.028621975,-0.4768678,0.083630584,-0.16258177,-0.46189204,0.48761746,-0.27209148,-0.3456018,0.001374464,-0.33129182,0.65716356,-0.5097357,-0.19349693,0.018386178,0.011398301,0.738006,-0.4475077,-0.16556878,0.52030915,-0.20826842,1.0
Backdoor.Graybird-21f994f2239ccaaddf25e98859f58e609dbc589127160c943dd884506d0f1e95,0.15982115,-0.36698493,0.1885443,-0.26992476,-0.5259747,-0.1719369,0.21708615,0.25272965,-0.25614807,0.041325778,-0.6774338,0.6300429,0.09526503,1.005644,-0.31401777,-0.7594664,-0.08959954,-0.25025052,0.27886143,-0.4398048,-0.5768767,0.27711448,-0.15600312,-0.708596,0.41629994,-0.31913203,0.74466854,0.1485706,-0.07517535,0.5584659,-0.85660183,-0.033679053,0.16048792,0.02673403,0.5338698,-0.11855575,1.0
Backdoor.Graybird-22772293d3a3b20b3610ae1c06ab72da41745c57356905855180b45c5d43ae96,-0.19408363,0.17671989,-0.080475904,-0.51481164,-0.45445147,0.2659142,0.44235247,0.4671486,-0.4714562,-0.26960325,-0.03872418,0.60467446,-0.13360792,0.24985442,-0.3342371,-0.22921422,-0.022496121,0.47351158,0.5266367,-0.23778497,-0.15500739,0.2242242,-0.013418199,-0.03358191,0.3161624,-0.45162272,0.20168251,0.047769994,0.20350255,0.24673289,-0.12684026,-0.35165235,-0.12912324,-0.0689885,0.4215515,0.059611604,1.0
Backdoor.Graybird-22c98fc9dac84f509083a90a332517ead8eb265fc53ddb1d16e5cfd0dab0ebe1,0.12289359,0.20922625,0.012132092,-0.19550128,-0.003753685,0.5770542,0.11785585,-0.17308283,-0.8269158,0.17847267,-0.41390046,-0.35730022,-0.6305129,0.3692742,-0.035336055,0.041083965,-0.37612438,-0.087020844,0.7024547,-0.2181177,-0.36795837,0.07706446,-0.2962003,-0.3833111,0.3181368,0.41893736,-0.40421182,0.32208973,-0.6998902,-0.45763582,0.93920434,-0.018874858,0.53096324,0.51149905,0.78044635,-0.05259349,1.0
Backdoor.Graybird-23259ea20d4f481cdc1bf58894f6280ddbe3fc56d7bfbaaf11bafdf4840f8c2c,0.37121361,0.26947346,-0.20861718,0.24667865,-0.7835617,0.44835782,0.090692095,0.5397098,-0.32866666,0.37917235,0.095492415,0.32376677,0.042051814,-0.030885894,-0.07255316,-0.1258158,0.10209762,-0.27412727,0.21736293,-0.18296853,-0.56732464,0.21721993,0.028208353,-0.061991364,0.20621307,0.12769483,-0.42216545,0.55677354,-0.50659263,0.16511968,-0.23142436,-0.34734663,-0.061810818,-0.33468267,-0.09126686,-0.3605182,1.0
Backdoor.Graybird-2486e00f3531d89506d2a87525b723d2508b4b8c0040824956aeca41b97d17d7,0.05855635,-0.1696898,-0.0525193,-0.4555272,-0.25925145,-0.31244326,0.21475916,-0.12854505,-0.22661528,0.09591664,0.5262802,0.4621786,-0.003080431,0.7033804,-0.40352356,-0.15421529,-0.27242866,-0.5607426,-0.77661264,0.09881583,-0.16307367,0.50518805,0.22325367,-0.6898421,-0.06424894,-0.55966043,0.5595073,-0.5429984,-0.7898798,0.26136464,-0.4033184,-0.49588138,0.39931118,-0.26926205,0.4741452,0.042506956,1.0
